nPsoRun,n_iter,S,fgbest,optDes
31,1644,300,0.5362895411450046,[-0.9999988341386493 -0.9897499653438788 -0.9999973368155093; -0.9999999749723715 -0.9999996734452554 1.0; 1.0 -0.9999994928307578 0.9999999916405771; 0.9999745798046487 1.0 -1.0; -0.008762923817161893 0.9943362298010945 -0.011591489187586781; -0.9955249809033743 0.010156611110759705 -0.006985696301628465; -0.008418436159039991 0.004577017654195229 0.9848862570304329; -0.006295414792475597 -0.986756501378329 -0.008945288049313153; 0.9853685752681801 0.005497936224813425 -0.011045232933414025; -0.9999999698964902 0.9999997789985314 1.0; 0.9999995792099501 1.0 0.9999787816787062; 0.999995748212623 -0.9999977360847737 -0.9999998157298946; -0.9999999293710921 0.9999999336678206 -0.9999830848521727; -0.007356296377405755 0.007336354221264245 -0.9959780188521037]
32,3036,300,0.5360619319421402,[-0.9893739894956884 -0.0016459176549772205 -0.007779434386010045; 0.9999997465056888 -0.9999999942912396 0.9999999998503536; -0.006900146910831207 -0.9884613565531781 -0.00296013572704246; 0.9999985053023835 -0.99999999948382 -0.9999999928098667; 0.9999999371623386 0.9999999420660024 0.999999896102008; -0.003522466040391191 0.9881622556024259 -0.0070035295847834175; -0.9999999716592965 -0.9999999998572093 0.9999999722293996; -0.9999999911115602 0.9999997453805198 -0.999999999337847; -0.9999999506950541 0.9999999721136533 0.9999998850832678; -0.0029609617799244794 0.00010154841623002047 0.9871057757956008; -0.005681062901849137 0.0012209983011266994 -0.9894687491284618; -0.9999999638421853 -0.9999989394874801 -0.9999938916784662; 0.9872194535662254 -0.0024146390706308754 -0.0035049458191311013; 0.9999998245645169 0.9999997470654153 -0.9999999998181182]
33,4968,300,0.5828748990652587,[-0.9999856799298242 0.9999999999909694 0.6007119025758086; -0.9999999999945811 -0.5643912063412555 1.0; 0.9855278992894585 -0.14863301839425075 0.9999999996379093; 0.9999999976923377 -0.9999999980441352 0.3896076706577628; 0.9999999778938063 -0.9948279135467484 -0.9999999999831022; 0.9999999998752357 0.9999999468564019 0.33523961836953786; 0.10998931814078747 0.07484002080889172 -0.06850252094067659; 0.8274254396917676 0.9999820017523245 -0.9999999684551301; -0.7658148043492111 -1.0 -0.9999999885375014; -1.0 -0.19845128403984627 -0.3645293005660009; 0.0896983503707824 0.8793310163673685 0.9999999604063876; -0.9264798589285543 0.9999999244047468 -0.9999999953176405; -0.3156628401290714 -0.999999981653191 0.46770365450931045; 0.1398783659716958 0.04674641633421195 -0.5267008337639834]
34,2865,300,0.6014444869832748,[-0.6891135663052341 -0.9999999999526312 -0.580373915540287; -0.9961542958582725 0.08397169509382722 0.11610464416122261; -0.8125016613120795 0.9999999979365579 0.9999994306801946; 0.9999999998453483 0.9999999992571869 0.9999998173352467; 0.9815344307026794 0.8986133192226431 -0.9675847865595035; 0.10403518047098856 0.00868863591478124 -0.018956910149647302; -0.9999999671150701 0.9999999907081439 -0.9999999993498556; 0.5509147215315094 0.03504993704821982 0.9932689579462544; 0.09976952789776625 0.9628748126452096 -0.09511605513641887; -0.999999998610246 -0.8531268791388995 0.9981107404826312; 0.9529046658637692 -0.8929000391761018 -0.9999999997855218; 0.9999999955581895 -0.9938463234316803 0.42203924106598656; -0.00832999437040942 -0.9999999999887932 0.9999997361743302; -0.6642546618059368 -0.14004007019442372 -0.9999999979426086]
35,1858,300,0.5363338517793116,[-0.9999999999994145 -0.9999947855114844 -0.9999989004341425; 0.9999995607023343 0.9999999308591092 -0.9999982402194316; -0.9999999810740591 0.9999999457665529 -0.9999999872074793; 0.98694673660021 0.009344291824942685 0.005205254924052444; 0.999999701946453 -0.9999999999517682 -0.9999986491366673; 0.0016484364249492063 -0.9838101781562468 0.006023005286076333; -0.00501495794265872 0.005121910725464406 0.9956367966438677; -0.993169642628028 0.011419264035955928 0.0074351166293184145; 0.0014485572370241527 0.007898015095937502 -0.9842026530743954; -0.9999973493086324 0.9999998448982532 0.9999953250160447; 0.9872423867571228 0.9999996302645203 0.9999936103977358; -0.9999993913718473 -0.9999273930500602 1.0; 0.9999999998352131 -0.9999824036743507 0.999999883622792; -0.00485871426109762 0.9960476473449157 0.00925047845603107]
36,2813,300,0.6068337650166454,[-0.9999998723190637 -0.6742058301575298 -0.985958191017361; -1.0 1.0 0.9999942429950798; -0.03831573504011115 -0.03634513898962177 0.05437269925570376; -0.8571143777962253 -0.9999988071364108 0.5603847208344709; 0.9997881204224237 0.5950369773682281 1.0; 0.14458851291278982 0.9999999074383298 0.28798935055066727; 0.9574350029330118 -0.9999996660279787 0.9999977780644417; -0.34542740091637414 0.9929317102403286 -1.0; 0.9999999623427412 0.9999951273408719 -0.8270356787946198; 0.24434598458952592 -0.9999999999981398 -0.9037632174261528; 0.8614750930071033 -0.5152878080441298 0.019732722765626844; 0.6109404996279759 -0.03868766632729251 -0.9999908923638282; -0.9999980791109051 0.7313870705109503 -0.066053135041853; -0.5357110016908232 -0.20496548918308616 1.0]
37,2535,300,0.5360268424884167,[1.0 0.9999999629913595 -1.0; 0.9900453228615647 -0.004853038542916522 -0.00248864087036034; -0.9927512994199549 -0.006126870397148413 -0.005018965992959214; -0.007825848719521238 0.9898885707091025 -0.004908282610513127; -0.006320939564291104 -0.00825787689637374 -0.9923838257566769; -0.005334568822141289 -0.9929090678524942 -0.0040309357097872926; -0.9999999427169607 -0.9999999955816826 0.9999999711790241; -0.9999999655034939 0.999999975660687 0.9999999279679113; 0.9999999990389424 0.9999999766427082 0.9999999999999574; -0.9999999964283578 -0.9999999968781821 -0.9999999439165302; 0.9999986494906346 -0.9999999894704658 -0.9999999929826828; 0.9999999770377315 -0.9999999573627992 0.9999999890821476; -0.003763070338131577 -0.007604227356727277 0.9904535750207869; -0.9999999749148949 0.9999999989625821 -0.9999999820903461]
38,1453,300,0.5733325430244867,[-1.0 -0.18159301749946363 -0.9921291098316601; 0.9996610962765624 0.9999074638417133 0.0010423635761512623; 0.5158977406977459 0.7584662784751619 -0.9999434292304344; 0.9999972032595883 -0.9999282720602302 0.1688683187865033; -1.0 1.0 -0.9861528082073262; 0.9995306303928967 -0.6433506126690095 -0.9999989459742626; -0.9995859037572269 0.546355494141737 0.729458257750001; -0.05170469299278891 0.05749068075487659 -0.03474500101747048; -0.03503694642434532 0.9999931187829558 0.999495876063142; -0.35805576754878143 -0.9999966686216274 -0.7466468549444227; 0.07088624324164763 -0.7549851207665016 1.0; -0.9999717900791546 -1.0 0.7485891085066775; -0.05780831298621117 0.03320844702538942 -0.034371946032898254; 0.9999998246566697 0.3333003509242421 0.9994753324702428]
39,3444,300,0.5738280324774487,[0.9999999999977288 -1.0 0.16195515352394216; -0.9999999999838355 1.0 0.33986759601519617; -0.8243479840156691 0.08856116521866772 0.9999999999959872; -0.9999999999968943 0.48475394867664445 -0.9999999999999089; 0.6237963541411958 -0.9543633398694341 -1.0; 0.4581182022536153 0.999999999999865 0.999999999971506; 0.05434092017124434 0.9999999999987563 -0.6229467709051711; 0.4547295208362762 -0.8461312127644526 0.9999999999963322; -0.07957123365824034 -0.1297622859556945 -0.14825304783397214; 0.9999999999998567 0.7063892340971792 -0.9999999999895658; -0.0921173360287009 -0.1314353199322396 -0.13600746466900984; 0.9999999999984984 0.476258073098576 0.36973799867210383; -0.9999999929248226 -0.999999999992638 0.5689896359531015; -0.999493039230457 -0.9983104989097212 -0.9999999999996931]
40,1246,300,0.5880851818910535,[-0.999989897276635 -0.9998263205771244 0.9999828029415156; -0.9999452095825689 0.9999487027390092 -0.9998942115850923; 0.9999511331055925 0.9989452658660936 0.9999976985720127; -0.19112964262715226 0.999675085642608 0.2894717498285576; 0.9999717990891128 -0.9998981315726895 -0.10487255631988178; 0.8096186984049367 0.999999512022502 -0.8235156911634136; -0.9998773759642613 0.9999375700057016 0.9999552156463734; 0.19474231576230247 -0.9998107186431459 -0.999947236046955; -0.9996614049135308 -0.028965376364066056 -0.09500411693130907; -0.9999992477914601 -0.9999915627732674 -0.9689870051330758; 0.07092922743421023 -0.10416897496653561 0.9956238402907029; 0.9999541380718926 -0.24198643544259693 -0.9999978023464203; 0.9634319200866566 -0.9947483006998481 1.0; 0.049891542269506574 -0.10373699209889267 -0.07428877079738955]
41,2267,300,0.5743279866466996,[-0.10736176407911553 -0.12420116075824808 -0.1102015194851459; -0.1158919787469831 -0.12358166744582427 -0.12384288027707648; -0.9999974655605953 -0.9256952823330625 0.5895942486534879; 0.9999997321762419 -0.99996917120218 0.36284489908272904; 0.22557154751025635 0.9999620661598743 -0.9999951103488952; 0.9999978382626341 0.11817449488451712 -0.5989229017634877; -0.9999997195955934 0.5245079433293565 0.9999932835971733; 0.9999927040306974 0.9999999907105155 0.5987740782356377; -0.9999999927493533 0.8234929087427499 -0.999998912562755; -0.5242009020639978 0.9999954385899059 0.40378735520185016; 0.024958448036874113 -0.9991278434415208 0.9999885924309069; 0.7355461306149267 -0.9999998532788797 -0.9999999972287812; -0.993036367718822 -0.8951091128350281 -0.9999582050125678; 0.7002686014385495 0.15016307731798265 0.9999999836229597]
42,3161,300,0.5748155145558118,[-0.9999999444401736 0.9164112826141708 -0.9999997673905429; -0.03296141826005125 -1.0 -0.026633808805497153; 0.9999999955134509 0.04300828706499819 -0.014235492024218739; 0.9999990946955981 0.9999999119513447 0.9999999976332741; -0.03256729368302149 -0.22246119570256695 -0.014615620375021211; 0.9999999866218919 -1.0 -0.9999998229743533; -0.999999996543409 -0.9999999851372257 0.9999999926980708; -0.9718400063846716 -0.9999994336311768 -0.9773441204652179; 0.0033016764454467974 0.030375045073000657 0.9999998636490529; 0.6036725527661824 0.9999999966652466 -0.677735660214045; 0.5169100106166535 -0.0926054838782399 -0.999999997446948; -0.6262558824975627 1.0 0.580016806825833; 0.9979540023691765 -0.999999977676728 0.9999998441100658; -0.9999999975276332 -0.06351073058871892 0.5017390666543787]
43,1446,300,0.5746315176503082,[-0.02041617428008277 -0.08727236193064196 -0.0652662323218893; 0.8465272672394939 -0.13665289720524426 0.6753473646739705; -0.999952450023292 0.22368038751571834 -0.999697188477603; -0.8668498394955667 -0.9998609054816902 0.39623112398980476; -0.005954573548264495 0.9999310513173947 -0.9974167940193817; 0.6061901469814488 -0.9999961807590342 0.9998676359277844; -0.03331151133194997 -0.07018415028084563 -0.06303629059912856; -0.47751224758898564 -0.9998855662333432 -0.9817214402089113; -0.9997433904936042 1.0 0.05227466571720851; 0.9999978107587175 0.3584489372577273 -0.9999974605841554; -0.9999596441118851 -0.014330068247747747 1.0; 0.06875336315721638 0.9984944802309798 0.9999941089290442; 0.9999795742408126 0.9998872623704017 0.2990282859597924; 0.9999952732976506 -0.9999653236512785 -0.6455224974527816]
44,2191,300,0.6016033573644515,[0.9999708789440444 -0.9999982080119951 -0.8098719002560263; -0.2841489177098028 -0.9999999998502263 -0.6698190861260362; 0.9394668581150137 1.0 0.9999954251606317; -0.13707091983233138 -0.12426997150163334 0.08840711315653131; 0.9999995683737111 1.0 -0.6444511503089014; 0.47210188989522633 -0.0010814661737366732 -0.999998947929048; 0.08597104894136585 0.6717135379802391 0.2137630954243658; -0.9999998959049031 -0.46587312155390226 -0.9801117134160704; 0.5243811602444662 -0.9999714430324642 0.9999833597518173; 0.9999997140203024 -0.16255909965768356 0.4276169847282424; -0.8092325884183973 0.69297941419926 1.0; -0.534017033799098 0.9998517187919613 -0.9999949155703982; -1.0 -0.872117159766575 0.8559208191342865; -0.9999997873319624 0.8653795218218017 -0.10967614025908418]
45,5940,300,0.5953416958381235,[-0.9262221236032832 0.781455675497841 -0.9999999662816357; 0.999999992993708 0.6784390046594367 0.3655548195844296; 0.2170227868983529 0.9971804221010172 0.9999999999804833; 0.9999999999753807 -0.9556647277834662 -0.9999999999947445; 0.17708443677781746 0.07364373969823453 -0.9999968521137348; 0.9992788131743622 0.9999998232509484 -0.9999999956313681; -0.29693253943360465 -0.9999999999922403 0.999999997825179; 0.9999999936966847 -0.5915849145538776 0.9999999999980964; -0.9931960868882131 -0.9999999970569419 -0.9999999999999939; 0.26234800615819603 -0.909967042489372 -0.24538424220336738; -0.9999999999788715 -0.47450652846827845 -0.029296650604035464; -0.8667797188394404 0.9999999999999906 0.34042215216562116; -0.9433868119263713 0.19197905776930885 0.9999999482251014; 0.02681877055252945 0.05446719140820051 -0.09577533583312986]
46,3248,300,0.6012522720603951,[0.09001149978698365 -0.9999999990892202 0.9138567776731832; 0.9999999772650981 -0.441064657471953 0.931600565096535; -0.9999999996580696 -0.556047924454793 0.9999821690380805; 1.0 -0.9999993772294631 -0.9999999978079936; 0.40148021301032694 -0.2923071147540851 -0.9999999665887035; -0.9999999655103993 -0.6978791933012363 -0.9978997656772519; -0.39832482294330657 -1.0 -0.21959821947997551; 0.8290530060415714 0.18342855459334764 -0.03457932778206573; 0.8177026039475609 0.9999999987094222 0.9999990149094936; -0.043712665769655025 0.17589078991537194 -0.06061625713636312; 0.9999998348104452 0.9999999926283846 -0.9750577483152193; -1.0 0.963833720954002 0.5817174576233674; -0.14098983734682283 0.4050524667515651 0.9999999999643492; -0.798887712824431 0.9623976335910643 -0.9999999741413688]
47,3298,300,0.5361213871310352,[-0.9999996744711707 -0.9999999998257341 -0.9999999311376228; -0.995725584516515 -0.008464412053147737 0.007531221880516832; 0.9999999999998999 -0.9999999898383855 -0.9999999995838537; -0.9999993845406528 1.0 -0.9999999412429856; -0.999999999059545 -0.9999998927294794 1.0; 0.99010185645334 -0.008155249971279676 0.007723207871106593; -0.00801983635061092 -0.0037666925808895785 -0.9897354598681708; 1.0 1.0 1.0; -0.006973212506930599 -0.9953382826536203 0.009826761303878929; -0.9999999838437831 0.9962733939894722 0.9999999103559345; -0.004250303282352514 -0.00684165880547503 0.9960477182241886; -0.007558523312236548 0.9905482220079939 0.007904743051725073; 0.9999995060783013 -1.0 1.0; 0.9999999999999981 0.9999998788228419 -0.9999999878531343]
48,2036,300,0.6084157222745205,[-0.9999959734473955 0.574116843169118 1.0; 0.10188341525303116 -0.026015660017149687 0.31268400298834587; 0.9999979798440488 -0.9708161248739089 0.9999817093739349; -0.9999999731864239 1.0 -0.3440061141059306; -0.21110938619535563 0.9469584226805434 -0.9999986098745965; 0.76983009170807 -0.9999999824754938 -1.0; -0.4285766042121914 -0.14391138649096083 -0.8053929194555194; 0.9323842218788676 0.9999975743020071 0.9999999996546537; 0.005398585692042974 1.0 0.2938199839159849; 0.9883607174949365 0.027900113810598214 0.09212213801395244; 1.0 0.9500620195360197 -0.8332165382836989; -0.9999976184626439 -0.9972015165111868 -0.7207676988429939; -0.8486230396698147 -1.0 0.9645811829315971; 0.3966045599571166 -0.9976262254358671 -0.14491379186579648]
49,1947,300,0.5770518566086256,[0.061968353607484296 -0.33870307075974015 -0.999993413787842; 0.9999927660845866 0.8979435401213366 -0.9999972860132419; 0.9999999715822467 0.23631647802978373 0.06255394787008729; -1.0 0.9562757011633323 0.9999999938234597; -0.4035419036915444 0.9999993417049885 -0.6720982463551265; -0.9999922331295815 -0.8830458968579005 0.9481047856262437; 0.5957585497023095 0.9999989756046781 0.8623401004798888; 0.32996373296678 -0.2188514816912318 0.9999999971783253; -0.9999939793142691 -0.9999999451662975 -0.9999723509729956; 1.0 -0.999999649039182 -0.6275639932651853; -0.051388126146336345 0.04992176781777735 0.04437299065316523; -0.9999993107287839 0.31989427935081954 -0.549106949610908; 1.0 -1.0 0.9999998847024226; -0.22429523698388718 -0.9999665770923147 0.03365956395484407]
50,1972,300,0.6229068937224254,[-0.9999999936251035 -0.059914975540581734 -0.6800988377633883; 0.2537639868880088 -0.999999842468096 0.25037947977680053; 0.07610278279503238 -0.1943191390522396 -0.9999997088338478; 0.9999998854984066 -0.9999995712489743 -0.999999881652117; 0.9998549329590861 0.9999968594333032 -0.999999960894315; -0.11726111907527376 0.590789650752008 -0.08240035355675011; 0.21330470861403106 0.99943536474982 0.999999996771516; 0.9999998021702146 -0.7800210536935225 1.0; -0.999999866651891 0.8793774895442911 0.8459606494085371; 0.682074503382854 -0.06776485840118637 0.019446445076193527; -0.9995414060294535 0.9999999974704992 -0.9999931625541522; -0.6650586895165984 -0.561474628692553 0.9999999838200659; -0.8687561793772905 -0.9999998880794534 -0.4457864658638865; 0.9999999984814245 0.9583470719332781 0.5182055706738545]
51,3805,300,0.5360010858921179,[0.9999999999999655 -0.9999999999941804 0.9999999999921674; -0.0004941443374858162 -0.9940249658809494 -0.003268859249771402; 0.993990515699543 0.003158806165005224 -0.004424952572917413; 0.9999999999865904 -0.9999999999920764 -0.9999999999823035; -0.9999999999960472 0.9999999999984817 -0.9999999999996401; -0.0018298688431176127 0.0007349161016984039 -0.9952288110417339; 0.9999999999994021 0.9999999999772685 0.9999999999969021; -0.994786448581076 0.0014280631048415261 -0.0034054563361839486; -0.9999999999978778 -0.9999999999986111 -0.9999999999984946; -0.003450021588407639 0.0007231411174503895 0.9935342191752304; -0.9999999999995106 -0.9999999999938315 0.9999999999983576; -0.001072247530708078 0.9947471596155839 -0.0032004540280686383; -0.9999999999976154 0.9999999999977086 0.9999999999991775; 0.9999999999999182 0.9999999999899051 -1.0]
52,2232,300,0.5360146036954342,[0.999999851284667 -0.9999999994220502 -0.9999998236904573; 0.9999999407390515 0.9999999335944796 0.9999997984084459; 0.9999989533149695 -0.9999998125436409 0.9999999701114936; -0.999999929050975 -0.9999988965946115 -0.999999642148294; -0.9999999879812128 0.9999999999579279 0.9999997335411789; 0.9999999998471971 0.9999999591167944 -0.9999998996369657; 0.992269430141298 -0.0035884684392157224 0.005984559151360564; -0.001481321996529821 -0.005070923101203398 -0.9906621794875207; -0.9999999877651715 -0.9999999997947606 0.9999999791334908; -0.0009136510377412574 -0.004362567568946001 0.9941219449523683; -0.999995150818735 0.9999999837755781 -0.9999993173841355; -0.9925767563467088 -0.0015924055986794923 0.005918322033674851; -0.001559982000435931 0.9915328654439828 0.006829010566475674; 0.0011882260711317022 -0.9933282087082431 0.011192931049592868]
53,1128,300,0.5360296626535092,[0.9999954561333264 -0.9999991872298561 0.9999997912385398; 0.0005693143601655558 0.0005492326011797914 -0.9890515030974218; -1.0 0.9999999510638753 0.9999999049662329; 0.9917798775864333 -0.0033262791274966366 0.008835387126598043; 0.999999798835498 0.9999994586927307 0.9999999518533396; -0.9999997744369177 -1.0 -0.9999986214417886; 0.9999985520851346 -0.9999947351340361 -0.9999979404884393; 0.9999989803494796 0.9999998029200126 -0.9999999329028492; -0.999999462999969 0.999999929067965 -0.9999986944348612; 0.005716548986809005 -0.9915659694086321 0.009630080273236077; -0.9999990407094037 -0.9999999202091787 0.9999999009670141; 0.0015836134749587375 0.990773838664887 0.010848140658474165; 0.002571382371958107 -0.0047058733820047865 0.9931683297587043; -0.9905272585242347 0.0005913313034941475 0.006450833943551226]
54,3310,300,0.5607025594888254,[0.9999441199887651 0.01010198666144396 -0.006319424471385381; -1.0 0.963730957868617 -0.9230754470947032; 0.05193412529227768 -0.9999995720057275 -0.03954275670795414; 0.07167363199759236 -0.07813095783841369 1.0; 0.9999991367418749 -0.9999999363715946 -1.0; -0.9999997685343237 -0.9213758418741845 0.8755251847782046; 0.11434520769813472 0.05075961369228902 -0.9999985947915623; 0.9999986279109838 0.9999980505704265 0.9999999950254043; -0.9999994700353976 0.915999740874022 0.9261892707661505; 0.9999986996891427 0.9999999999815324 -0.9999993459691676; -0.9999998228511947 -0.87264454318564 -0.9836344784677579; 0.7998165235653867 -0.022171793018879005 0.02758330877089904; 1.0 -0.9999999005972603 0.9999999854321149; 0.08898298646006854 0.9999989806239346 0.04697902026467471]
