nPsoRun,n_iter,S,fgbest,optDes
252,1674,300,0.8337193410852277,[0.999999999999999 0.5601835120051974; 0.9999999999993578 -0.7347647106033909; 0.16506242022051476 -0.00816298455246321; -0.7943624521753291 -0.010791586126928855; 0.009738819513018216 -0.9999999998868838; -1.0 0.9999999999999881; -0.9999999999999891 -0.999999999999237; 0.11977299388504224 0.9999999999998714]
253,1991,300,0.8356350011561549,[-0.004070873153364718 0.15562430117913975; 0.011940171788140289 -0.7991890822120039; -0.9999998974040066 -0.99999933379368; 0.7870393318178757 0.9999980369104637; -0.9999962797784054 0.15428353231580874; 0.9999992312567145 -1.0; 0.999986778128851 -0.044455470565911176; -0.4696301677234448 0.9999999813779419]
254,1457,300,0.8373571294236738,[-0.9999995714975397 0.9998683572473893; 0.15933967656373982 -0.007295344325455513; 0.9999842771990318 -0.7859369449234326; 0.9999999957738722 0.45732180186724514; -0.050358536855174656 -0.9937363908656043; -0.8058155333194879 -0.017300581530137873; 0.15764766750379733 1.0; -0.9999998841476716 -1.0]
255,1020,300,0.8579503882810026,[0.9914363832907849 0.01075875498867532; 0.9999999939447028 0.9999999993105795; 0.004872467615837105 0.5964981854556168; -0.9999999999877335 -0.0037948877631769308; 0.9999999990588017 -0.9999999998382746; -0.8851823642415486 0.9999999999297355; -0.8882975828331784 -0.9999999999210682; 0.031188052379296997 -0.6064877627359408]
256,1790,300,0.8346987591479641,[0.9999999716436545 -0.9999998252332942; 0.001652765861570214 0.17471472466005356; 0.01374970700469587 -0.7977392265536564; 0.9999972360816586 -0.030345794423199925; -1.0 -0.9999999997583057; -0.48986313357088557 0.9999999999643339; -0.9999996791627304 0.13768095864402244; 0.7621000842270658 0.9999999905445449]
257,1467,300,0.8334278884475581,[0.9999999984347714 0.9999999995224199; -0.1479864538751455 -0.0012857302767865751; -1.0 0.7070652039597868; -0.00714386404183554 0.9999997508019818; -1.0 -0.551822925812163; 0.7952244202755748 0.0068255788792345945; 0.999999999995135 -1.0; -0.10411073359029187 -0.999999365494501]
258,2232,300,0.8333117532890015,[-0.792707241023637 0.0019483152923819734; 0.07015378068774532 -0.9999999999835186; -0.9999999999936002 -0.9999999999782396; 0.14866991755332382 0.007689693601231125; -1.0 1.0; 0.9999999999476666 0.6559281983777819; 0.9999999999572491 -0.6486897568347637; 0.06389465155714552 1.0]
259,1244,300,0.8343742337917126,[-0.9999997556122584 -0.9999835997364339; -0.9999983434109988 1.0; -0.01385582788966311 -0.9999976390993668; -0.7978734528172648 -0.008395728767652797; 0.9999999669445214 0.5149494560033681; 0.16466164385842974 0.011979676947548338; 0.13000050763778317 0.9979743559583529; 0.9999997452058057 -0.7520127688074263]
260,1430,300,0.8343699109511984,[-0.9999744214846964 -0.7485932979186493; -0.1612220472204311 0.0061848917705892344; 0.7972787639884759 -0.010188660524182484; -0.9999986710652294 0.5034531003645113; -0.12935449483955774 1.0; 0.9999899692419597 -1.0; 0.9999999914298293 0.9999796485349934; 0.021654657908292588 -0.9999407053811306]
261,490,300,0.833540765420083,[-0.011611787539463342 -0.9998804848203692; 1.0 -0.9999865175934031; 0.9999997789482757 1.0; 0.7947513693238702 -0.009129706351822683; -0.9999894405668185 0.5621658075332779; -0.1093531314069719 0.9999077592755331; -0.9999534756049067 -0.7151004535376755; -0.15468592173566764 -0.00934020473836817]
262,1619,300,0.8597201898362083,[-0.5980202594647981 -0.026331659643487534; -0.02006682449901527 0.9959613941731968; -0.9999999998700131 -0.959196798598238; 0.9999999999999267 0.9999999360856475; 0.5685269751827745 0.041641406544513246; 0.999999999969273 -0.9104464486622911; -0.9999999999269128 0.9668186040815443; 0.04873873131177969 -0.9999999999518985]
263,3232,300,0.8339035938784904,[-0.9999999978200217 0.01068081086710886; 0.9999999941483885 -0.12223616115989643; -0.009545143330349885 0.7962822363682013; 1.0 0.9999999994033067; 0.5220269897321733 -0.9999999998302993; -0.7375088261511373 -0.9999999997620087; 0.004465918749704909 -0.16060698272934287; -0.9999999993931211 1.0]
264,2360,300,0.8337824135973099,[0.9999999999855189 0.9999999990673616; 0.9999999999715017 -0.9999999999174323; 0.007487954189380935 0.9999999999961664; -0.9999999999902941 -0.5260286145621256; 0.7962879210213832 0.0072035178452476084; -0.15169832374446224 -0.00888721988425179; -0.9999999994833645 0.7225072368601291; -0.1133622275356016 -0.9999999406174565]
265,1353,300,0.8331560240201779,[0.04502675479465904 -0.9999999695453246; -0.7934775711601487 -0.002231520286488461; 0.9999999925707547 -0.6716578151536965; -1.0 1.0; 0.08008696861007761 0.9999776054949944; 0.14457985929795594 0.002626677800712252; 0.9999999942196856 0.6148990428122834; -0.9999999986518266 -0.999999999988941]
266,3429,300,0.8345016294042141,[0.9999999871494035 -0.9999997914978722; 0.011399815744533932 -0.79729532109393; -0.5030737637307572 0.9999999924871142; -0.999999973606514 -0.9999998446695041; 0.9999999860004749 -0.022618800944741755; -0.9999982938790409 0.1371443327177098; -0.005942724202422739 0.16539962088074567; 0.7625276928961964 0.9999999997142424]
267,1879,300,0.8343562745167503,[-0.008021714707591356 -0.16913367947375182; 0.011144596072608957 0.7972481247233835; 0.9999999950819499 1.0; -0.9999338948700515 -0.1323655063645233; 0.755324483650031 -0.9999999986901026; 0.999999993403712 0.021109317377161083; -0.9999999622383483 0.9999999985727653; -0.5040537113074145 -0.9999998823752559]
268,916,300,0.8373145204121654,[-0.8261688175821523 -0.9999990547416029; -0.008503391085509642 0.8018191478909291; 0.005107658759785866 -0.14285682268254138; 0.9992713866251354 -0.1823469570707089; -0.9999954514610949 0.07629401214372866; 0.9999894079226767 0.9999997496231835; -0.9999972748954153 0.999999996106365; 0.42141630249520795 -0.9999855254524114]
269,641,300,0.8335432303477164,[-0.5900615734896215 0.9999987391195176; 0.9999991777658259 -1.0; 0.999754937948722 0.03201353980977526; -0.9999997199302347 -1.0; -0.9999634031603182 0.05796528080280424; 0.006200999700980751 0.12199327408107337; 0.6287188052658508 0.9999600017000044; 0.002809260655282061 -0.7958609191021813]
270,1281,300,0.8348104562860362,[-0.9999988917141428 -0.9999992799162104; 0.9999973063730971 -0.7529408782302124; 0.1571488578072751 0.00615966577635968; -0.9999958490224999 0.9999999881388102; 0.999999936546077 0.4855256979987455; -0.032505330778665166 -0.9999984232848992; 0.1331529212048783 0.9996099387992217; -0.7983106580700081 -0.009785281058881122]
271,2507,300,0.8337724633035567,[0.593321187286578 1.0; -0.0033927158266247605 0.16432171920272198; -0.008121692858917355 -0.7930984809181084; -0.9999999978128047 -0.9999999955689531; -0.7248490151948835 0.9999999994637611; 0.9999999938948912 -0.99999999979202; 0.9999997467700399 0.11165387878539353; -0.9999094897104929 0.029277068765536287]
272,1711,300,0.8340208832020685,[-0.9999999999975645 -0.9999999998526738; 0.9999999999773226 -0.999999999870481; -0.74720274340878 0.9999999998687317; 0.9999999996081481 0.1277739667996429; 0.5205339376764057 0.9999999999835457; 0.001981511991466459 0.16667527717821082; -0.01104453386214277 -0.7962806134619002; -0.9999999869798346 -0.012068190675816486]
273,708,300,0.8348629417572231,[-0.0010600280342631138 -0.18011215287436783; -1.0 -0.14307076095220528; -0.9999947081125721 0.9999901061328431; 0.9999989977147943 0.9999999759114577; 0.9997705354630453 0.02614927103319854; 0.014408281604402941 0.7978171364452609; 0.7734800735599414 -0.9999786381140479; -0.49720216910429554 -0.9999999995764155]
274,1076,300,0.8350823749542959,[0.14178143728409304 -0.9999981927160813; 0.16367803819878957 0.009945953661337168; -0.039928986279166925 0.9999989374074277; -0.9999999919491055 0.9999993260764894; -0.9999988601775406 -0.99999872564344; 0.9999998261088852 -0.4763308422020004; -0.7982215805579608 0.013659342348552928; 0.9999972896358561 0.7645338046496196]
275,2083,300,0.8337529627216781,[0.7373337795361309 -0.9999999999986687; -0.5611247716067087 -1.0; 0.0055704200508601065 -0.16631178104993355; -1.0 -0.12080099323808456; 0.9999998712789677 -0.01043687273059113; -1.0 0.9999999999969295; 0.01053637501073625 0.7943130788517578; 0.9999999999996384 1.0]
276,890,300,0.8384126640302464,[-0.9935731637704005 0.07491319564195106; -0.01807075702759832 0.8075806469082961; 0.4178299527656215 -0.9998627255211799; 0.9998888350562843 0.9999964909890305; -0.827425416846566 -0.9999999208513026; 0.9999951451635575 -0.18456950373968126; 0.004832133403143852 -0.14889339750181596; -0.9999358456341975 1.0]
277,1079,300,0.838019621766179,[-0.00016777155247250282 0.8399924747750475; -0.9999999999826311 -0.9999999999991174; 0.8401575890669583 -0.0014276707376007524; -0.0017041212088838211 -0.839251853940034; 0.9999999299141219 0.9999999995199298; -0.8391113751582221 0.00010968435407129018; -0.9999999997495485 0.9999999999480336; 0.9999999999722705 -0.999999999852565]
278,1268,300,0.8352596374366305,[0.487361555883092 0.9999987856463147; 0.002747744003300298 0.15748519647099424; -0.012045634879958422 -0.7985060402017653; -0.9998097378064201 -0.0337334780813614; 1.0 -0.9999959398935439; 0.9999655862724028 0.15114674923733895; -1.0 -0.9999998936359789; -0.7829346011916809 0.9999532719803457]
279,1199,300,0.833983793939555,[-0.011438811653382574 0.9999996943430651; -0.796457940229216 0.009264955834956389; -0.9999999867962615 -0.9999999021892441; 0.9999999936753688 -0.5201606230391711; 0.16233065675305544 -0.00916057474346524; 0.9999999966624148 0.7423147390590922; -0.9999999999999158 1.0; 0.12442148524024617 -0.999999009387302]
280,347,300,0.8339573836375117,[-0.014375656977174533 -0.999636380187288; -0.9999961134294981 -0.7243308648275479; 0.7953802097476853 -0.003912256150267264; 0.9999036776389302 -0.9999938857361396; -0.15371749052901196 0.019990813411745478; -0.11114948843719567 0.9995004752415126; -0.9999924909833241 0.5622486319203596; 0.9996237293005803 0.9996176746696056]
281,1724,300,0.8333894053767017,[-0.9999999999953149 -0.6861474739432601; -0.08920890556435869 0.9999999999986118; -0.13806471042278232 0.02056037621249818; 0.99999999999981 -0.999999999990942; -0.9999999999955249 0.5688110895598705; -0.019739604889774224 -0.9999999999944055; 0.7952707858587308 -0.0011028476737724427; 0.9999999999999727 0.9999999999991114]
282,855,300,0.8376122903505725,[0.9999948226595627 0.08429681911295514; 0.0079693065632566 0.8018203190697692; 0.8298055897603613 -1.0; -0.4093675892288565 -0.9999999044270548; 1.0 0.999999529784414; -0.9999999896575235 1.0; -0.9999986813352059 -0.185687912125449; -0.0039997471981047805 -0.14103508134253046]
283,1464,300,0.8544060767307012,[0.9999943219405883 -0.9999986436980923; -0.9999999541010445 -0.36198259476322936; 0.999999739208756 0.36334771739050586; 0.33157325761428297 0.9999963833987626; -1.0 0.9999946838938536; -0.405719784042187 0.3072962966819961; 0.3974278525502098 -0.31507990798581387; -0.3296645416680308 -0.9999999178291853]
284,1693,300,0.8586887079244585,[-0.428401943948305 -0.0339049741113643; -0.05165953200324262 -0.9999999999683544; -0.18251158500403247 0.9999999997179981; 0.999999999067632 -0.9956671250542595; -0.9999999988444361 -0.9998243913676604; 0.7466560075642087 -0.034914114329595326; -0.9999999994324141 0.7466419047518557; 0.999999997021804 0.9761577209714873]
285,2780,300,0.834090242691564,[-0.13223595983312697 0.9999999999997706; 0.9999999999996801 -1.0; 1.0 0.9999999999995698; 0.7954755595292269 -0.013303368047407225; -0.9999999999998733 -0.7552800036289216; -0.999999999999452 0.5340535489982486; -0.1742530711385465 -0.007358833394589059; 0.005632575140639232 -0.9999999998914946]
286,1449,300,0.8344193339369437,[0.9999999828518296 -0.999999994064681; 1.0 0.9999999951091463; -0.1340044426780347 0.9999999328300277; 0.024154873955697296 -1.0; -0.17181432837162403 -0.005669302670121498; 0.7970783321036322 -0.013493231372471978; -0.9999999943354186 0.5010721786546739; -0.9999999949113171 -0.7553836512212181]
287,1385,300,0.8333349325281296,[-0.05381635489777834 -0.9999999999157613; -0.9999999999964819 -0.6751053849795553; 1.0 1.0; -0.9999999999999838 0.6302905289431132; 0.7927833871767016 -0.0012193623896016614; -0.14994100026602894 0.005524314997390174; 0.9999999999986484 -0.9999999999547875; -0.08064618043373276 0.9999999999823223]
288,2543,300,0.8345576504899213,[-0.9999999938194334 -0.9999999771782867; -1.0 0.9999999801153305; -0.025941829417951732 -0.999999923005811; 0.13710670621251572 0.9999998898298448; 0.1747689426471817 0.0013294673625414983; 0.9999999984325731 0.4970337076171139; 1.0 -0.762367881117378; -0.7974515166229981 -0.01326796301013357]
289,1382,300,0.8380790744769576,[-0.8391573902001388 0.009802314509200537; 0.0045794010472502535 0.8369455080387174; -0.999999999934848 0.9999999908405799; -0.00548159726596072 -0.8422860057283271; 0.9999999999727209 0.9999999983159724; 0.9999979924660405 -0.9999999999795293; -0.9999998977319551 -0.9999999999938145; 0.8397513215562965 -0.00025248481403825985]
290,628,300,0.8372905444298068,[-0.14459098422740427 -0.004381230795888623; 0.07173311326681364 0.9997968888077714; -1.0 0.8223663418767757; -0.9999904588478319 -0.42904326287381794; -0.17998210621930988 -0.9999909552620273; 1.0 0.9999554272054035; 0.9999990359753186 -1.0; 0.8017170618981053 0.008259786712115007]
291,341,300,0.8382702634396679,[0.009141048064782593 -0.8424350830562242; 0.9994645682896584 -1.0; 0.8403464678943579 0.01662162916891832; -0.9999450527597127 0.999992766811985; -0.01219554349922705 0.8357084296191931; 0.9999999812656698 0.9999196904880581; -0.8390335111078361 -0.004571927732834051; -0.9999999371616427 -0.9999891676975609]
292,749,300,0.834288696405711,[-0.9999858482186283 -0.7561199773964046; 0.7967433547690015 -0.012307968229138343; 0.018054038611714826 -0.9999911276162439; -0.9999967071061383 0.511259989190341; -0.13358397940592903 0.9999282508525287; 0.9999997420303589 -1.0; 0.9999775344840357 0.9999999877179176; -0.16894680433475592 -0.0009758781125366899]
293,1095,300,0.8373861075231148,[0.15364810318939887 0.0007600972151609517; -0.07920370330526019 -0.9999995050672402; -1.0 -0.999998648342808; -0.999999300868469 0.9999953783542547; 0.18340489208906618 0.9999887843541162; 0.9999903028463858 -0.8288372615790827; 0.9999985844519227 0.41623356617855556; -0.8016226132317212 -0.010927203730549393]
294,682,300,0.8347166053294061,[-0.17704390771975734 -0.011504649406805957; -0.1391871588059699 0.9999624878541844; -0.9999952446655901 -0.76314293046773; 0.9999783210573558 1.0; -0.9999994764869311 0.49307036139796917; 0.797488682381216 -0.015372504447821931; 1.0 -0.9999955101748914; 0.029489370206538447 -0.9999641333561646]
295,1152,300,0.834152947475865,[0.003913775982493118 0.16535308212321317; 0.9999995177812142 -0.018901170967220292; 0.7446662253450521 0.9999999999562927; 0.011885111253985343 -0.7966958385624509; -0.99999997642188 0.1276970166320458; -0.5094899690982007 0.9999999976546099; 0.9999999895781627 -0.9999999919126382; -0.9999999792344948 -0.999999994366945]
296,605,300,0.8375857558620687,[-0.08144133329684579 -0.9999847810835497; -0.9999751959100078 -0.9999891642260018; 0.1854871298348736 0.999853896805033; 0.9996995281898763 -0.8302958045698426; -0.8019326165471796 -0.007357761898449162; 0.14064343514079164 0.008267572483316537; -0.9999997619866361 0.9999972512737832; 0.9999954136800027 0.41350460985725873]
297,1067,300,0.862146807015708,[0.012898327207551227 -0.9834062375426783; -0.9999993576676292 -0.9935788609235916; 0.9999999998472792 -0.9869657921741409; 1.0 0.9996212560666332; 0.5911917849901783 0.011670130580401358; 0.0003258903098876341 0.975251023824268; -0.6032220892281568 -0.0021160403825342825; -1.0 0.9958334982818433]
298,876,300,0.8366720785467021,[0.15229192736181116 -0.0016233548571267103; -0.0682299539021554 0.9999911646539326; 0.1696523177889578 -0.9999974492821294; 0.9999995768819105 -0.43225176363793505; -0.9999999748627878 0.9999987098256061; -0.8007598801885841 0.010956007991574795; 0.9999998767780727 0.807763481751535; -0.9999999861591657 -0.9999982852511066]
299,310,300,0.8461776208542294,[-0.9999076300039081 0.27489360340005903; 0.9994639659454511 -0.07599186212591487; 0.0067119690085116835 0.21169731823315416; 0.9999442770382713 0.9999821034059183; 0.02777022205894392 -0.8092443938104507; -0.43423556203592684 0.999999643180978; -0.9999665811412394 -0.9999839990957453; 0.9999947424701815 -0.9999104153177676]
300,2547,300,0.8380902711991476,[0.9999999999999934 0.9999999999991542; 0.8433754340915255 0.0004656307563753388; -0.9999999999997786 -0.9999999999999372; -0.8360611864854381 -0.0033771926312651116; 0.9999999999998135 -0.9999999999999666; -0.9999999999998979 0.9999999999987988; -0.00844943514781065 0.8401710625731377; -0.004592647684900978 -0.8385866545268958]
301,975,300,0.8349249963188714,[-0.9999996841502137 -0.9999998110317572; 0.9999997374086308 0.48553387248444946; -0.7979429651331665 -0.01541681058792854; 1.0 -0.7698464477345941; -0.9999994317135624 1.0; 0.1791227238461797 -0.006807117221707054; -0.033582590313431776 -0.9999956731965295; 0.14258756694642877 1.0]
302,1283,300,0.8336680806966823,[0.9999999132934164 0.7309811677223925; 0.1172993219041844 -1.0; -0.7954585830857935 0.008183791946762992; 0.0010162195030438573 1.0; 0.9999994353459936 -0.5417651488798125; 0.1585891980167698 -0.006508118238560711; -0.9999999966754037 -0.9999999905279565; -0.9999990353378916 0.9999995245264092]
303,2648,300,0.8340473395303659,[0.9999999999999964 -1.0; -0.9999999999999842 -0.015694788056148858; -0.010212590996042988 -0.7966366787672333; 0.003437040401135952 0.16220745441199413; 0.5136421931602099 0.9999999999997138; -0.999999999996716 -0.9999999999998004; 0.9999999999991688 0.12476100245740816; -0.7411048224527285 0.9999999999995545]
304,1162,300,0.8338049675438064,[-0.9999999987547593 -0.9999999745627488; 0.008646443342727747 -0.9999999992617025; 0.9999999907449162 0.5585706593448629; -0.7943829684792174 -0.011263446593332196; 0.1676854308986235 -0.00790247062061852; 0.9999999987917745 -0.7398286818026919; 0.12256067170628324 0.9999999974351401; -0.9999999001135872 0.9999994778015885]
305,822,300,0.8344738938424417,[0.9999996855816309 -0.9999999630304636; 0.007131799529997978 0.17432791772245956; -0.9999999421209981 -0.9999999671807172; 0.014151122111886303 -0.7971046590854864; -0.50079278887969 0.999999985790272; -0.9999994009990668 0.13603314576981473; 0.9999922339774614 -0.02454553255762512; 0.7589066052261325 0.9999999901815118]
306,516,300,0.8389525667826777,[-0.999996143724099 0.9999998708400301; 0.9999951276195077 -0.9999609091964965; -0.04058227419040671 -0.8353813657303355; 0.8483761838111262 -0.02799662504745756; -0.827944474376794 0.016614852569825842; 0.9999999407520518 0.9999979343711575; 0.003504221455168994 0.8433434907925598; -0.999964247544144 -0.9999897785047324]
307,1486,300,0.8346123982006763,[-0.7975473552711501 0.012311806873018177; 0.1360085939558065 -1.0; -0.9999800252111131 1.0; 0.16471878420883346 0.0014411850554371403; 1.0 0.7581005099212113; 0.9999997903148485 -0.4940712341876115; -0.028307394347146523 0.9999960419794331; -0.999986776171942 -1.0]
308,1509,300,0.8337751819232684,[-0.7384596404171171 -0.9999999999999475; 0.9999999999990956 0.9999999999958439; 0.5565392968806333 -0.9999999999924105; -0.9999999999674918 -0.007533847358294668; -0.011233106470741428 0.7944908048257817; -0.9999999999991759 0.9999999999999962; 0.9999999999937526 -0.12199752500127056; -0.008199824846441316 -0.16669775448554827]
309,2398,300,0.8339455134174181,[-0.5321712542475284 -1.0; 0.012974334909669552 0.7955521649221431; -0.9999999999972795 0.9999999999999107; -0.9999999999996854 -0.12691286881201183; 0.7439235815922656 -0.9999999999999999; 0.012358759757715268 -0.1678808671029583; 0.9999999999997976 0.999999999998331; 0.9999999999962734 0.006844249115576183]
310,1373,300,0.8382276337945354,[0.8333975619330287 0.007617916044113261; 0.9999999999974167 1.0; -0.8462527311400402 -0.0007656545691066106; -0.9999999999976656 0.9999999999755973; 0.9999999999889768 -0.9999999999999534; 0.007211399094022834 0.837345502978067; -0.9999999999992389 -0.9999999791142146; 0.015645203410740285 -0.8410070683379539]
311,2643,300,0.8333787886085715,[-0.7953676767254703 -0.0054066657864826565; 0.13663178818173458 -0.0024756457498775813; 0.9999999999999988 -0.6802362413609074; -0.9999999999990521 0.9999999999971377; 0.9999999999997788 0.5599894183004805; -0.9999999999998853 -0.9999999999986862; 0.012536049307828126 -0.9999999999846185; 0.08892140839686115 0.9999999999365312]
312,338,300,0.8369209645549281,[0.9993734694945544 0.045558878625262964; -0.9998200391588467 0.9999774528108197; 0.9998798624664271 0.999979235194935; 0.018488237974497602 0.8009913129536772; 0.8245000784896773 -0.9999016484927331; -0.9997101109433362 -0.17415597236818836; -0.46782848086361195 -0.9987555836520122; -0.0006210001904614344 -0.1785284751865093]
313,658,300,0.8348892678713821,[0.9999887619060183 -0.9999526761743807; -0.012147446496464648 -0.7992401845133854; 0.0034012146183568927 0.15896400622537832; -0.9982733939713171 -0.02853603039625965; 0.9999755339843106 0.12606120885299107; -0.7398516941924596 0.9998807247196558; 0.48979238637045863 0.9998962390329481; -0.9999837321412313 -0.9999031363057878]
314,1589,300,0.8334163256271182,[-0.0006238102677932437 0.13285324034600293; -0.5617120025602672 0.9999999575289422; 0.9999999963235856 -1.0; 0.6718202079461515 0.999999820848588; -1.0 -0.9999999999362702; 0.9999504913178827 0.014222565652667506; -0.9999999342493643 0.08368827542377709; 0.00427764310592168 -0.7955589178061253]
315,1459,300,0.8339739471177051,[-0.009451144884666703 0.9999999993797846; -1.0 0.9999999988774209; -1.0 -0.9999999998908498; 0.16581364089485648 -0.005579198147880884; 0.9999999993370793 0.7463608920817889; -0.7961674089733471 0.010265748421377514; 0.12670868214832476 -0.9999999773124054; 1.0 -0.5244624188625822]
316,1486,300,0.8362067406633003,[-0.9995969886129354 -0.16889954421669381; -0.0035625278073688933 -0.15236456043921015; 0.9999999590846591 0.05122793293644835; 0.809320068956729 -0.9999947937629713; 0.01143183776469458 0.8000387372785398; -0.9999972386222035 0.9999936003575317; 0.9999973894570833 0.9999991457712679; -0.4609284490939211 -0.99999587078512]
317,675,300,0.8343333476496501,[0.7575644055185342 0.9999921204699069; 0.013193347876344172 -0.7968840417273324; -0.9998465110536315 0.13443617939863794; -0.5100222223054984 0.9999999294826077; 0.9999842715973432 -0.99999924235029; 0.9998886327903508 -0.018736764754936457; -1.0 -0.9999877270695011; 0.002864768745038218 0.17314015878539218]
318,1592,300,0.8333958921047394,[-0.1444823603471539 -0.014343134360226807; 0.9999999999984854 0.9999999999998179; -0.013944840251845463 1.0; 0.9999999999948059 -1.0; 0.7951742513804354 0.0036427115589680505; -0.999999999268546 0.7009134101744925; -0.09868434025832352 -0.9999999939759415; -0.9999999999972923 -0.560921319253633]
319,799,300,0.8336101119928558,[-0.7243063402511272 0.9999999955967241; -0.008181128948888977 -0.795513285250287; 0.9999999367185968 -1.0; -0.9999998723886292 0.0006160933222418377; -1.0 -0.9999999949884532; 0.5412490589987864 0.9999999918690018; 0.9999399093927887 0.11410787891207799; 0.0028533722253046455 0.15541326975124975]
320,2030,300,0.8384016966784308,[0.9999999999973015 -0.9999999640108346; 0.9999999999999609 0.99999999454276; -0.9999999999977525 0.9999999999956329; 0.8476674553183527 0.006338883261064752; -0.8317048954707027 -0.014423898057186867; -0.999999999998166 -0.9999999999999987; -0.0036979498098414837 -0.8369909210983708; -0.024491757697013054 0.8409838254578424]
321,1112,300,0.8351617961382198,[0.9998654750112301 0.14425175384533945; -1.0 -0.03884843776480506; 1.0 -1.0; -0.015579870922025027 -0.7981241499061257; -0.9999988269689482 -0.9999873137944592; -0.7679211234393114 0.9999782612840049; -0.01843850984371966 0.1696409094345261; 0.47936177914674294 0.9999911868076056]
322,1563,300,0.8343962443630102,[-0.9999999988274515 1.0; 0.9999999996973632 0.02144822676263009; 1.0 0.9999999891180444; 0.009333436863809217 -0.17489967902326742; 0.7587746260435928 -0.9999999997068633; -0.9999999974478756 -0.1358809876100032; 0.01442982012903015 0.7967893269709604; -0.5066201567526962 -0.9999999989031964]
323,1344,300,0.8592901120920654,[-0.01303193345137652 0.6333340400058804; 0.9003634889860882 -0.9999999871512487; 0.9999999706298932 -0.05103523710337189; -0.9999997890919199 0.9999998108573769; -0.9999330948808114 -0.03691469729468171; 0.00846038794036783 -0.5371365523833966; 0.9417882233602483 0.9999999672057311; -0.9991312096904005 -0.9999997226429096]
324,1864,300,0.8340567756517875,[0.010310163475602457 0.7966503229008698; -0.5132014156130229 -0.9999999999986795; -0.0031298942575413067 -0.16244984689950026; -1.0 -0.12501606989267866; 0.7414724010178256 -0.999999999993069; -0.999999999985449 0.9999999999996487; 0.9999999999999982 0.01598789630856644; 0.9999999999999204 0.9999999999997145]
325,332,300,0.8375316515894551,[0.4320792992065396 -0.9999997176184271; -0.0102060317513012 0.8014853442037252; 0.9999498090487775 0.9997883682369546; 1.0 -0.1885353675908837; -0.9997122082044316 0.9999991470099941; 0.0009988152676714955 -0.14684194419000504; -0.8365795340165337 -0.9992172662689462; -0.9997585544196778 0.071162903837948]
326,2258,300,0.8333205722394516,[0.026288924309823672 0.9999999999665864; 0.12888836384244384 -0.008026669707852374; 0.9999999999082092 0.6548485569802794; -0.7953346226700363 0.0013508873700226324; 0.9999999999877821 -0.57985304511077; 0.07205189840940679 -0.9999999735612494; -0.9999999999931478 0.9999999999858886; -0.9999999999917566 -0.9999999999914428]
327,1415,300,0.8353533197960161,[0.9999963555369695 -0.99999979953824; -0.16650502432332204 0.002101532218841583; 0.04370715710823755 -0.9999393643580033; 0.7990222705934688 -0.012729620176298813; -0.999999993472894 -0.7721670721276647; -0.9999980730861621 0.4679409831337737; 0.9999981660387236 1.0; -0.14496685943395565 0.9999080760406788]
328,1299,300,0.8612968840230352,[-0.03146743957491694 0.49262128115141424; 0.9980865742044239 -0.9999995902674826; -0.9993913935993968 0.9999999636210226; -0.9999915836668763 0.04069230141186432; 0.0016661990961767657 -0.6659175897701554; 1.0 0.1131494358422336; -0.9636342499384335 -0.999999047765556; 0.8790438514622344 0.9999995668806737]
329,1567,300,0.8334187528679329,[-0.9999978672657971 0.014135822011633319; 1.0 0.10642987766221265; -0.00935284569313685 0.153174377058153; -0.9999999989475908 -1.0; -0.008815938656257261 -0.7944442773744074; -0.7107728407764292 0.9999999988236048; 0.5663405465468723 0.9999999967568094; 0.9999999986726927 -0.9999999924996644]
330,1793,300,0.8341465607380754,[-0.9999977512779278 0.017357446431706718; -0.0037320565274735346 -0.16746220044152044; -0.012162621933989818 0.796596169274693; 0.9999999769348789 1.0; -0.999999996900447 0.999999995896697; -0.7479059512513234 -0.9999999970444717; 0.9999549111447087 -0.1292508857404147; 0.512275057583139 -0.9999999920924069]
331,1788,300,0.833800689631615,[0.1674677731438034 0.0020116146732018507; 0.006708450731202524 0.9999999997092833; 0.9999999999959078 0.7417584107666377; -0.99999999999662 -1.0; 0.12323271042913413 -0.9999999333869809; -1.0 1.0; 0.9999999998570839 -0.5541293171484651; -0.7946434378893577 0.010498597530904104]
332,3510,300,0.8588505527565702,[0.9339213943246568 -0.9999999999999686; 0.9291325970336041 0.9999999999993663; -0.9920618914562817 0.999999999999283; -0.9999999738681311 0.007305961846110257; -0.9999990579675841 -0.9999999999993706; 0.0023312491986388034 -0.5970019860658557; 0.9999999999997351 0.018416647832472943; -0.008584507056588487 0.5704444656599291]
333,1476,300,0.8336697619276521,[0.9999999999999496 0.9999999949377509; -0.0007175335685162603 -0.16346220524287278; 0.9999999974089571 -0.011689635828147162; 0.009007938736065507 0.7944008105943793; -0.9999999755807457 -0.1180144574570224; 0.7335266177600628 -0.9999999998460072; -0.9999999848061998 0.9999999999999997; -0.5618667477959144 -0.999999985856294]
334,1128,300,0.8584528415088704,[-0.8664153193890115 -1.0; -0.891792661212236 1.0; 0.9999996452651752 -1.0; 0.04086508177784673 0.633079515066685; -1.0 -0.020327060005988346; 0.9999999999819855 0.9999999954988242; 0.006793424387944178 -0.5834732559137986; 0.9863862268585355 -0.022105988071487236]
