nPsoRun,n_iter,S,fgbest,optDes
423,1759,300,-20.641287727061698,[-0.9999999999993331 0.9999999999999999; 0.9999999999992966 -0.9999999999842883; 0.9999999999986783 0.999999999998082; 0.9999996480687541 0.5188524101928291; -0.999999999999999 -0.9999999999991616; -0.9996522426823132 -0.5188635849682145; 0.5186937632198575 -0.9999910041368621; -0.5191035557789552 0.9995044089277314]
424,2358,300,-20.628609890282842,[-0.5268212535886788 0.9931880537706652; -0.9959119395082596 -0.5240175381074347; 0.9999850919424479 0.523088532685281; 0.9999997129472722 -0.9999999885564758; 0.523367018975931 -0.9966727727907696; -0.9999999989415181 0.9999999989025268; -0.9999994190587869 -0.9999999952668323; 0.9999999817278712 0.9999999121726989]
425,3226,300,-20.635823438921747,[0.5234696807955951 0.9957362365622725; 0.9970212977989535 -0.5213964036096201; -0.9999999999999922 -0.9999999999998805; 0.9999999999999993 0.9999999999999466; 0.9999999999999525 -0.9999999999999984; -0.9999988913012192 0.5213416181426838; -0.9999999999999805 0.9999999999999734; -0.5199528080668147 -0.9999994354902428]
426,1750,300,-20.639881191397244,[0.9999067957805483 -0.5197368969721193; 0.9999999999999999 0.9999999999999999; -0.998812849223754 0.5197979012228109; 0.9999999999999957 -0.9999999999999992; 0.5192745123778931 0.9998421188600739; -0.5205193026534785 -0.9983794876767245; -0.9999999999999996 -0.9999999999999983; -0.9999999999999998 0.9999999999999908]
427,1753,300,-19.050782256200222,[0.526097122781639 0.9990878446929966; -0.9999999875240076 -0.5074214654364828; -0.6592785796190336 0.6942051027121602; 0.9999999999471663 -0.9999999999949367; 0.714117214071614 -0.637136962791821; -0.999999999939309 0.9999999999941046; -0.5216294470433198 -0.9999999998884408; 0.9999999998243496 0.5130218654115558]
428,2179,300,-20.635708539576523,[0.9999999999999991 -0.9999999999999973; -0.9988523872000168 0.5225029370886428; -0.5206930019448937 -0.9999999034499797; 0.997025858922222 -0.5217919263896987; 0.9999999999999997 0.9999999999999989; -0.9999999999999999 1.0; 0.5239460229126809 0.9954049729641534; -0.9999999999999984 -0.9999999999999992]
429,257,300,-20.61949842189032,[-0.9996915724963202 0.999991776598343; -1.0 -0.9999998223129344; -1.0 0.5199662112223714; 0.5207584244719949 0.9968312767835994; 0.9990039645684637 -0.5192592828254443; 0.9999758374933292 0.9999206283704314; 0.9997317860267573 -0.9996938409820564; -0.5187831176037989 -0.9996807221386173]
430,1726,300,-20.63933455925074,[-0.9999999999999994 -0.9999999999999983; 0.997772411214322 0.5212189623617757; -0.9999999999999996 0.9999999999999979; -0.5202700580287003 0.9988493814128292; 0.9999999999999996 -0.9999999999999988; 0.5214516737808527 -0.9982517657251108; 0.9999999999999958 0.9999999999999983; -0.999999999383989 -0.5201932537141948]
431,2196,300,-20.64196416712655,[0.9999999999999278 -0.9999999999999013; -0.9999999999999342 -0.9999999999997787; -1.0 0.9999999999999899; 1.0 0.999999999999941; 0.9999936476359852 -0.5185296182468343; -0.9999935947166164 0.5185338856498112; 0.5185345263917285 0.9999887974122025; -0.5185282535287956 -0.9999998428985882]
432,1784,300,-20.625555462432764,[-0.9998531783593364 0.5259073130177871; -0.9999999999999997 -1.0; -0.999999999999991 0.9999999999999974; 0.999999999999996 1.0; 0.9999999999999997 -0.9999999999999988; -0.5224106614851762 -0.9999999999792603; 0.5312122599431839 0.9890375743103152; 0.9922382528384032 -0.5260010447813257]
433,2560,300,-20.627263325540042,[0.9999999999999997 0.9999999999999962; -0.999999999999999 0.9999999999999999; 0.5224148812832813 0.9998099904741501; -0.9999999999999994 -0.9999999999999943; -0.9928243451086544 0.5256382537543705; 0.9999999999999997 -0.9999999999999997; -0.5303497179249895 -0.9899106215616325; 0.9996227330960118 -0.5255933555019762]
434,2008,300,-20.641499288207886,[0.5192085916837963 -0.9995367356099365; -0.5188951341827938 0.9997946657265936; 1.0 -0.9999999999999931; -1.0 0.9999999999999999; -0.9999999999999964 -0.9999999999999997; -0.999991552896398 -0.5189220940809754; 0.9999999999999998 0.9999999999999999; 0.9995555528300168 0.5190710708277445]
435,2844,300,-20.63593092149222,[-0.9999999999999987 -0.9999999999999989; 0.9946400989106337 0.5250844329503411; -1.0 0.9999999999999967; 0.526820611052488 -0.9942078674387183; -0.5229471591085051 0.9976019497205105; 1.0 -0.9999999999999966; 0.9999999999999999 0.9999999999999998; -0.9999999638765033 -0.5234051043110248]
436,2114,300,-20.641150252589487,[-0.999999999999999 1.0; -0.999999999999999 -0.9999999999999992; -0.5190417718692448 0.9997522867745094; 0.5196008783564137 -0.9992199595968293; 0.9999999999999996 -0.9999999999999992; -0.999999883658989 -0.5191415541252493; 0.9993277407783734 0.5193193356063134; 0.9999999999999997 0.9999999999999979]
437,1996,300,-20.641923546723635,[0.5185931615629812 0.9999460755325976; -0.9999999999999999 0.9999999999999999; 0.9999999999999974 1.0; -0.9999672146724101 0.5185888104248819; 0.9999999999999999 -1.0; -1.0 -0.9999999999999947; 0.9999645451896894 -0.518573726449753; -0.5185674773175131 -0.9999893701020036]
438,1341,300,-17.14290581575626,[-1.0 0.9999999999999999; 0.0018838970454099606 -1.0; 0.9999999999999998 -0.9999999999999998; 0.9999999999999999 0.0018838970454105226; -0.9999999999999998 -0.9999999999999997; 0.9999999999999999 0.9999999999999998; -0.0018838970454097296 0.9999999999999999; -0.9999999999999998 -0.0018838970454094284]
439,928,300,-20.641301174312517,[0.5186068412940821 0.9999888155555672; -0.5187159053611768 -0.9998814116005149; -1.0 -0.9999999856261937; 0.9999012239474168 -0.518696555959583; 0.9999999940489488 0.9999999998490517; 0.9999999942515511 -0.9999999917795049; -0.9997761374730955 0.5187265811334416; -0.9999998028342943 0.9999999971405885]
440,1740,300,-20.641820545735676,[-0.9999999999999989 -0.9999999999999987; -0.9999999999999992 1.0; 0.9989503081751809 0.520545596833909; -0.5205619841213599 0.9990032463292939; 0.5205999064185761 -0.9988683897651882; 0.9999999999999998 -0.9999999999999998; 0.9999999999999996 0.9999999999999997; -0.9988500418416143 -0.5206533233864186]
441,1388,300,-19.106590125613824,[-0.6664093716193571 -0.6875261367101693; -0.9999999972085166 -0.9999999922952076; 0.655305517552217 0.6979477983010822; 0.9999999968282204 0.9999999999889057; 0.9999999791235803 -0.5286226268101092; -0.9998812518734888 0.5294108837123872; -0.5088269251439109 0.9999999822401671; 0.5071785090445522 -0.9999974032632808]
442,1486,300,-20.641977792404475,[0.9999999683323603 0.5185210472193883; 1.0 -0.9999999999999972; -0.9999999999999974 0.9999999999999998; -0.9999999999999976 -1.0; 0.9999999999999961 1.0; 0.518521031295271 -0.9999999999972027; -0.9999999999599553 -0.5185210207982327; -0.5185210316378538 0.9999999781009209]
443,2582,300,-20.63517297365855,[0.9999999999473143 -0.9999999968491292; -0.5218695748264032 -0.996608769268144; 1.0 1.0; -0.9998457684052138 0.5202458498402561; 0.5216837144042212 0.9999690611120207; 0.995365912220176 -0.5240206286384627; -0.9999999999700178 -0.999999998571892; -1.0 0.9999999999999413]
444,1653,300,-20.641964021691734,[-0.9999999999999989 0.9999999999999993; 1.0 0.9999999999999999; -0.9999998978194805 0.5185275961240426; 0.9999932222271402 -0.5185276263386668; 0.9999999999999951 -1.0; -0.9999999999999999 -0.9999999999999994; 0.5185324625963541 0.9999901594478072; -0.5185242975752271 -0.9999999952709514]
445,1879,300,-20.639551233823457,[0.9999999999999998 -0.9999999999999982; 0.9997878859209643 0.5203231063228683; 0.5198677745923995 -0.9995051457055281; -0.9999999999999989 1.0; -0.5213606904971965 0.9978605309546241; 0.9999999999999991 1.0; -0.9982998328377876 -0.5205363324197615; -0.9999999999999983 -0.9999999999999997]
446,1592,300,-20.641977807433886,[0.5185210289911142 -0.9999999867375711; 0.9999999999999993 -0.9999999999999718; 0.9999999999335292 0.5185210266820983; -0.5185210396131018 0.9999999844234256; -0.9999999756830437 -0.5185210396118483; -0.9999999999999816 -0.9999999999999976; -0.9999999999999954 0.9999999999999937; 0.9999999999999877 0.9999999999999926]
447,2318,300,-20.634368598803054,[-0.523932665597816 -0.9999939182091641; 1.0 0.999999999999981; -0.9999999999999979 0.9999999999999998; 0.5264240470499663 0.9935271034874732; 0.9968158368635432 -0.523749534188794; 0.999999999999999 -0.9999999999999994; -0.9999999999999993 -0.9999999999999997; -0.9940072729743881 0.5276920396647085]
448,3644,300,-20.641075072138122,[-0.9999999999999237 0.9999999999999231; 0.9999999999957498 0.9999999999998707; 0.9994983196392578 0.5192520403008299; -0.9999999999999701 -0.9999999999992857; -0.9999014054987838 -0.519126822479463; 0.9999999999985087 -0.9999999999999709; 0.5194608876042206 -0.9993370946192068; -0.51915317890592 0.9996076248150081]
449,1625,300,-20.641975885375388,[0.5185254132926518 0.9999977108861431; -0.5185267987544774 -0.9999964900926821; -0.9999966890086879 0.5185261313068794; 0.9999984873349759 -0.5185255750097337; -0.9999999999999992 -0.9999999999999952; -0.999999999999997 0.9999999999999999; 0.9999999999999997 0.9999999999999984; 0.9999999999999993 -0.9999999999999996]
450,1603,300,-20.641939123519666,[-0.9999999999990158 -0.9999999999992624; -0.9999343748467826 -0.5186249941699846; 0.9999999999982979 0.9999999999999717; 0.9999999999995776 -0.9999999999999606; 0.999964957593065 0.5186062777809264; -0.5186209618767249 0.9999505305932662; 0.518611164852468 -0.9999471413061902; -0.9999999999999575 0.9999999999996353]
451,2380,300,-20.632392706373178,[0.9931947033052809 -0.5292853340625379; -0.5282150274993282 -0.9920482111376967; -0.9999999999999997 -0.9999999999999966; -0.9999999999999917 0.9999999999999999; 0.9999999999999974 0.9999999999999949; 0.9999999999999943 -0.9999999999999998; 0.5249087664431388 0.9999999103449244; -0.9959132290714858 0.5248737104845356]
452,2123,300,-20.641390436557245,[0.9990592130938241 0.5200372412619365; 0.9999999999999997 -0.999999999999994; -1.0 0.9999999999999993; -0.9999999999999902 -0.9999999999999948; -0.5198385997719779 0.9991207737518735; 0.999999999999998 0.9999999999999999; -0.9994268863351622 -0.5196267719258328; 0.5196785496845638 -0.9996514568112778]
453,1849,300,-20.641895132723967,[-0.5185480388360899 0.9999952523077453; -0.9999975827643666 -0.5185666535617858; 0.9999999999999983 1.0; -1.0 0.9999999999999999; -1.0 -0.9999999999999999; 0.9999544728120854 0.5185688711870595; 1.0 -0.9999999999999869; 0.5185977506612908 -0.9999370100159042]
454,1228,300,-20.64195333834438,[-0.999976731175592 -0.5185608703915591; -0.9999999998651409 1.0; 0.9999837226499916 0.5185493669141051; 0.999999983289129 -1.0; -0.518549149938269 0.9999932308163623; 0.518557555485594 -0.9999737755274349; 0.9999999933241517 1.0; -0.9999999925820158 -1.0]
455,1993,300,-20.6275960847646,[0.9874518751748537 -0.5352801730170906; 0.9999999997413385 1.0; -0.9999999999900537 -0.9999999918277394; -0.9962664240386395 0.5269306580774255; -0.9999999997125836 0.9999999994115947; -0.531074826863027 -0.9894199697278299; 0.5289553709739169 0.9994488636566075; 0.999999999909997 -1.0]
456,2134,300,-20.609135495401787,[-1.0 -0.9999999999999973; -0.999999999999994 0.9999999999999982; 0.9980736017139259 -0.5464354921668891; 0.9999999999999998 -1.0; -0.5591670302604871 -0.9703207723434771; 0.543221142014914 0.9861967631395209; 0.9999999999999962 0.9999999999999997; -0.97266016353738 0.5529244305939938]
457,1976,300,-20.618255721341303,[-0.99999992896708 -0.9999999845914126; 0.5224640915966275 -0.9997512272099363; -0.9936453942781608 -0.5252105702553539; 0.992802920480705 0.526324418216805; -0.5231021761126718 0.9979943083386777; 0.999999999994543 0.9999999840852009; -0.9999999465232372 0.9999989770899391; 0.9999999996256482 -0.9999999771773576]
458,2895,300,-20.64162757271402,[0.9996841676129263 -0.51890989930989; 0.9999999999999999 -1.0; -0.9999939695431618 0.518787269440333; -0.5187818410976671 -0.9998459127436473; -0.9999999999999998 -0.9999999999999997; 0.9999999999999993 0.9999999999999999; -0.9999999999999993 0.9999999999999997; 0.5189799983561968 0.9997061357049518]
459,1958,300,-20.632178710710793,[0.9999999999999994 -0.9999999999999978; 0.5264573504770409 -0.9932012252606709; 1.0 0.9999999999999996; 0.9952718244285281 0.5232125085582361; -1.0 0.9999999999999997; -0.9996389379251194 -0.5233285534764571; -0.9999999999999997 -0.9999999999999994; -0.5210686539498823 0.9999663890242524]
460,1185,300,-20.64102875454864,[0.5191321689997308 -0.9994383405966579; -0.9999999713721966 0.9999999562287587; 0.9999011943442643 0.5188818128276023; -0.9992587983977619 -0.5194527671499398; 0.9999999966346202 1.0; 0.999999993314452 -0.999999777531432; -0.5190722088338474 0.9999771812362905; -0.999999931553499 -0.9999999749460227]
461,548,300,-20.638305516886533,[-0.9999954996985935 0.9999977294190829; -0.9999813051305902 -0.9999769877113457; -0.5191406089278404 -0.999990468028422; 0.9999950246090946 0.9999968705563282; 0.9999991192932471 -0.9999877040246354; -0.9998772415693605 0.5197545350138976; 0.520518197695399 0.9982779386945237; 0.9988399811817328 -0.5196856144635784]
462,2009,300,-20.64010851614353,[0.5201131410598681 -0.9999698747210156; 0.9981035047164422 0.5212322991212675; 1.0 -1.0; -0.5206107777348798 0.9983023417224187; -0.9992652367444658 -0.519942983906641; -0.9999999999999999 -0.9999999999999999; -0.9999999999999983 1.0; 0.9999999999999992 0.9999999999999992]
463,4811,300,-20.64171398031506,[-0.9999999999999997 0.9999999999999984; 1.0 -1.0; -0.5188447016667453 -0.9997972340697293; 0.9999995919503301 -0.5187049207223539; 1.0 0.9999999999999998; 0.518705441251452 0.9998868123531057; -0.9997691967210042 0.5188016839179918; -1.0 -0.9999999999999997]
464,827,300,-20.641534351293263,[-0.9999999961137 0.5186935417369435; -0.9999999831248827 -1.0; -0.9999998962981322 0.9999996499604943; 0.9999999919652972 0.9999999842732182; -0.518761121655181 -0.9997967157993882; 0.9996673738470098 -0.5189153530515465; 0.9999996899245179 -0.9999999998086418; 0.5188404246251536 0.9998813156996417]
465,2293,300,-20.64190859487757,[-1.0 0.9999999999999984; 0.518595086438482 -0.9999426188304883; 0.9999547625563002 0.5185710766600713; 0.9999999999999998 0.9999999999999999; -0.9999999999999998 -0.999999999999999; -0.9999999266299541 -0.5185633669360743; 0.9999999999999992 -0.9999999999999966; -0.5185510057283754 0.9999895922733801]
466,2092,300,-20.63922665387468,[0.9999999999999999 1.0; 0.999999999999999 -0.9999999999999996; 0.537122450612152 0.9912673668976878; -0.9999999999999999 0.9999999999999998; 0.9886233820580854 -0.538596375003789; -0.9999999999999997 -0.9999999999999988; -0.5377576514585055 -0.9888640079716918; -0.9903244544715495 0.5368859372266612]
467,2529,300,-20.604707920823678,[0.9998271493463959 -0.5347009489428427; -0.9999999999999999 0.9999999999999989; -0.5458440133111944 -0.9764500606506857; -0.9825590972365567 0.5354952526175909; -1.0 -0.9999999999999993; 0.5279155445416714 0.999322686070814; 1.0 0.9999999999999988; 0.9999999999999992 -0.9999999999999999]
468,1069,300,-20.64173557306151,[0.9999999990245368 -0.99999999981564; -1.0 1.0; 0.9998810832712369 0.5186367410573592; -0.9999991626658001 -0.5186354909191768; -0.999999999828293 -1.0; 0.9999999999357543 1.0; -0.5185781389809091 0.9999998684572441; 0.5187214037749156 -0.9998277786167137]
469,1270,300,-20.641777061598013,[0.518579290901609 0.999941902561275; 0.9999999999999917 -1.0; -0.5185725420781003 -0.9999478084441148; -0.9999999999999096 -0.999999999965641; 0.999991176708807 -0.5185509890795306; -0.9999999999788083 0.9999999991533677; -0.9999999999952818 0.5185482283411982; 0.9999999999762134 0.9999999995575711]
470,1717,300,-20.64108838657829,[-0.9999305938379603 -0.5194028737446026; 1.0 -0.999999999999999; -1.0 -0.9999999999999999; -0.999999999999997 1.0; 0.9991150116254318 0.5196536819880763; -0.5193287403012599 0.999577771994253; 0.9999999999999996 0.9999999999999998; 0.5199533739421252 -0.9990249255122741]
471,1598,300,-20.6406806752938,[-0.9999531571375696 -0.5194717410336738; 0.999999999999996 -0.9999999999999997; 0.9990272873321435 0.5196685491841995; -0.9999999999999983 1.0; -0.5192712672002564 0.999682517280217; 0.5201105845686224 -0.9988247807922089; 0.9999999999999422 1.0; -0.9999999999999948 -0.9999999999999949]
472,2015,300,-20.64100583133139,[0.5189859031671346 -0.9995247252564224; -0.9993096887768025 -0.5193242704864869; 0.9999999999999932 0.9999999999999999; -0.9999999999999993 0.9999999999999969; -0.9999999999999996 -0.9999999999999997; 0.9999999999999973 -0.9999999999999855; -0.5189865029592847 0.9999886334901532; 0.9999999108944904 0.5187544452359039]
473,1632,300,-20.636629978809506,[0.519842625381194 0.9999999981459876; -0.997413467222338 0.521062682268258; -0.5228780512844488 -0.9962554246429394; -0.999999999990104 -0.9999999999285019; 0.9999999999951913 0.9999999999786461; -1.0 0.9999999999997934; 0.9998745724707977 -0.5211001908130476; 0.9999999998785146 -1.0]
474,2718,300,-20.64151795033489,[-0.9999999999999968 -0.9999999999999992; 0.9999999999999996 0.9999999999999964; -0.999866586548412 0.5188717822919025; 0.9997805452745033 -0.5187852318257758; -0.5187142698739441 -0.9999956661593578; 0.9999999999999724 -0.999999999999998; 0.5189484316339564 0.9996419402781016; -0.999999999999939 0.9999999999999989]
475,1879,300,-20.641383348838545,[-1.0 0.9999999999999313; -0.9999974368236414 0.5190187188681947; 0.9999999999999997 1.0; 0.9999999999999328 -0.9999999999999001; -0.9999999999998853 -0.9999999999993989; 0.9994509771326893 -0.5191960580894482; 0.5193835916698917 0.999407787864921; -0.5189772425686012 -0.999755186080462]
476,2733,300,-20.641187837539338,[0.9999999999999976 -0.999999999999999; -0.9997462633047001 0.5190248745493433; 0.9999999999999998 0.9999999999999932; -0.5191462122949257 -0.9995599711136585; 0.999825231249912 -0.519000316802952; -1.0 0.9999999999999889; -0.999999999999997 -0.999999999999989; 0.5190858710970055 0.9996129766839351]
477,1688,300,-20.641964544716064,[0.9999999999999951 0.9999999999999992; -1.0 -1.0; -0.9999943270122243 -0.5185306038629207; 1.0 -0.9999999999999997; -0.9999999999999986 0.9999999999999989; 0.5185308194108248 -0.9999999456714941; 0.9999889507352161 0.5185381899117033; -0.5185354744038216 0.9999881553833451]
478,2376,300,-19.00073675785015,[-0.9999999999782204 -0.9832167080029109; 0.7494204580359685 0.7003144780458044; 0.999999998999654 -0.9999999998326508; 0.9999596078790891 -0.5897989669200707; -0.9999999999988065 0.5478831272216184; -0.46895704288770224 0.995619466396681; -0.3695592897772352 -0.9999994531709734; 0.9999999998962402 0.9999999999994497]
479,2082,300,-18.94360838287551,[0.8345672109521923 -0.6012021394149515; -1.0 -0.5233145741491393; -0.36968149682361257 0.999999999999998; 1.0 1.0; 1.0 -1.0; -0.45948493709285215 -0.9999997832504453; 0.9579918000320619 0.612955139383032; -0.9999999999999983 0.9906112756517924]
480,1252,300,-20.641964311046173,[0.9999933831693096 0.5185274987741831; 0.999999999983029 0.9999999999919135; -0.9999998055150032 -0.5185275310629716; -0.5185242716342549 0.9999999979526668; 1.0 -0.9999999999774121; -0.9999999999990945 -0.9999999999999991; -0.9999999999998916 0.9999999999789686; 0.5185322180070847 -0.9999903753731509]
481,936,300,-20.641941956897593,[0.9999579576173401 -0.5185788075525621; -0.9999912010516155 0.5185684012218496; 0.5185909936236103 0.9999544301127395; -0.9999999997586959 0.9999999993577964; 0.9999999997853756 -0.999999999976945; 0.9999999995112456 0.9999999999924309; -0.518565576974036 -0.9999766684393198; -0.9999999998637658 -0.9999999992310313]
482,1540,300,-20.640529284276276,[0.9993489646754626 -0.5199024976277874; -0.9984019541502599 0.5208489823224266; 0.9999999999999999 0.9999999999999993; -0.5201083095948271 -0.9996962245719249; -0.9999999999999992 0.9999999999999997; 0.5203587189640084 0.998613605290703; 0.9999999999999966 -0.9999999999999998; -0.9999999999999997 -0.9999999999999967]
483,5596,300,-18.920224669561318,[-0.5273881628506157 -0.9999999999999047; 0.5672901187577166 0.9999999999955167; 0.9999999999999725 0.999999999999996; 0.9712588072726435 -0.3978782112778108; 0.9869094860786876 -0.9999999999999059; -0.9999999999999984 0.9999999999998872; -0.6573641656262259 0.7721599571845792; -0.9997137381414881 -0.4921490317616728]
484,2006,300,-18.963837369740155,[0.9999999999999968 -0.5274928014081108; -0.9517955851687164 0.6334475539604729; 0.36557162370499635 0.9999160556350386; -0.9999999999999999 -0.9999999999999999; 0.9999999999999997 0.9672210335838951; -0.9999999999999993 0.9999999999999983; -0.848103600697099 -0.609012188021067; 0.4322054298059228 -0.9931743734885711]
485,1805,300,-20.641975568345043,[0.5185256052102278 -0.9999983806781295; 0.999999999999982 0.9999999999999907; 0.9999964287141716 0.5185267087365818; -0.518525923484213 0.9999967990098986; -1.0 -0.9999999999999781; 0.9999999999999997 -0.9999999999999997; -0.9999999999999971 0.9999999999999997; -0.9999979481778967 -0.518525236217338]
486,2016,300,-20.622322481940866,[-0.5232463548929661 0.9999889417868126; -0.999728132138988 -0.5273652316539881; 0.9999999999999994 0.9999999999999994; 1.0 -0.9999999999999979; -0.9999999999999989 0.9999999999999999; -1.0 -0.9999999999999997; 0.53356655891184 -0.9870049548434907; 0.9907626412769392 0.5274391786449445]
487,753,300,-20.63926648758432,[0.9999999887431126 0.9999997533457261; 1.0 -0.9999999935404114; -0.5211598629793294 -0.9978685572712929; -0.9984849754255812 0.5202271913395636; 0.5196222618194483 0.9997967790001068; 0.9996665819888032 -0.5202940715975881; -0.9999999025170692 -0.9999999990809342; -0.9999998860230035 0.9999999846800369]
488,3889,300,-20.628406081941446,[-0.9999999999999999 0.9999999999999983; 0.9999999999999993 0.9999999999999992; -0.9888943800021253 -0.5359043333941358; 0.5342245135543278 -0.9877145472589738; -0.9999999999999993 -0.9999999999999998; 0.993187970234174 0.5296289037833714; 0.9999999999999974 -0.9999999999999991; -0.5299157102306249 0.9988891669131051]
489,482,300,-20.639974506929523,[-1.0 -0.9999801167495067; 1.0 -0.9999978071854266; -0.9999994907886308 0.9999979522758344; 0.5195631198250358 0.9996648324579026; -0.9988877120007695 0.5199172048667279; 0.9996372331503594 -0.5199347224403528; -0.5204960427660215 -0.9985073307702388; 0.9999997769266264 0.9999990997633841]
490,1818,300,-20.641734468963445,[-0.9999999999999982 0.9999999999999997; 0.9999999999999983 -1.0; 0.5187444150227987 0.9998162951702374; -1.0 -0.9999999999999996; 0.9998656092159887 -0.5186596721685696; -0.9999997560725915 0.5186484037455511; 1.0 0.9999999999999961; -0.5185962987397464 -0.9999861086160408]
491,2133,300,-20.64195746016923,[-0.9999999999999984 -0.9999999999999996; 0.9999999999999998 -0.9999999999999976; 1.0 0.9999999999999999; -0.5185514004246662 0.9999880020592375; -0.9999754497285374 -0.5185570153352502; 0.5185498369211716 -0.9999806477021029; 0.9999904483983677 0.5185456496814441; -0.9999999999999997 0.999999999999999]
492,3898,300,-20.641838276910867,[-0.9999999999999971 0.9999999999999999; -0.518645655677078 0.9998931380661282; -0.9999999999999897 -0.9999999999999989; -0.99996451257417 -0.5186006262238247; 0.9998730070925901 0.5186937062994822; 0.9999999999999999 -1.0; 0.5186198960067134 -0.9999999987949857; 0.9999999999999899 0.9999999999999996]
493,1577,300,-20.641967587979867,[-0.9999999999999971 -0.9999999999999997; 0.9999999999999973 -1.0; -0.5185261588757154 0.9999948302246786; 0.5185260852413265 -0.9999998619869571; -0.9999998609424287 -0.51852366635732; 0.9999999999999997 0.9999999999999982; -1.0 0.9999999999999997; 0.9999925797026293 0.5185297453037128]
494,2004,300,-20.640733561739864,[-0.9995690023609827 -0.5197853217387483; 0.9986379600504884 0.5204460873271098; -0.5200100340138073 0.9989772336940184; 0.9999999999999974 -1.0; 0.5201644642297603 -0.9993311991390934; 0.9999999999999968 0.9999999999999997; -1.0 0.9999999999999962; -0.9999999999999984 -0.9999999999999996]
495,1955,300,-20.641368532393148,[0.9985055005818878 -0.5214564199956828; 0.5216434522013276 0.9981942922204209; -0.9981025633545441 0.5218501747030352; -1.0 -0.9999999999999999; -0.5215467411881852 -0.9986385897427402; 0.9999999999999984 -0.9999999999999998; -0.9999999999999989 0.9999999999999989; 0.9999999999999987 0.9999999999999958]
496,2425,300,-20.641968268614185,[-1.0 0.9999999999999998; -0.518533071694838 -0.9999906194211515; -1.0 -1.0; 0.9999896255352707 -0.5185362848652278; -0.9999954242948704 0.5185296635007852; 0.5185303690629692 0.9999992673760034; 1.0 0.9999999999999989; 0.9999999999999983 -0.9999999999999989]
497,2627,300,-20.641976965516022,[0.5185349474725492 0.9999925159697258; -0.5185344924318889 -0.9999931800371665; 0.9999999999999986 0.9999999999999893; 0.9999999999999986 -0.999999999999999; -0.9999999999999981 0.9999999999999999; -0.9999999999999983 -0.9999999999999997; -0.9999929695494961 0.5185347791786244; 0.9999927696270512 -0.5185346383382605]
498,2111,300,-20.640291580289745,[-0.9999999999999984 0.9999999999999979; 0.9999999999999998 -0.9999999999999992; 0.9999999999999988 0.9999999999999998; -0.9991812257109164 -0.5193530012941473; -0.5199395973289753 0.9987863752975396; 0.9998954690861649 0.5194110384951365; -0.9999999999999988 -0.9999999999999997; 0.5189795216931259 -0.9999982936252145]
499,2003,300,-18.768056300800577,[-0.44498580422590783 0.9922313005287131; 0.8726381802864241 0.5524012411241842; 0.9429850557349586 -0.6294722900031551; 0.9999999999999976 0.9999999999999986; -0.3596279634842705 -0.9999999999998885; 1.0 -0.9999999999998591; -0.9999999999999983 -0.9961205854185646; -0.9999999999999921 0.504729251778212]
500,1187,300,-20.64085012028958,[-0.5190916877693599 -0.9998774670754706; 0.5197208400603028 0.9990544465901322; -0.9999999999863746 -0.9999999999437003; 1.0 -1.0; -0.9999999994047561 1.0; 0.9999999999550833 0.9999999999885495; -0.9997590983499827 0.5193999834340729; 0.9993341078437326 -0.5193265727894257]
