nPsoRun,n_iter,S,fgbest,optDes
197,10000,300,-38.906725636919305,[0.9999999999997118 1.0; 0.7805951538498073 0.9999999999999999; -0.3083374472459437 0.9999999999997425; 0.9999999999999725 -0.9999999774446097; 0.8259800997759594 -0.11934278228262667; -0.735444246236954 -0.9999999999999828; -0.9999999999999488 -0.9999999999994426; 0.03705346223708055 0.1623533115908577; -0.9999999999846917 0.9999999999999336; 0.7042584219672665 -0.9999999999999999; -0.9999999999999953 0.5518204467034828]
198,4168,300,-40.70531475666613,[-0.9999999999999989 0.7835122601265554; -0.02528435646165829 -0.18149502989620298; 0.999999999999999 0.8196518252527984; 0.8020125203694299 -0.9999999999999972; 0.735998865325375 1.0; -0.776850065592766 0.9999999999999983; 0.9999999999999992 -0.9999997747638613; -0.9999999999999986 -0.6814756754158049; 0.7844640500392265 0.015550953625457433; -0.996507953231527 -0.999999999999999; -0.22319544873370167 -0.9284273772512145]
199,6599,300,-42.78357200091199,[-0.9999999999999998 -0.7961077182952317; -0.8208251734016201 -0.9999999999999992; 1.0 -0.910019792748954; -0.0386963989504425 0.6172983634210599; -0.9999999999999999 0.776021615222092; 0.7502923339724856 -1.0; 1.0 0.8554653750059307; 0.7922196857177076 0.9999999999999998; 0.47547046608004584 -0.11846923518724134; 0.9990922822426445 0.02353181956082469; -0.8427408806687492 0.9999999999999993]
200,1652,300,-41.35232995797632,[-0.999999999693176 0.6482618713648041; -0.28805803628031673 0.999999999044832; 0.0032013275910309567 0.40253568956582625; -1.0 -0.7976950515929412; -0.7693694063421436 -0.9999999949474617; 0.76411127175664 -0.9999999967572646; 0.8331499698205053 1.0; -0.9919495875461888 1.0; 0.7103877041188786 0.023813870689329993; 0.999999996741181 -0.8191456675649086; 1.0 0.9999444930518837]
201,1389,300,-39.58524310382486,[-0.9999999803940509 -1.0; 0.7411099784002626 -0.9999999997399525; 0.49227421059366167 0.9999999953971327; -0.9999999906355015 -0.9999995753769862; 0.9999999501908912 0.9982915593373075; -0.9999999993479922 0.9999786840966737; -0.7314796097119575 0.07023622438052413; -0.00968005517729523 -0.5508114949943415; 0.9999999996126622 -0.7887209703990782; -0.7725643235470402 0.9999999957003435; 0.9999999976276653 0.3076013878273805]
202,2515,300,-39.33591007623473,[0.9999991284479791 -0.9999999999999998; 0.9999999999999998 0.9999988428188908; -1.0 0.999985067341937; -0.7336757147137877 0.9999999999999989; -0.585239415106484 -0.9999999999999998; 0.9999999999999998 -0.7224254264738302; -0.6678280296780599 0.05714236864018836; -0.9999999999999994 -0.9999999998854366; 0.7889458447911959 0.9580091184646286; -0.9999999999999952 -0.5171496580135103; 0.13646629161281237 -0.6697228902491498]
203,6278,300,-36.744475543974275,[-0.9999278064961998 -0.9999999999999946; 0.9978116480457897 -0.9999999999999996; -1.0 0.9999999999470679; 0.9999999999999999 -0.6340359011927486; 0.08795836103906056 -0.9724282176302994; -0.18114426046808194 -0.1775726673323123; 0.920296028938566 0.7514890226550672; 0.9999999999999999 0.9999999999999973; -0.9583533868876712 0.19137080300626358; -0.9999996918991163 -0.9999999999999867; -0.5976608448123583 0.9999999999999992]
204,2499,300,-40.61295542649938,[0.9984335004828807 0.9378489252027201; 0.002164514859417659 -0.675189444423086; 1.0 -0.7945047174058907; -0.6180367350694712 0.03698161083095066; 0.7612921314324925 -0.9999999999999993; 0.9999567273106086 0.27435401732508097; -0.7922291890040979 0.9999999999999994; -0.9916284128192471 -0.9999999999999997; -0.9999999999999992 0.774076427863359; -0.9999999999999992 -0.804706064319253; 0.5472948756499199 1.0]
205,3956,300,-42.949681302888074,[1.0 -0.20508176270103734; 0.9999999999999998 -0.8548040630021161; 0.7709983227136594 0.9999999999999999; -0.8460854684262462 -1.0; -0.02334874548358659 -0.5782161149693837; 0.9954892009491403 0.8755494127335816; -1.0 0.8055240697051879; 0.46018113711838793 0.1468260255432791; -0.9999999999999997 -0.783651250383111; 0.7518128468439887 -1.0; -0.8229773262688985 1.0]
206,3417,300,-40.56405785333331,[-0.9999999999999992 0.7482711787155026; 0.9999999999999992 0.5961729586222662; 0.9893436607961343 1.0; -0.9999995692189972 0.999999999999997; -0.9999999999999999 -0.7877976721162419; -0.04416067810672881 0.6156869511569838; 1.0 -0.9970342934381045; 0.5373691789604823 0.9999999999999998; 0.742100126428992 -0.9999999999999996; -0.7843149970227207 -0.9999999999999998; 0.6335253141960725 -0.12902793505671425]
207,2827,300,-39.7335863489433,[1.0 0.9745974266011438; 1.0 -0.9491906274165783; 0.7589767931244344 0.032995688768528195; 0.9999670975984447 -0.9999999999986598; -0.7358659317973743 0.9999999999133498; 0.7496591823842932 0.9999999999740847; -0.9999999999999684 -0.6077430796146351; 0.13795547503989525 -0.4115064680135357; -0.8883128270499053 -0.9999999999914471; -0.260162449986205 -0.9999999999515087; -0.9999999999998274 0.7848414420406983]
208,5288,300,-38.84559542758987,[0.9999999999999999 -0.9999999999999877; 0.7516393782810058 -1.0; -0.011657640828091266 0.032405132057790415; 0.8404240038749161 0.01441528113630873; 0.718063150595552 0.9999999999999983; -0.7405638693693477 0.9999999999985743; 0.9999999999999999 0.9979890294847956; -0.24632699771534464 -0.9999999125837038; -0.999999981567805 -0.9999999999999998; -0.9999999999999954 0.9985720549623932; -0.9999999999999998 -0.5655375984925264]
209,4755,300,-41.81347531911723,[0.5906790577004092 -1.0; 0.9999999999999565 0.8434811768378397; -0.04450595788873147 -0.6122269579727613; 0.9999999999999998 -0.5533865819930567; 0.7640814418181024 0.9999999999999999; -0.803840773378138 0.9999999999999997; -1.0 -0.7744141379739877; -0.9984777947210756 -0.9999999999999997; 0.5592315653608013 0.10480113440694175; -0.9999999999999994 0.7995633544003998; 0.9999999999999988 -0.9999999999999994]
210,8504,300,-41.23054985392871,[-0.09851049220474946 -0.9994751206840029; -0.9999999999999992 0.796241824038162; -0.8748937597788822 -0.9999999999999998; 0.9999999998127723 -0.9999999999999993; 1.0 0.8242116059124253; 0.723275582203296 0.01061681274271669; 0.023138558708644015 -0.398096587283559; -0.7656659580289522 0.9999999999999998; 0.9999999996916417 -0.9999999999999974; 0.7601620686585223 0.9999999999999992; -0.9999999999999983 -0.7051698612191949]
211,6012,300,-39.65652649078642,[0.2923944176493413 -1.0; -0.9999999999999999 0.9985839333444413; -0.11026908590253531 -0.35739512602189216; -0.7510629505556551 0.9999999999999976; 0.8822900954764744 -0.9999999999999992; -0.9999999999999627 -0.9992990048762639; 0.9999999999999971 0.7869320543202161; 0.9999999999999998 -0.5819045849274697; -0.9999999999999979 -0.9999904933718065; -0.7674418101929045 0.03773273309315429; 0.7338057068436855 0.9999999999999991]
212,7120,300,-42.73761583815488,[-0.8001036924237586 -1.0; 0.9999999999999997 -0.8397468291624602; 1.0 0.7642664165098391; -1.0 -0.8208371838287181; -1.0 0.7569143409393528; 0.7797159854105792 -1.0; -0.18326087498176336 0.4052430937395708; -0.8627304723110426 0.9999999999559899; 0.850886390314473 0.9999999999999999; 0.09681792469325798 0.9999999999999999; 0.5962419269576416 -0.03408242504410681]
213,858,300,-38.211903593439125,[-0.997287522879913 0.9999995484699182; -0.999999860638312 0.6408647409114508; -0.9999995414429969 -0.732343259541865; 0.9961606206466067 0.9999958345156497; -0.17917742921350469 0.9065413736688174; 0.1779379586058156 0.12210252300419448; 0.9476000003942942 -0.1160081809730463; 0.6494962298119362 -0.9999999220766062; 0.9999995996959273 0.9996785372428232; 0.9999998998039805 -0.9950187831149974; -0.7376916889104805 -0.9999999632944538]
214,2981,300,-38.845744694203276,[0.996393382493263 0.9999999999999214; 0.9999999999999822 -0.7307745774650931; -0.5524961102550678 -0.9999999999999979; -0.9999999999996452 -0.309488826509859; 0.9971737977097168 -0.999999999999997; 0.09234638174833304 0.8267301377310562; -0.9999322458430985 1.0; 0.9999999999999748 0.7116370548075627; -0.9999999999999958 -0.9999996610550674; -0.250348377710393 0.12939665226216762; -0.9999999999999871 0.7899402320215925]
215,2732,300,-40.135110010547805,[-0.7242217808952716 0.0534779888876082; -0.9999999999999998 -0.8121485966935592; -0.9897193407517552 -0.9999999999999997; 0.9999999999999996 0.46234880376603676; 0.9999862330445491 0.9855980410152271; 0.4011404766102718 0.9999999999999998; -0.9999999999999991 0.9613321178208406; -0.04458522994279207 -0.6346567067742194; 1.0 -0.7871342993446199; 0.7596942863939414 -1.0; -0.7773737685194688 0.9999999999999998]
216,2727,300,-41.94286539974365,[-0.7774460354672947 -1.0; -0.1627001834179069 0.9999999999999999; 0.7747886625723195 -1.0; 0.8536669072299957 0.9999999999999998; -0.9999999999999999 0.691702893832005; -0.9973350871085207 0.9999999999999992; 0.9999999999999992 0.7978795844693802; -0.9999999999999998 -0.821368026361995; 0.45272903631950556 -0.05445035910547753; 0.9999999999999997 -0.8309660839846512; -0.05925635713048777 0.529798041117474]
217,3413,300,-41.31368679053472,[-0.9999997091161403 0.008808490145185288; -0.9970172020401903 -0.9091964469248114; 0.9999999999999976 -0.9999999999999809; 1.0 0.8000213704595467; 0.5920101506365932 -0.1402555346859513; -0.9999999999999998 0.7956183203332715; 0.796331997208981 -0.9999999999999999; 0.8495546874605988 1.0; -0.025886083472861462 0.6091373871713824; -0.7182230759272454 0.9999999999999997; -0.6819869433139756 -0.9999999999999926]
218,1348,300,-38.87117505563414,[-0.999999998617462 -0.99962095870024; 0.994296600651817 -0.9999997418502489; -0.9816724152856623 -0.3192359240012453; 0.9999998357007793 -0.7414607824606312; -0.9999038135975917 0.9999999996373994; 0.9999999976744887 0.7300699607451806; -0.005587920465963825 0.8413805026316812; 0.9993699462725134 0.99999999859642; -0.5280477703091718 -0.9999999919254323; 0.11329240403909722 0.014125196634680544; -0.9999999738704177 0.7458766600446048]
219,2983,300,-42.49399146386756,[0.9999999999999998 0.8238166976325407; -0.7848140963616247 -0.9999999999999996; 1.0 -0.8376078258786214; 0.6462978760659828 -0.008850041517889269; 0.01627758824896052 0.5076497842789743; 0.8572529426717469 0.9999999999999999; -1.0 -0.8167244745351583; -0.1816378315469542 1.0; -0.968829763324884 0.9999999999999968; -0.9999999999999998 0.7035325767158044; 0.7746300537105901 -0.9999999999999999]
220,8391,300,-38.5132722159751,[0.9999999999999877 0.6857601906055116; -1.0 -0.9999974176664473; 0.11184704568796426 0.8418019129326776; -0.5854425791307921 -0.9999999999999972; 0.9999999999999999 -0.7217785041535031; -0.35102126369388836 0.07268519005720829; 0.9999782079041509 1.0; 0.7529227043300586 -1.0; -0.9999999915864097 0.999999999353226; -0.9999999999999863 -0.2758706972310398; -0.9999999999999984 0.9976747855257738]
221,9053,300,-42.39084043161042,[-0.49244836130347225 1.0; 0.047156098330993816 0.5371238583041784; -0.5530017904321185 -0.13108682956072146; -0.9678949834285425 0.9999999999999999; -0.99999999999392 -0.8473578589382784; 0.8071137165699547 -0.9999999999999997; 1.0 -0.8133188374766275; 1.0 0.7818871089155052; 0.8812700168422386 0.9999999999705124; -0.9999999999999999 0.6295775837845835; -0.778379905407879 -0.9999999999999999]
222,4529,300,-41.2152245407978,[0.9999999999999998 0.9996862365555421; 0.9999999999999994 -0.9106143253419962; 0.7577037198914204 -1.0; 0.9999999999999994 0.1932082922415466; -1.0 -0.7752107823831758; -0.8181999710469435 -1.0; -0.826812581602597 0.9999999999999999; -0.9999999999999999 0.7679914583227557; 0.6913285000755901 0.9999999999999999; 0.5565412875917441 -0.06278578689204471; -0.03774730166531471 0.0862401319126649]
223,3339,300,-38.254070559748584,[-0.8937539245515393 0.09956816905500832; 0.1873645682127318 -0.9485330907378398; -0.9999537576742484 -0.9749835946906978; 0.729833367643825 0.9999999999068961; 0.9999999998823643 0.7419758552040954; 0.9999998713859524 -0.630719379339217; -0.6700151394592644 0.9999999964552874; -0.9920786279572258 -0.999999999999967; 0.9838385646158562 -0.999999999996058; -0.9999999999999171 0.9999976441047863; -0.14554268467081746 -0.2572758232347489]
224,4493,300,-39.45916476720247,[-1.0 -0.7786868298688704; 0.7757787992420696 0.9999999998955513; 0.9993356342798339 -0.9999999999907948; 0.999999999966105 0.7595008083401568; -0.9999999999985851 0.9956206172863997; -0.9250286975814517 0.27317899112099575; -0.9132738937435818 -0.9999999999997409; 0.9999999999999999 -0.7182557303974827; -0.6023586475864424 0.9999999999996815; 0.06981495876016539 -0.8218707057081139; 0.03624732309960051 -0.008301779676160801]
225,4547,300,-41.005564359108746,[-0.8268403588327123 0.9999999999999999; 0.16522462691302367 1.0; -1.0 0.7470687036679936; -0.21817250747486333 0.16120916399928872; 0.9999999999999998 -0.8073134547017432; -0.7850610710784951 -1.0; -0.9999999999999999 -0.8123867340738344; 0.9999999999999998 0.6420663229775755; 0.016143291828896237 -0.5865202253038682; 0.7692050920733686 -0.9999999999999999; 0.9999999999999998 0.99999969509173]
226,2883,300,-40.427352299391224,[0.04489384559890923 0.6658386364320705; 0.7871632989717566 -0.9999999999999999; 0.9999999999999998 -0.9999999999999991; -0.9998159395426534 -0.9170888560745258; -0.7344302926360149 1.0; 0.6239293027507634 -0.10415420809838155; -0.9999999999999998 0.7888985644773959; -0.9999999999999997 -0.17650972514430804; 0.9999999999999974 0.796310851280438; 0.9909090772071543 0.9999999999999999; -0.5961251522382534 -0.9999999999999997]
227,5827,300,-40.900373286063335,[-0.9999999999999987 -0.38862252333328107; -0.5196335730323306 -0.9999999999999992; 0.9999999999999957 -0.9999999999999997; 0.8224724193114905 1.0; 0.7864763174698173 -0.9999999999999994; -0.7657916931787959 0.9999999999999996; -1.0 0.7803437815020546; -0.9999673443266552 -0.9988123301302457; 0.6685895444072492 -0.08319512193578547; 0.9999999999999998 0.8084722338024699; -0.0697316912401036 0.6262530251953342]
228,4943,300,-41.75698449004377,[0.7819798138706704 0.9999999999999997; 0.07845243932078005 -0.1619880961625339; -0.6925447898271643 -0.047546921042948886; -0.9999999999999999 -0.9999999999999967; -0.779714578742535 0.9999999999999999; 0.08804084331860802 -0.9920007686606057; 0.9999999999999991 0.806858491468553; 0.9999999999999999 -0.7007682360180795; -0.9999999999999997 0.8286895831717077; 0.866512444689994 -0.999999999999999; -0.8232082588139639 -1.0]
229,2922,300,-40.37606138883056,[-0.7632547158735462 0.9999999999999991; 0.9999999999999982 0.9999960012624505; -0.9995679405363957 -0.9987819479601919; 0.6482059197385199 -0.038881254995666706; -0.07608423381418716 0.6847036993312783; -1.0 0.7844846060923362; -0.5491131840746025 -0.9999999999999999; 0.8180163793315423 0.9999999999999997; -0.9999999999999953 -0.26960023128000665; 0.7916647979393643 -0.9999999999999999; 0.9999999999999997 -0.7718023934885786]
230,5128,300,-42.43383081359665,[0.9999999999999997 0.318943730861989; -0.8181104066490354 1.0; -0.9999999999999999 0.7834234520887893; -0.8323768315213125 -0.9999999999999996; -1.0 -0.7719168535910828; 0.6634051105006337 0.9999999999999996; 0.5174642637243383 0.06828977487253016; -0.06229705469644852 -0.6405529145972073; 0.9990764655528004 0.9999999999999956; 0.8246841213096409 -0.9999999999999998; 1.0 -0.8523169642108416]
231,4120,300,-38.79694674121734,[-0.7339199092909775 0.9999999999999931; 0.2556975216651017 -0.9938253764566067; -0.9999999999999971 -0.9999150491270984; 0.7402493444348002 0.9999999999999764; 0.9999999999999999 -0.549658315054758; -0.9999999999999997 0.9997797995758988; -0.02925756983215153 0.1403413079559183; 0.9938004021465267 -1.0; 0.9999999999999988 0.9999800786830664; -0.7412237723157172 -1.0; -0.8407046817139783 -0.03670454617384717]
232,3503,300,-38.98139314177353,[-0.9873434740232017 -0.9999999999999941; 0.9994549372820958 0.9999999999999919; -0.9999999999999988 0.9678694908335206; -0.5772748851067487 0.9999999999999994; 0.992753811615188 -0.9999999999999982; -0.9999999999999984 -0.7883470627298845; 1.0 -0.7226161134878313; 0.059971723044659836 -0.8083564558703226; 0.9999999999992515 0.7361649976356067; -0.9999997897609902 0.26094178216183883; -0.21294112945575489 -0.07842265986184561]
233,10000,300,-40.80712236272008,[-0.7291898422027002 -1.0; -0.7157182739633529 -0.15283227111622394; 0.05241259792427481 0.43558083289742816; 0.9999978724778571 1.0; 1.0 -0.797972080981536; 0.9999999999999859 0.6469038965395367; -0.9999999999999978 -0.9999798653376188; -1.0 0.7952998489619072; 0.23805928491879308 0.9999999998903124; -0.835428875112409 0.999999999999996; 0.7642787240730609 -0.9999999999998397]
234,3765,300,-38.83936424417509,[-0.14184844181352665 0.050756939047764495; -0.9999999808561588 -0.9999999999999992; 0.9999999999999998 0.9993575506265412; 0.9999999999999998 -0.7452628747719977; -0.02383368021052871 -0.837975667549895; 0.9999996207944828 -0.9999999999999996; -0.9999991008558448 1.0; -1.0 -0.7240538595840297; -0.9999999999999618 0.7424973819173075; 0.5320415340363792 0.9999999999999997; 0.9948925074537899 0.3041238296091167]
