nPsoRun,n_iter,S,fgbest,optDes
258,824,300,0.42127749758540084,[0.9999695419984033 0.36116428586068405 -0.9999751912428007; -0.25849668789662833 0.9999209186021081 -0.9999865632842079; 0.9999789874477004 0.42674243132321377 0.9999003334836893; 0.07245113967855288 -0.05641961681786186 0.03594177980124896; 0.9999661497750091 -0.9996495616042554 -0.6256512042001958; 0.9999284396432669 -0.9999804460307304 0.9998774643659071; -1.0 0.11267015160391317 -0.9999350722085569; -0.9999513151018069 0.999932727848404 -0.08196071026021516; 0.07356908251526804 -0.07723240443283601 0.03867023076542075; 0.07064925403557971 -0.0700061713657446 0.036249103148522185; 0.9896076538586807 0.9999411436780526 -0.09543114943892712; -0.9999607525550536 0.21668475430103115 0.9999878442912378; -0.20930605250727738 0.9999910228356002 0.9998824357117502; -0.4909527851778227 -0.9998547340929996 0.9998495798046432; -0.9999872664077877 -0.9980774720622462 -0.18280035102199257; -0.19032769646063016 -0.9998045338326528 -0.9999127190700391]
259,3071,300,0.44748809816700724,[0.11909216885416501 0.025733760925434435 -0.10771736876616175; -0.9999987545864091 0.9999973512423121 -0.9999994835767966; -0.9999998672904596 -1.0 0.15072210027680466; -0.9999994803307732 0.17659207501085597 0.23657880697782202; -0.9999999816324023 0.9999996940553662 0.9999975435414561; -0.24263188515655137 -0.9999992796137505 0.9999999620488831; 0.99999880355749 0.9999975214991446 -0.9999998480639892; 1.0 -0.9999999991936401 0.18645359002035253; 0.9999999659133731 -0.46486623446900105 -0.9999965128613708; 0.999999639988107 1.0 0.8346778396058663; 0.11477134645840022 0.03625609337172884 -0.11768947511210642; 0.048453740766974736 0.9999999087642396 -0.1328704763067098; -0.019711689660311227 -0.9999999928372848 -0.9999959539756068; 0.9999999626826142 -0.24857284683864464 0.9731185207877887; -0.24996327825086578 0.25197161106956406 0.9999966102623826; -0.9999958902916414 -0.33766564588490544 -0.9999999997244153]
260,2266,300,0.420278165084593,[0.049457000201159194 -0.057333186320349346 -0.06463119015219776; 0.999999904172506 0.5354264620028618 -0.9999999854973488; -0.9999991626754695 0.9999999722634171 0.13844184211265656; 0.9999996849390916 0.17783130050744037 0.9999999808950008; 0.05119542107041383 -0.05475055756731159 -0.06249495007613183; -0.5438866986207982 -0.999999980798929 -0.9999999999831313; -0.9999997893906785 0.24183140408993478 -0.9999998259771834; -0.17218634799545482 0.9999998469639706 -0.9999999794983917; -0.9999987270304833 -0.9999999899483272 0.27698326489777975; 0.05704575837150058 -0.05855144975926274 -0.05925474152775035; -0.1447014082042942 1.0 0.9999989422516109; -0.9999998369564855 0.19994617521450334 0.9999991561449134; 0.9999999993008593 0.9999983079039161 0.2751463623174427; 0.9999993774350355 -0.9999999956569333 0.4513156472784514; -0.20563714689385887 -0.9937348113949436 0.9999999889698973; 0.9999983219879908 -0.9999998978947824 -0.9999998038449379]
261,4638,300,0.42139897310839247,[0.9999999997686211 -0.9999999997974908 -0.090695946376723; -0.0680346423788925 0.03579390923972782 0.06298061330066736; 0.20867816039675624 -0.9999999994266244 1.0; -0.9999999388168196 -0.9999999999821092 -0.35318766373273125; 0.999999999936779 -0.1227324951952022 -0.9999999897246176; -0.9999999937053783 0.9999999987372774 -0.45238010097503667; 0.9999999703126936 -0.15342435375862287 0.9982281024612418; 0.24697190065724792 -0.9999999995382608 -0.999999996165374; 0.9999999961824659 0.9999999999999929 -0.1852430007254153; -0.9977885902172783 -0.06840028760666504 -0.9999999999532868; -0.07142613189232447 0.03825535963847438 0.06668582321383817; 0.25837068609532043 0.9999999709141764 -1.0; -0.9999999977682422 -0.6389669559979241 0.9999999648464709; 0.4553920764166134 0.9999999919962612 0.999999959427201; -0.06934000775002078 0.036374042289981215 0.06426047466362175; -0.9999999997612777 0.9773770656109965 0.9999999986807734]
262,2495,300,0.4220589712365588,[0.028236707062044557 -0.2376952296028918 -0.7935997196492935; -0.9999999999296507 -0.9999999999905327 -0.9999999999882041; 0.9999999999522237 -0.9999999999840711 -0.9999999998772526; 0.013678570295188158 -0.0002891530998444693 0.9999999999999905; -0.030173150370042597 0.9999999999961283 0.045148531886375326; -0.9999999999837441 -0.020938517015685717 -0.00709234833343084; -0.002148103166189796 0.03814172599866257 0.07744494835982439; -0.9999999999973123 0.9999999999631239 -0.9999999999961561; 1.0 0.9999999999261471 0.9999999999561437; 1.0 -0.9999999999257378 1.0; -0.9999999999792671 0.9999999999796143 0.9999999999876819; -0.9999999999498426 -0.9999999999710437 0.999999999989609; -0.0231292692434524 -0.9999999999991472 0.030288237241151244; 0.9999999999659234 -0.012534019890248837 0.02161456276016775; 0.031249500384300757 0.1770444246761287 -1.0; 0.9999999999567334 1.0 -0.9999999999726374]
263,2804,300,0.42635789939917434,[0.9946641208268348 -0.9999999999784513 1.0; -0.9999999960838786 -0.9999999998456741 -0.9999999980090113; -0.07215046138103537 1.0 0.03662376499576809; 0.9999999030236414 -1.0 -0.9999999995286039; 0.943485615967416 0.0008387437822488992 -0.9338197715252752; -0.19156249258227778 0.04132992689699467 -0.999999999939582; 0.9999999999998086 0.9999999998436623 -0.9999999979735371; -0.9999999999901709 -0.05950825624015168 0.04927715092776859; -0.03689725653133159 0.058225117216926636 0.999999999999999; -0.9999999991585543 -0.9999999999989687 0.9999999992855799; -0.9999999997757172 0.9999999998638338 -0.9999999961798368; -0.0609551400380514 -0.9999999999750764 0.04048310458624745; -0.9999999995767781 0.9999999981063991 1.0; 0.9999999993357264 -0.034959360619131234 0.2237945847449781; 0.9999999984812151 0.9999999992933598 0.9999999999765844; 0.021584745502346004 0.0037476047328774396 -0.013892125584654606]
264,3962,300,0.42018368461595607,[-0.018279132009591473 -0.016046352797715418 0.00597069433381682; 1.0 0.9999999725577381 0.9999999999597654; -0.9999999999755063 -0.9999999846290178 0.9999999210239016; 0.019404913926163482 0.028519467441399153 0.0014991044523255741; 0.9999999926421818 0.9999999999993091 -0.9999999281616211; -0.9999999935806104 0.007660715140867186 -0.06745993603443136; 0.9999999999122107 -0.02525234962641366 0.014970964822841082; 0.024420219060668047 0.99999999996641 0.038681087976568204; 0.9999995526136645 -0.9999999747798451 0.9999999993900626; 0.9999999971821418 -0.9999999154130909 -0.9999999960197122; -0.9999999639010413 0.9999999885589509 0.9999999825042182; 0.03284648220077348 0.02201958797531084 -0.9999999999993973; -0.9999999670600414 0.9999999996787251 -0.9999999669964096; -0.04923395218836668 -0.0030617503384569866 0.9999999755008465; -0.9999998907863703 -0.99999968566339 -0.9999999113180119; -0.006439841049196259 -0.999999957348933 0.013783587353059039]
265,2965,300,0.45475914798168626,[0.9999995862557908 -0.9999999319414787 1.0; -0.9999999507811947 -0.9999999815822773 -0.15559821977453714; 0.9999977042776445 0.9999944050623862 0.999999988342329; -0.8454717420936583 -0.9990673565832265 0.9999999790833918; -0.12159530217605072 -0.9999999999994826 -0.9999999984127647; -0.9999999998139211 0.5668498311402496 0.9058678489444189; -0.9999998853738558 -0.16956782461209532 -0.9999999937385778; 0.26766137041465826 0.1589273916191429 -0.9999999628717742; 0.9999999996160568 0.04970106104280593 0.08437740962533864; -0.14374179964018952 0.025472867612414983 0.04821542803711554; -0.9999999273101177 0.9999999934448597 -0.8812744527814791; 0.047897640255579375 0.999999984453344 -0.15071816963792464; 0.9999999963572253 0.999999997204509 -0.9999533123856151; 0.23132238155714602 -0.4265628116351101 0.5971743387906774; -0.23683444877879498 0.9999147026374102 0.9999999985073972; 0.9999999970934745 -0.9999999903322152 -0.7607825590356229]
266,3785,300,0.4264727472109801,[0.9999999999911715 -1.0 0.9999999999936944; -0.9999999989264193 -0.9999999999994899 0.9999999999996187; 0.03217588578027974 0.9999999999998849 0.17152758712195154; -0.9999999999946452 -0.02493398812421693 0.05619039304638063; -1.0 0.9999999999909066 1.0; -0.9999999999954452 -0.9999999999998584 -1.0; 1.0 0.9999999999986176 0.9999999999990203; 0.0190481822476567 -0.202529699368471 -0.9999999999825914; -0.005629192544201026 0.9906064780820781 -0.9999539882896996; 0.9999999999998818 0.9999999999962421 -0.99999999999716; 0.9999999999905739 -0.10113156427030952 0.11803561346649587; 0.00042079753557047457 0.014832833204769066 -0.03536891772208277; 0.9999999999889686 -0.9999999999998713 -0.9999999998908213; -0.9999999999998198 0.9999999994795545 -0.9999999999813819; -0.03294308480037655 -0.999999999999887 0.01707523168598454; -0.037244659466045486 -0.03023637729223443 0.9999999999998707]
267,2133,300,0.4264605281864355,[-0.9999999893469412 1.0 0.9999999954410412; 0.9999998512230532 0.9999996436954832 0.9999997926520922; 0.99999997869264 -1.0 0.9999999960062647; 0.026575081841323074 0.001255525055432542 0.009670084307120515; -0.0571584047328729 -0.01975634040027065 0.9999999993257046; 1.0 -1.0 -0.999999795395565; -0.0868359649079273 -0.06590321821337332 -0.9999999891786688; -0.9999998129194604 0.9999999972917906 -0.9999998604736817; -0.9999999940519337 -0.06611776283902189 0.06250399968140975; -0.18751527069390267 0.9999999939655952 -0.048692746769279434; -1.0 -0.999999916967647 -0.9999993143147533; 0.9984349619690199 0.9986616796003689 0.005775976801242407; 0.9999999433135282 -0.20127315519670644 0.027956638089264334; -0.016482381735158935 -0.9999999999699599 -0.027033957847789156; 0.9999999999945184 0.9999996773673482 -0.9999998609099008; -0.9999987413439877 -1.0 0.9999999565862444]
268,1805,300,0.4734224367006374,[1.0 0.04461434857255972 -0.9999955189695928; -1.0 0.9583452569666516 -1.0; 1.0 -0.40516047709396197 0.009284561471125405; 0.15256470174470446 0.9999949638468202 -0.9790111396317618; 0.999999937838401 0.3584997003593252 0.9998604205701918; 0.9999800594039859 0.9998676003418179 -0.06858831685081757; 0.5593275228494513 -0.9999970484364695 -0.652173270162062; -1.0 -0.999704068117625 -0.5346907718568966; -0.3896321044867979 -0.3771592482938688 -0.9999999799689444; 0.65105419835043 -0.9999980268262482 0.9999879645695336; -0.04416178651287636 0.030107747288755222 0.08262305133004082; -0.629852378262853 0.44599124932303413 -0.07127820801417929; 0.1440118435437502 0.9999963608481806 0.9672881097818115; -0.9999999985715483 -0.9470715786529706 0.9999999975558514; -0.9998923990236755 0.999994173589486 1.0; -0.3317185916711682 -0.28426879328009097 0.6474627616975775]
269,3489,300,0.4635560357312177,[0.9999999991289147 0.6059108840357366 -0.9999999897814678; -0.9999999619427911 0.021058903231702078 0.2404560711092314; -0.9999999999993462 0.9999999997167053 0.9999999702183049; -0.9999999245838672 -0.9999999430383327 0.999999968448664; 0.999999960927626 -0.6737434323549569 -0.11948127976241295; -0.9999999914561494 0.29823912299759214 -0.9999998510702369; 1.0 0.36718478073212624 0.9999999991229702; 0.05429526685254633 0.047234700614367804 -0.10729852246776507; -0.9999999540752241 -0.9999999974464618 -0.9998015103060358; 0.957970909225227 0.9999999997643033 0.0548152920181606; -0.16447567943485558 -0.2680108859792011 0.9999999973578789; -0.20472268202270363 -0.7976253428978447 0.09889422665651978; 0.9999999999204354 -0.999999989085708 0.9999999978595469; -0.20578639188030332 0.9999999585153564 0.7278433433374063; -0.3221030729017432 0.9999999998918377 -0.9145359320217955; 0.45896846618862847 -0.8226191444749419 -0.9999999965797319]
270,1533,300,0.4229978420735416,[-0.0002842379427705903 0.999999787079101 -0.006733486132934084; -1.0 -0.9999998780291438 -0.9999983245439553; 0.9999998061774387 -0.0003066730070898844 -0.005735937443584746; 0.0016861706290667699 0.0011026741756398207 0.9999992902771143; 0.9999993757290135 0.99999981543554 0.995293959804324; 0.9999999461525954 -1.0 -0.9999994857517805; 0.9999985261089631 0.9999998001159894 -0.9999984356987139; 0.001139375278378164 -0.99999994732423 -0.005241733008106115; -0.9999998830790277 0.0019068938275247221 -0.0050406265790411955; 0.0018918510011820648 0.004715419965122416 -0.9999997436388087; -0.009368765437198057 -0.009608329804135477 -0.018822319759419667; -0.99999999964574 0.9999999111239148 -0.9999993629548964; -0.9999998718900316 -0.9999994607288956 0.9999998817332829; 0.004917416006104941 0.004498538234682781 0.9999998670341206; -0.9999993761746252 0.9999998817000005 0.9999973396451005; 0.9999997874671975 -0.9999995642847639 0.9999999995920964]
271,4114,300,0.42653359454956186,[0.9999999998664815 1.0 0.9999999999912937; 0.9999996462835478 -0.9908348868001244 -0.012592780076876253; 0.999999999987 -0.9999999999757072 0.9999999999988765; -0.9999999999999972 0.9999999999965516 -0.9999999999858066; -0.06893396936662137 0.9999999999999772 -0.04301569555151082; -0.18444293702918352 -1.0 -0.05378644643236479; 1.0 0.9999999999753425 -0.9999999999969932; -1.0 1.0 1.0; 0.9999999999998176 -0.9999999999893071 -0.9999999999895076; -1.0 -0.9999999999650813 0.999999999999723; -0.08439403504994948 0.047433193043686275 0.999999999999296; 0.9999999999997417 0.19517294656118736 0.06491184704051876; 0.014124247508586532 -0.02584818514265672 -0.011900685673099591; -0.004519432424100957 0.07602506772578811 -1.0; -0.999999999999925 -0.9999999998580881 -0.9999999999995444; -0.9999999999952983 0.01565772492711444 0.019858539856544784]
272,4493,300,0.42209125745826365,[-0.00023032807159244686 0.003382770179958561 -0.9999999999947808; 0.9999999999841637 0.0015499005506801574 -0.021581775031943168; -0.008237342594418055 0.9999999999994993 0.0031231961658808043; -0.009066780862306499 0.0006453486269819184 -0.07254316683176673; -0.014169775695165693 0.0024781607138428365 0.9999999999986929; -0.0014955614182870448 -0.9999999999962873 -0.0019386582082177477; 0.9999999999982153 0.9999999999930831 -0.999999999999981; 0.999999999977868 -0.9999999999999566 -0.9999999999949737; -0.9999999999989634 -0.005142891870993658 -0.009364634281626014; -0.9999999999955154 -0.9999999999809112 0.9999999999948459; -0.9999999999602578 0.9999999999703676 -0.9999999999992828; -0.9999999999994422 -0.9999999999959337 -0.9999999999870418; 0.9999999999986743 0.9999999999997429 1.0; 0.03721301997723371 -0.0036124516531069986 0.873192919935672; -0.9999999999999628 0.9999999999996555 0.999999999999889; 0.9999999998566479 -0.9999999999711985 0.9999999999983518]
273,2468,300,0.4219868107485923,[0.9999999826041803 -0.004547531535667441 -0.12102347268703739; -0.011824516649029337 -0.9999999989957571 0.00328593748381559; -0.9999999999820887 -0.005425959599636233 0.005155069607843297; 0.999999999182577 0.9999999808651338 0.999999998778961; -0.07592194855682802 -5.1503528941819555e-5 -0.016018108487990235; 0.9999999908581928 -0.9999999980289541 1.0; 0.9999999945669598 0.9999999942428831 -0.9999999981112632; -0.9999999457233009 0.9999999995756923 -0.9999999893538085; -0.9999999517623948 -0.9999999725940034 -0.9999999621992046; 0.834515132827966 -0.003978325824469102 0.16615559566557966; -0.012819519932656174 0.005188412645432931 0.9999999988481965; -0.012444968149989126 0.9999999829264565 0.004344042103016807; -0.9999999991248701 0.9999999945280511 0.9999999686415219; -0.9999999846269064 -0.9999999814823022 1.0; 0.9999999977542244 -0.9999999625976704 -0.9999999997867309; -0.02177000838007821 0.006240658335064515 -0.9999999990928182]
274,6119,300,0.44885389713088236,[-1.0 -0.9999999999993835 -0.5521360817897661; -0.10653763705100983 -0.1552952421832462 0.006232881463423987; 0.999999999999997 0.11395962959152459 -0.1215401998239623; 0.9999999999924942 -1.0 -0.4884290641973412; -0.999999999838472 1.0 -0.021235436115583633; -0.3906867277496634 0.9999999999818233 -0.9999999999904176; 0.9999999999938404 0.9999999941823322 0.9999999997421054; -0.09197511829357286 -0.14901644121548369 -0.01380413131658203; 0.22734992538533452 -0.9999999961865829 -0.9999999999989497; -1.0 0.6664004861197788 0.999999999865528; -0.8719413957852888 -1.0 0.9999999963897473; -1.0 0.059457241665324526 -0.9999999990975847; 0.9999999994209883 -0.9999999998656378 0.9999999997723799; 0.28618300844737116 0.9999999999868713 0.2920382294351852; 0.9999999999939667 0.8551071350431518 -1.0; 0.12170709189206033 -0.075909594628102 1.0]
275,3517,300,0.4264925016543248,[-1.0 -0.18150360281882932 0.04528671749417301; 0.9999999999974453 -0.016662323147818445 0.0338001571511272; -0.03809946598579789 0.037096178323389 -0.0036032035056750935; -1.0 -0.9999999999675974 -0.9999999999909501; -0.9999999999989382 0.9999999998397503 -0.9999999999914219; -0.9999999999503852 -0.9999999999997126 1.0; 0.09278616957378456 -0.08364717538813073 0.999999999988212; 0.016721995496584718 -0.9999999999999738 -0.05249755035977565; 0.9999999999976747 -0.9999999999940786 -0.9999999999295928; 0.9999999999991427 0.9999999995380264 -1.0; 1.0 -0.9999999999750082 0.9999999999259148; 0.9999999999514141 0.9999999998275414 0.9999999999577805; -0.9999999999617835 1.0 0.9999999999659694; -0.9999999998938724 0.9972098319491507 0.02082496091723223; 0.17806877821866668 0.9999999999957665 -0.027887795743762954; 0.07132855509338583 -0.07488750723130193 -0.9999999999885398]
