nPsoRun,n_iter,S,fgbest,optDes
183,3054,300,-28.270984558781464,[-0.997483488863756 0.9999999999770196 0.9999999999999215; -0.9582942437854591 -0.29216107502756344 0.9999999102903513; -0.925821195952246 0.9995777797194533 0.18990154060314393; 0.9887372095743173 -0.8111670651801361 -0.4272807432527054; 0.9992597139120662 0.2807087396582128 0.9999843201112274; 0.9999999999888144 -0.9999999997191157 -0.9999999994842379; 0.8941023319110651 0.9999999935291013 0.976717754805267; 0.4000408549970062 0.8676509470501107 -0.9977971180743177; 0.9999999998046109 0.9999999998708649 -0.9923479663566557; -0.9999999947819 -0.9999999984594587 0.8943225863350548; 0.1994667624313589 -0.9595774874174056 0.7094504957691385; -0.9190769659449367 -0.34978139114943674 -0.9599566643734452; 0.9971279814971934 -0.9999999999293283 0.9999999769751614; -0.8244287611551183 -0.9999999994299303 -0.9730757043689597; -0.999999999999233 0.9999999995284095 -0.9999999990785687]
184,8586,300,-28.592713735984415,[0.9999999999999917 -0.999999999999977 -1.0; -0.9999999999999948 -0.9999999999999996 0.5788873757262695; 0.4073301561364266 -0.9999999999999988 0.9999999999999984; -0.9996589726600343 0.9999999999999991 -0.6412276135136622; -1.0 0.9999999999999992 0.9967551232361905; 0.11021547907142912 0.2371216166346042 0.10465266324558979; -0.9999999999999966 -0.9999999999999989 -0.9999977119307129; -0.9999999999999993 -0.29017078845674515 0.9956533442857632; 0.4299578846879644 0.9999981460584749 0.9999999999999999; 0.9999751980064374 0.4472339775145387 -1.0; 0.9999999999999948 -0.9993688630433979 0.5413891119817099; 0.24559292735276086 0.9999999999999963 -0.9999999999998235; 0.12129197109466697 -0.9940908882228358 -0.45495154507956886; -0.9999410733171221 0.012832119362192453 -0.9999999999999558; 1.0 0.9674010701880107 0.31428024861675363]
185,6521,300,-27.62862758648505,[0.9999999999999921 0.9999985961891027 -0.9999999999999979; 1.0 -1.0 -1.0; 1.0 -0.9066218043371587 0.9999999999999994; -0.051735151438302554 -0.9999986068605349 0.9999999999999946; -0.9994460534729915 -1.0 -0.999999999999996; -0.9999999999999996 1.0 -1.0; -0.9975977853167008 -0.11281686651761053 0.9999999999999744; 0.9753117810199723 0.9999378921249235 0.16913372981326272; -1.0 -0.9999999999983539 0.9999199794797369; -0.9999999999999356 0.9999985647937508 0.9999999999999869; 0.13871994226394024 0.9751313506915604 -0.8823750246223251; 0.9999999999999981 -0.9999999992631009 -0.17469888291358016; -0.9999990557548784 0.9357595962841758 0.029313149930554953; 0.9999999999999972 0.9960693009329442 0.999999999999999; -0.8572500853600752 -0.4159685410746624 -1.0]
186,7270,300,-29.83779459463748,[-0.9999999999999996 -1.0 -0.9999999999999992; 0.32081293868520216 0.9999895324836395 0.9999998632981031; -0.999999971647606 0.005926999333126465 -0.9800297538422809; 0.3178061417783109 0.9999999999999998 -0.9973631471022626; 0.9999999999999999 0.9999999999999943 -0.8610041922178251; -1.0 -0.9996843457675062 0.1878363876762135; -0.9999958789546617 -0.31899179070713957 0.9999999999999951; 0.9999999999999988 -0.9999999999999994 0.9930545585461598; -1.0 1.0 0.9999999999999999; 0.4419642963430177 -0.9999951909360696 -0.8060519322055254; -0.9999998186579799 0.9998799261237704 -0.15761278902052595; 0.9999999999999966 0.23014462837715863 0.9999891181043614; 0.9999999999999986 -0.26335068157036245 -0.999999999999994; -0.09438851623954825 0.12711263848916377 0.03411983279852792; 0.26663483832915946 -0.9999999999999999 0.9999999999999977]
187,10000,300,-26.703863915431,[-0.9998933585883071 -0.9999999999996836 0.9999999999997251; -0.9325061471651627 -0.992150890880433 0.050351375693306354; 0.9999999999999789 0.9999999999975694 -1.0; 0.9999999999851353 -0.7073098340180529 0.5185729444272535; -0.9999999999997754 0.1534059443090995 0.9984010863525125; 0.9999999999996397 0.778773668492336 0.8218748000801774; 0.9999852042554596 -0.9999999999999735 0.9999999999999999; 0.31013096239970045 0.9999999999999382 0.85425646635442; 0.9999999999999909 -0.9597097558743524 -0.9999999999980829; -0.08051788548687855 -0.031442307365697926 0.5105852911604898; -0.9999999999997227 0.9999999999998915 0.6102091173681121; -0.9999999999986414 0.9999999965602969 -0.9990449085835928; -0.999999999989258 -0.8256171493326326 -0.9999999999995511; 0.19453917096347267 0.9995820734764168 -0.999999999981042; 0.06417661165408964 -0.9999999992719985 -0.9999999999999725]
188,8042,300,-29.72359219023886,[-0.9539872843631402 -0.45541923629410164 0.9999999999999997; 0.10123806092860652 -0.0825780292149054 0.4011632003026022; 0.4734553275168748 0.9999999999999993 0.9917194725630573; -0.9999999999999999 0.8672907423573755 -0.1254281273907833; 0.9999999999999999 0.5063988312595882 -0.9994851096977571; 0.9999999999999997 -0.9999999999999966 1.0; 1.0 0.4479977218509665 0.9999998212219879; -0.2918001006553522 -0.7566876761317043 -1.0; 0.4359674850004511 0.9999999999999968 -0.9999999999999268; -0.9848842702910784 0.9999999999999992 -0.9999999999999857; 0.9999999999999959 -0.9999999999999999 -0.9999999999999994; 0.9930797534462735 -0.9999999999999996 0.3736378897846431; -0.9999999999999972 -0.9991700578002015 -0.9845994957445656; -0.9999999999999953 -0.9999999999999996 0.4204516356670022; -0.9999999999999999 0.9999999999999981 1.0]
189,3630,300,-27.70761827764723,[0.9778290069311879 -0.9949535878632453 -0.9999999999999851; -0.9776271635537007 0.8360633186287684 0.46996453863911514; -0.9999999985302114 1.0 -0.9999999999906952; -0.9999999986402786 -0.9999999998125538 -0.9999999631384963; 0.999999999778469 -0.9999999875115239 1.0; -0.9999999998660488 -0.9999999999960012 0.9560097057696463; 0.9962641404579026 0.2773069034147051 0.9910485776159933; -0.4569604407394361 -0.9317398332428192 0.9999999999758863; -0.6630329508038366 0.9999999999277621 0.9999999999692504; 0.26704576089708854 0.9868453461197992 -0.9021425032911883; 1.0 0.9987596929727476 -0.9998464351682803; -0.9921909896628957 -0.15169357658273536 -0.9990091985118938; 0.9999999999869954 -0.9960596396377475 -0.5007622451010617; -0.2739124498783299 -0.992500564045855 -0.19634433218784125; 0.9999999331024588 0.9999999993245297 1.0]
190,10000,300,-29.214880832771176,[0.9999999999999847 -1.0 0.999999999998975; -0.36089011739027005 -0.9999999999999966 0.9838219255280003; 0.928601318485664 -0.5589442618683255 -0.99999999999639; 0.9999999999998576 0.9999999999998499 -0.9999999999999811; 0.9998128141325587 -0.30729157525043743 0.5918439717939381; -0.6295161000753228 0.6866656222745217 0.9999996678441636; -0.9999999999999476 -1.0 -0.9999999999999717; -0.9999999999999999 0.9900126649196804 0.42787291236294844; -0.9999660567203392 -0.5835270927938218 -0.5990385973748473; 0.9999999999999024 0.9999999999997579 0.99999999999978; 0.8405634321415574 -0.9999999999999621 -0.6962616834171103; -0.999999999999995 -0.9999999999998708 1.0; -0.024779729340191903 0.9560873026174791 -0.9713169673756196; -0.9999999999999915 0.9999999999998982 -0.9999999999999666; 0.9822837744954547 0.9999999999996297 0.36680663145306514]
191,10000,300,-28.137341492174414,[-0.18350770002484104 -0.9941689876879818 -0.9733903457016491; 0.9999999999973311 0.2814084657650392 0.9999999999919881; -0.8253818548399423 0.3359852796347144 0.9999273120272535; -0.9999999997505731 0.30123293292289866 -0.9993886968592426; -0.9958747036199399 0.9999999999999984 -0.9829876204564749; 0.8028380178519366 0.9946557645964601 -0.3326692037986217; -0.9999999999999948 -0.9999999999946174 0.9999292259552677; 0.9999749678739377 0.9914836740614994 -0.9999999999837881; 0.9999999999998933 -0.9657420271267948 -0.9999999999991247; 0.18893605076278622 -0.13935910692506678 0.4069123931277739; -0.9999999999996 -0.9991161879441599 -0.3632745350877504; -1.0 0.9999999999164232 0.9825094302688252; 0.7293412704005788 0.9999999999999408 0.9999999999968108; 0.9999999999794169 -0.999999999999993 0.06410604506733202; 0.37554983371502765 -0.9999999992357184 0.9999999939834968]
192,7625,300,-27.819171023347494,[-1.0 -0.99999999999997 -0.9999999999999999; -1.0 0.9999999999999994 0.9872690030235848; -0.9988595734296152 0.9999999999999956 -0.885212084892521; -0.8237173357577587 0.24364512538972252 -0.953886675570007; -0.47337824159764513 0.5947856387096393 0.9999999799344224; 0.0021387017937668376 -0.9999995826064492 -0.9472019283167028; 0.8818464418099774 0.48747011183126737 -1.0; 0.3069130221689163 0.9999999999999999 -0.921138512739592; 0.999999999998619 -0.9999999999999664 0.9999999999999998; -0.9805976429440262 -0.9936109523362613 0.40317822716719504; 0.944254385437461 0.78163266017051 0.5178552346053775; 1.0 -0.9901251391234569 -0.9999999999999994; -0.9999775243853218 -0.9999999995374467 0.9999999999999988; 0.7319276569820834 0.9999999999999993 1.0; 0.9675070361658492 -0.9576244136640689 0.5466847246621397]
193,10000,300,-28.67858492406442,[0.9999999999357697 0.9999999999999553 1.0; -0.9999999999998445 0.9889199183586641 -0.8733388308154273; 1.0 -0.9909052974481536 -0.9999999999994786; -0.36765103453585335 0.995221856376737 -0.9999999999999064; -0.9865466736441003 -0.9999999999945491 -1.0; 0.9999999999809733 -1.0 0.9999999884117596; 0.9621628381425048 -0.02638307270274496 0.8415151607447817; -0.440265325181795 0.9670931161654535 0.9997953797646928; -1.0 -0.9999786157691019 0.4639180737152053; 0.9999999993463017 0.9999991213948672 -0.4716132705207251; -0.5369120288251704 -0.933071828598924 1.0; 0.8099109490397225 -0.9987553988751792 -0.05824251821320572; 0.9999999999999798 0.16881607453572575 -1.0; -0.9999999999999989 1.0 0.9999999999936353; -0.7182648203092009 -0.7335968776554966 -0.6489083942556161]
194,9747,300,-30.75281324675212,[-0.09716256797148362 0.9999999999998446 0.9966278183840724; 0.35226983185051675 -0.9696559307017919 0.999999999998264; -1.0 0.999999999999999 -0.9842658463601109; -0.9983139210086203 -0.9998829191972932 -0.3630235134341; -0.8969328737945202 -0.07362423552169861 0.9999998591812179; 0.9982811512546563 0.9591126116026751 -0.29359491019697975; 1.0 -0.535216378614701 -1.0; -0.9723738870080378 0.9997899986169467 -0.04064725751367921; 1.0 0.9999999999999997 1.0; 0.7192849098152733 -0.9999999999999991 -0.835220186655545; 0.22044087698992973 0.9391489603418592 -0.9999999999999978; 0.12474275942380983 -0.011367987656236119 -0.010699335580927016; -0.9999999999996975 -0.9999999999999992 0.9999999999999992; -0.7838026489149297 -0.40544023017412156 -0.9999999999999777; 0.9995385200727215 -0.36899120532849 0.9966156566680532]
195,8275,300,-27.767351969961293,[0.9999999999999986 -0.9999999999999997 0.9999999999999972; -0.9999999999999981 -0.9985150167686568 -0.09294086828459708; -0.8503290135506958 0.06988111217534183 -0.9949207651382066; -0.999999999999995 -0.8491698488181978 0.999999998672708; 0.9963855542540347 -0.9998948105407498 -0.366135884728583; 0.7803004646120373 0.25038299369571465 0.7400724679987175; -0.9999999999999991 1.0 -0.9997828333955152; -0.13484036083729367 0.9910872431838853 0.9999999999999998; 0.9999999999999902 0.999999797280291 -0.9999999999999976; -0.9999941133604746 -0.9999999999999998 -0.9999999999999923; 1.0 0.9999999999999932 0.9999329609408752; 0.2349081912622048 0.9999999999999994 -0.999602612602829; -0.9999999999999999 0.9999959162625519 0.9565439443816257; -0.11270273380878629 -0.9999803404222019 0.9644315098662186; 0.9999569730440124 -0.9999927813132878 -0.9999999999999987]
196,10000,300,-26.833522708508134,[-0.6131488493973705 -0.3952998661520011 -0.9735532032965555; 0.4531185421132857 0.9999999999994533 0.9999999999999901; 0.9999999948729094 -0.999999999999802 -0.9999999999999923; 0.8635614228797546 -0.9944908159078372 0.9999999998368163; 0.9999999999999963 0.17094505673561408 -0.9860514609254931; -0.9999999999329218 0.9999999989721559 -0.9999999999998576; 0.9999999999256058 0.44945266137376794 0.9999999999876005; -0.989917461779501 -0.9746658780062941 0.9999999999999505; 0.19916597961525745 0.8813562258175182 -0.8899717662055835; -0.9917867466824338 -0.9998439349640122 0.0928115212611513; -0.9999999999962121 0.985380485437066 -0.10585218293565704; -0.9564958874044394 0.8083500232756988 0.9999999999999988; 0.9946587831830054 -0.9999910755472451 -0.03688192451593783; -0.9999999999999741 -0.9999999999999876 -0.9999999999990494; 0.999999999985586 0.9999999999978108 -0.9999999999999969]
197,2991,300,-26.577120721482583,[0.9945741888141891 -0.9999999420964991 -0.9999994086554389; 0.9999997452340248 -0.9999999828813384 0.9999997818541543; 0.724095838218858 0.48992044826811 0.9999999024792615; 0.9999995902645001 0.9999998784453726 0.9457270837249964; -0.9999996419890604 0.9999999872555092 1.0; 0.9945572081800004 0.9999999999886162 -0.9999999999640535; -1.0 -0.017849788569181183 0.9999999621791061; -0.9999999879126867 -0.9999907402263909 0.9999795677200104; -0.8670645183715348 -0.9999999997503091 -0.9999999772474429; -1.0 0.11319710661085698 -0.9987180355307599; -0.3974162263784573 -0.8676847771848232 -0.1854763219526239; 0.9994880547353212 0.21706582812390784 -1.0; 0.9999987512737682 -0.6647219295979517 -0.08064350011540747; 0.322944537505194 -0.9999756502839942 0.9998376879859815; -0.7368341725952445 0.99999998927237 -0.42900823713239916]
198,10000,300,-29.098185908635923,[-0.9999999999997014 0.999999999999695 0.9999999999942464; 0.9999999999999734 0.999999999995412 0.9933110746655759; 0.9958322801023977 -0.9020069564136602 0.3923689498356964; 0.18983071957753667 0.920022449358262 -0.9675834291328756; 0.9540962524472114 -0.9999999999991757 0.9999999999950945; -0.9999999999999641 0.9999999999624102 -0.9999999999992177; -0.9999999999997576 -0.4952381654952604 -0.9999994470829371; -0.9999999999967472 -0.9999999999967875 0.9999999996583298; -0.9341685434620306 0.9541723820970276 -0.020905801697262447; 0.5903385422984128 0.8140610177713647 0.9999999999944752; -0.9598747648153433 -0.3926308469083676 0.9999999955413297; 0.9999999054988709 -0.9999999999935062 -0.9999999999826416; 0.9999999999991257 -0.17899000964989423 -0.9731033591916819; -0.45690847178023886 -0.999999999999761 -0.7988836683969261; 0.9999999999988338 0.999999999997489 -0.9917117363209201]
199,10000,300,-28.10757977366778,[0.35743754928381 0.945569872819729 -0.9843057770839447; -0.9388736639823463 -0.1518084175178533 -0.792347272865169; 0.9999999999998808 -0.9890469158712549 -0.9871689245662735; -0.9999999995025715 -1.0 -1.0; -0.9999999999999998 0.5061328294021373 0.9999999999979428; 0.4449741730650061 -0.9496638745435148 -0.9760268503900223; -0.9981083334361948 0.9975708980661168 -0.10335171412723905; -0.8744302633437254 -0.9999999999982034 0.2109149178676346; -0.9643748002708625 -0.9996898140756981 0.9999999999998863; 0.9999036605988119 -0.16525455193066657 0.9937343153679041; -0.9999999999992106 0.9999999999999674 -0.9971386412603204; 0.9999999999999374 0.9999999999969088 -0.9796485541951011; 0.9641614612269502 -0.999999999999643 1.0; -0.0002537980344912896 0.999998049645484 0.9998526221929288; 0.999999999999989 0.9999999999999858 0.9990742457298574]
200,8831,300,-24.999260265135295,[-0.8150088229119807 0.22536294731408316 1.0; -0.9999999999999976 0.9998329963016174 0.6857588045600265; -0.9999999999999999 -0.9999999999999992 0.03552882157111612; 0.4390117222475752 0.0005185488520259405 -0.051876968924391; 0.9999999999999978 -0.34652428390083306 -0.9999453433717594; 1.0 0.3354303230067297 0.9999999999999982; 0.05215417725239407 -0.9999999999999998 1.0; -0.9999974911755154 -0.7510048098441617 -0.9999999999999996; -1.0 0.9999999999997328 -0.9999999999999984; -0.36757477820022366 0.9943992534330273 -0.3919522270222385; 0.9999999999999936 0.9999999999999996 -0.7724888018206171; 0.7279511554754674 -0.9999999999999997 -0.9998956050569295; 0.9999999999999996 -1.0 0.8207503236503441; 0.38664777391576116 0.9999960032598444 -0.9999999999999991; 0.6878363614394676 1.0 0.9999999999999968]
201,7194,300,-26.289113526238395,[0.23469731519964654 -0.9999999999986992 0.9999999999987288; 0.9999999999896743 -0.9999999999998462 -0.9999999999957835; 0.9602260508377404 0.9999999999205577 -0.9904121776425701; -0.8816582199081806 0.40982043968124215 -0.9661308790793716; -0.9999999999973926 -0.9999999999982496 -1.0; -0.9999999999155533 0.9999999999567819 0.9850662326273504; 0.9973886445246036 0.49270001571186584 -0.9999999979014307; -0.705937653446571 -0.8245459750658175 0.37534593284199885; -0.9999999999332565 0.999999998496418 -0.9173269894874424; 0.9999999959224526 -0.9182726394264132 0.9999999999855061; 0.23373039155941963 0.9997445998419889 0.9998260828684528; -0.9999999998689054 -0.40018162460146145 0.999999995731541; 0.9977046430542833 -0.7841069965855292 0.16991210301345833; 0.9999999998677478 0.9999999909145149 0.6997591534317529; -0.5613195359369967 -0.8845042676114103 -0.999998610415007]
202,2886,300,-26.140825742727483,[-0.3651870901601809 -0.11239021569849449 -0.9154734537427285; -0.9999999597996543 0.9999997796184381 -0.8858649284498405; 0.9987837154912859 0.9998751382091735 0.08298735575430073; 0.3100336909417298 0.9999979877272281 0.9999999987358593; 0.9999894330363008 -0.9999999457120994 0.9999971496199668; -0.9604986510238293 -0.9999985110417698 -0.9999999544507165; 0.9999999481462668 0.9999989591593659 -0.999999971558534; 0.9999897881766876 -0.9999993837417922 -0.9999999733538438; -0.9999999999984374 -0.4634184023807167 0.9999904543726129; 0.9989206872959536 -0.9911628078834586 -0.2735622617792762; -0.002784702688430515 0.9999564090809214 -0.9999999990776139; -0.9999999626751201 0.9999739587251446 0.7587487028500406; 0.9999999440978148 -0.09379310692977623 0.9999991801725145; -0.999998932913422 -0.9999999997185794 -0.3699385312152596; -0.1938608178563825 -0.7008654300616407 0.8999175800897115]
