nPsoRun,n_iter,S,fgbest,optDes
166,3257,300,0.5243831194856525,[-0.9999998927251883 0.8870392164597846 -0.5544225264913216; -0.15257225983922587 0.9999999827795547 -1.0; 1.0 -0.47538633278398895 0.9998047255307138; 0.9999865559650024 0.9999999938445743 0.9186543553299722; -0.9999999987002166 -0.005397412396873789 0.8424237053733352; -0.9999999795185043 -0.9999929519837545 -0.011429987644262622; 0.4518475875460682 -0.30171654415091526 -0.999999999778207; -0.1585346376876766 -0.9999999351253552 0.9999999049447913; 0.9999996948690154 -0.9999999897136685 -0.46085384277750213; -0.6691757143959691 1.0 0.9999999446968149; -0.9999999530906852 -0.9150073393994338 -0.9999999857752978; 0.047316612237629375 0.150069040234135 0.0562986670968514; 0.14012167220497576 -0.9992045494026613 -0.1153107190717069; 0.03569145381489268 0.14596304382790307 0.04784776454174163; 0.9999999998004597 0.9999999523351304 -0.8065513218078723]
167,5971,300,0.5009066289443481,[0.07181665839048927 -0.015224894110334956 -0.00028595227050558176; -0.5774081094936694 -0.5108769965749559 -0.9999999999956284; 0.9999999999995399 0.5032391649015884 -0.9999999999950904; 0.06619913743705004 -0.02491579489883711 -0.002966517613714012; -1.0 -0.48142766444532453 1.0; 0.1429080713203143 0.9999999999741246 -0.6523677428664884; 0.9999999999984136 0.9999999999876633 0.742468820703266; -0.999999999999968 0.6697895706891075 0.12349237862911161; 0.9999999999998928 -0.9999999999980771 0.1893293606846784; 0.877924838310556 -0.9999999999999979 -0.9999999999989678; -0.383330274398341 0.9999999993122393 0.999999999994901; 0.9999425669711017 -0.1729004561765874 0.9999999999999895; -0.9999999999999791 -1.0 -0.404761546386364; -0.9999999999994114 0.999999999995476 -0.999999999999103; -0.06214621659103854 -0.999999999999469 0.9999999999993654]
168,1441,300,0.4473345061641319,[-1.0 0.018467551418088788 -0.0005499071894079043; -0.9999999807289489 -0.9999999772949447 0.9999999872471983; 1.0 -0.9999999990007746 -0.9999999987467614; 0.001978752315830183 -1.0 -0.008310954342212963; 0.999999986557037 0.011609768754249183 -0.01346608983440304; -0.9999999959575856 0.9999999839004001 -0.9999999954950719; -0.9999999553055524 -0.9999999999201707 -0.9999999569491211; 1.0 0.9999999970756102 1.0; 2.2873009488251574e-5 -0.02992457007370025 0.9999999897733084; -0.007605199545492865 0.004730616337497125 0.00257842556377199; 1.0 -0.9999998761110652 0.9999999881613032; -0.9999999861121137 0.9999999968074306 0.9999999236625579; -0.012838256375422236 0.0008072198784910024 -0.9999999984236436; 0.999999886459462 0.9999999982905141 -0.9999999971243262; 0.008844773099198596 0.999999999949938 0.022488481086428674]
169,2695,300,0.5138237972841808,[0.9999999889809537 0.6011183387140439 -0.9999998739875854; 0.3201145886274057 0.9999720969877239 0.9999979355081967; 0.16013292707200846 0.9999995985483507 -0.8030754991989291; -0.9995067393538731 -0.999987879890566 -0.999999895649264; 0.9999992916232179 -0.9999921543323412 -0.5498166217317548; -0.5143113853638973 -0.9389487381930529 0.999998535524341; 0.15311904695763554 -0.49896779979675115 -0.999998063879085; 0.0420109029453377 -0.07169874702481964 0.08040193456723131; -0.9999986121451981 0.9999984451915752 0.32258523201205624; 0.9999989747117763 0.5611879839433486 0.5695492990285038; 0.054307790561609205 -0.08561583080348767 0.08131061428197388; 0.9999957705525113 -0.9999999861810603 0.9998294884676724; -0.9999983927948841 0.21544533176155725 0.9999996178452711; -0.9999987929227659 0.3287886656215665 -0.9999926541863862; -0.9999914818066065 -0.8139534519273688 0.042240569939115125]
170,3366,300,0.5042517170027111,[-0.27169732134163826 -1.0 0.9999999095867572; -0.5985840999368989 0.9999982032757756 -0.9979242098869604; 0.9999982364692835 -0.9999905860193141 -0.9256201816200533; -0.9999847462172002 -1.0 0.05059491324139228; 0.9999983417697239 -1.0 0.9999867003449213; -1.0 -0.20960666640580736 -0.9999986660993009; 0.9999994118437173 0.9114532575045898 -1.0; 0.04860885293456952 -0.014636665053875965 -0.07901500986269776; 0.9999955300613504 0.9999999980925088 0.5951030742382225; 0.05397251334549432 -0.019035038275773748 -0.0781120678748493; -0.9999987027489416 0.04600053166479238 0.9999999992397872; -0.9999957925673773 0.999996971786325 0.19141485159479474; -0.15222848577520823 0.8299191632461038 0.9999425211029463; 0.9747427826370725 -0.011706950844433042 -0.05409744461239467; -0.35107810056129324 -0.9983632386733173 -0.9999963187344916]
171,2270,300,0.512715296905793,[0.855528038638932 0.9999737302755098 0.9999991037279711; 0.9999998194940615 0.999999494343498 -0.9220904734286952; 0.9999965892527655 -0.999998851721275 -0.6605278669458624; -0.8275456615239745 0.9999988927241015 -0.9999777718541013; 0.08514867981592729 -0.7506370187020132 0.4152248345647721; 0.46190083543260974 0.0066248251978916544 -0.9999999005166824; -0.48961046710234285 -0.9999999459663175 -0.9999999159446616; -0.9419768427801376 -0.531640355201969 0.9999994457850433; 0.9999855477579896 -0.9999743580502751 0.999998933639802; -0.9999999997970968 -0.9999989450503116 0.08897579798106015; -0.9999999296767492 0.9999999961546262 0.9999325692441838; 0.039135552378369916 0.9999999995669292 -0.014348525649246565; -0.04194979108858878 0.06880744717277011 0.26088377799497225; -0.9999999402657794 0.08297392957137187 -0.4517420642782811; 0.9999999392683462 0.24204393194803614 0.22989436243950037]
172,1655,300,0.4474551912180143,[-0.9999993256789822 0.9998972154824185 -0.999999999918685; -0.026582904282412074 -0.009260235520271944 0.999999277889879; 0.0385874552944156 0.007495821787425121 -1.0; -0.010470416993500582 -0.999999990737018 -0.027476463656494546; 0.9999966605228986 -0.9999882333861686 0.9999931738277573; 0.9999987369638511 -0.0027093927588866026 0.05122374349267289; -0.0021821002043028942 -0.0044149854657215565 -0.0027001349877477103; -0.9999925157302525 0.00437793829697206 -0.013211622020339682; -0.9999158386276147 -0.9999999989576912 -0.9999999979632342; 0.9999998816243345 0.9999968760346329 -0.9999576615762801; 0.9999993978668464 0.9999996509543382 0.9999764373897803; -0.9999977891451965 0.9999999625177473 0.999993190905137; 0.9999630780248017 -0.9999989309002009 -0.9999706168817818; -0.9999985574525344 -0.9999855617211929 0.9999987326468526; -0.0037401812632879127 0.9999975313911142 -0.010755505256812087]
173,3094,300,0.4994417916503842,[-0.14997148655225165 -0.999991609556858 0.9999999097509289; -0.7920747508588363 0.9999999906565084 1.0; -0.2545724797926992 0.655378902861185 -0.999999648569119; -0.9999999306825478 -0.12441401210954275 0.9999851851148578; 0.4123407131163242 -1.0 -1.0; 1.0 -0.2613780485351319 -0.6983687564211655; -0.03094119183027151 -0.04462702981305372 0.058084409880557804; -1.0 1.0 -0.41659191140899116; -0.03618748585738606 -0.048685697175097825 0.05075919476399951; 0.9999999372370567 0.44371227607714425 1.0; 0.6271117078775348 0.999999363846551 0.2646438608498007; -0.9999991767686217 -0.9999989113281339 0.13742116325804182; 0.9999999727134525 -0.9999972278684289 0.798885423027458; -1.0 -0.7597812644710363 -1.0; 0.999999961511459 1.0 -0.9999995639254975]
174,4500,300,0.5003890647087215,[0.9999999998433605 -0.9999999999712231 -0.5405874241539691; -0.9029686466554362 -0.9999999999315273 -0.6017855571515734; 0.24110238936004838 -0.3678908245181103 -0.9999999999101858; -0.024693616444325533 -0.29723806652058776 0.05660475108876804; 0.12477792723975896 0.9999999999785723 0.15178843763141686; -0.9999999999992063 0.4077972333005564 0.24300702302799462; 0.9999999999970721 0.22614906421501035 0.081894971085167; 0.9999999999974715 -0.9999999998971444 0.999999999972443; -0.449115603226922 0.9999999999757309 -0.8654495366411392; 0.9999999998497207 0.9426989548922368 -0.9999999999669515; -0.9776531264313147 -0.9999999999008203 1.0; 0.9999999991355645 0.9999999999600949 0.9999999999995366; -0.9999999977408147 0.9999999998077479 0.9999999999800447; -1.0 0.1539846153278843 -0.9999999999811412; 0.09463946915005234 -0.08342588078739721 0.9999999990973489]
175,2095,300,0.4474524596238506,[-0.9999985589178281 -0.9999999230635516 0.9999999127640736; 0.005562305848384636 -0.0009999389163427783 -0.0030525384001658415; 0.9999998464959019 0.014509154591772723 0.033696795027190626; 0.038132800294982006 -0.9999985849988465 -0.014394962001697398; -0.9999954083970278 0.9999999758499738 -0.9999998446576579; 0.999999990561394 -0.9999976778771268 0.9999998554299064; -0.9999997266255828 0.9999998598704346 0.9999956295163435; -0.004185718822136301 0.9999995092225842 -0.02502156931096734; -0.9999998499058261 -0.02879657533427036 0.004909280049763813; 0.9999998370242962 -0.9999993220126379 -0.9999999922111747; -0.9999984630467024 -0.9999954947790499 -0.999999603156386; 0.9999999215451613 0.9999996568065357 0.99999911821914; -0.031595701369999056 0.011605096241859996 0.9999998716400699; -0.002356664692719126 0.002534206315219983 -0.9999999994885659; 0.9999999828395163 0.9999999461451499 -0.9999983674296397]
176,5317,300,0.5125831880537713,[1.0 0.09723450834194505 -0.9999999999987497; -0.9999999999985255 0.05093991464580448 -0.1005270476727315; 0.30147273337231306 0.8747789697252747 -0.9999999999962644; 0.9999987783309103 -0.999999999938808 0.3843705119378377; 0.9999999999998443 -0.15997767721008382 0.9999999999906677; 0.5088219328868562 -0.9999999999742091 -0.9999999999524863; -0.06353915827863924 0.17835099595340223 -0.03246337763321414; -0.9999999999793311 0.9999999999886636 0.9999999999970427; -0.9999999971769248 1.0 -0.9999999999538673; -0.3046741568656291 -0.4614167689391821 0.9999999999951577; -0.010414996441165818 -0.6163834229516111 6.989775305240929e-5; 0.4189491684199197 0.9999999999980871 0.9933412984495298; -0.9999999999929454 -1.0 -0.9999999999944974; 0.9999999999375476 0.9999999999992477 -0.17506075553787942; -0.9999999999979376 -0.9999999999999976 0.9637371185244923]
177,2393,300,0.44757267801260003,[-0.9999993399727171 0.999999997411628 0.9999999572551765; -0.9999972842803105 -0.9999970584233577 -0.9999998934752993; -0.9999999967584853 0.999999379508038 -0.9999987398561968; 0.9999999752436474 -0.9999914885214467 -0.9999994670444684; -0.9999969490676136 0.02094121071901178 0.01925147964393547; -0.002123843540653655 -0.053020898420520816 -0.9999993939504518; 0.9999987592422185 0.999999910915814 0.9999998144547674; 0.9999991118633799 -0.9999992788487515 0.999993206065144; 0.002010732417729758 0.005071735620613612 -0.004408825080893747; 0.9999973490205601 0.02557021830702106 -0.02753741558074724; -0.999990538799406 -1.0 0.9999991784798716; 0.04531876962078952 0.008509086133269913 0.9999999960337904; -0.02473864754561261 0.9999961841101455 -0.027510774330450107; 0.9999914921816309 0.999999679618584 -1.0; -0.019059113566787425 -0.9999977974503619 0.03467002277108434]
178,2034,300,0.4475561661842862,[0.9999982553455737 -0.9999905737326396 -0.9999999994888974; -0.9999937064458619 0.9999973529080406 -0.9999999276776314; -0.9999961673197421 -0.9999999649760852 -0.9999997295277787; 0.9999999394314631 0.9999995337163589 0.9999997210967679; 0.004258892130373526 -0.0010866236751578898 -0.005065526861194175; -0.00047165255995760565 -0.015489552357412182 0.9999999842031547; -0.999998846650833 0.0009022168112881534 -0.029777727479614748; 0.9999972903433162 -0.03918623942377113 -0.014692219060731567; 0.015228277462088758 0.05172362468660069 -0.9999997537037915; -0.9999999697676512 -0.9999999984692585 0.9999999809324731; 0.9999998838763621 -0.9999996428584407 0.999999999538783; 0.012686205886219442 0.9999999252393857 0.055877748091469316; -0.9999999986931075 0.9999908004355905 0.9999929006267411; 0.9999999888130712 0.9999999836648941 -0.9999999814956438; -0.027013031948719464 -0.9999996399109453 -0.011167245772324797]
179,6125,300,0.5184634317397078,[0.23091445666620922 -0.6011805349597243 -0.13155283507735235; -0.9999999994375544 0.9999999999997798 0.8287012775857817; -0.16548543556327294 0.027421412475657936 -0.04022025494267572; -0.03655247655058282 -0.9999999955902739 0.9999999999424369; -0.9999999993626989 -0.9062617046080308 0.40692153495213684; -0.25613117424766035 0.9999999998514526 -0.40274497772714996; 0.5696279984844004 1.0 1.0; 0.6501054253594766 -0.026020842787088116 -0.999999999781851; -0.9111537850869008 -0.9999999999321526 -0.9999999964476525; 0.9999999996348762 0.5227342476292354 0.22831238398572057; 0.9999999736852367 0.9999999996826937 -0.9999999918089931; 0.9999999855583038 -1.0 -0.8251013950686553; 0.9999999996653317 -0.6691795400578703 0.9999997891591961; -0.9999999998009004 0.6218155950996844 -1.0; -0.5908124747911284 0.014701502634403915 0.9999999994915193]
180,1194,300,0.4807481005202992,[0.999918449441763 0.10454351210866022 -1.0; -0.999993963206276 0.0004029040556749975 -0.9999793596417095; -0.10682025138080323 -0.9999964589470062 -1.0; 0.9999873345497956 0.9998795530229058 0.30457839696064576; -0.9999818138837684 0.2556107272428156 0.9999939952997754; 0.016697187970727646 -0.01705511084945149 -0.010388682435158373; 0.03989193708148803 0.001993251566406403 0.02109548999667543; -0.009493408213613245 0.01383743638020191 0.03640829319490717; -0.9999981521663244 0.9999152213327492 -0.09502842565816692; 0.9999997629298859 -0.9999679640529352 -0.1771655958343862; -0.9999751871365927 -0.9999655525134004 0.06386262236446127; 0.14921165150634974 0.9999923141769468 -0.999947500426327; 0.06392472162852751 0.9997177336190503 0.9999987286599822; -0.1633224650228808 -0.9999699915233904 0.9999852166126518; 0.9999941975661614 -0.31808571711278183 0.9999911206496639]
181,1072,300,0.4476132104237807,[1.0 -0.9999865529507481 0.9999842833937049; -0.03620559748952419 0.9999996086074125 -0.029465296270902604; -0.9999704152648103 0.9999975127522273 0.9999946555130802; 0.999997699643201 1.0 -1.0; 0.024543924994074016 -0.01692496902309385 -0.9999875897282046; 0.9999957717540938 0.025807159134352928 0.021948601716433737; 0.03582162695661267 -0.9999956184865664 0.02872121291834427; 1.0 -0.9999900563300401 -0.9999979840913599; -0.9999418525093648 -0.9999994742182189 0.9999983177783768; -0.9999969836135774 -0.9999992283011828 -0.9999798682128745; -0.02346231144965913 0.03985939188568718 0.9999954422566846; -0.999997680904144 -0.047773167877950044 -0.024258764316968058; 0.9999677293359776 0.9999778382126326 0.9999677054729933; -0.9999894748714231 0.9999985636487204 -0.9999502930618219; -0.0030634766034452364 0.001512603874365922 -0.0056293110173317425]
182,2751,300,0.5178812132718128,[-0.6918425330957362 0.9999999985284875 0.9999999575945749; 0.9999998948415645 0.6213733791911468 -0.9999999796674615; -0.5058328264441947 -0.9998106686238195 -0.9999999666294758; -0.9999999710267009 0.14486672651738366 0.42034686853837083; 0.9999999930296778 0.578072630953886 0.9999970792083904; -0.23711390880048536 -0.9999999123961312 0.9999999678909235; -0.999999985161163 -0.999999999536612 0.12956481785254126; 0.9999999998538135 -0.9999999964695648 0.5644805060872526; -0.5786784030198435 0.9999999987788402 -0.5195632797716768; 0.889855203432668 0.9999999998109657 -0.16114893540715683; 0.16233379585806323 -0.13884489371373868 -0.10646021341123216; -0.009022184712711306 0.08473987870642516 0.9825632601711481; 0.1577482632042164 -0.14352700757345538 -0.11370131470218692; -0.999999978879935 0.32254384388561913 -0.9999999940542557; 1.0 -0.9956079424403933 -0.9987161842886696]
183,3158,300,0.5129510439202883,[0.9999984665200113 0.40750319687381137 0.999998902745751; -0.031868127513682745 -0.6248288237847988 0.27589533463814314; -0.9999999737770091 0.9999997347146112 -0.6146285190075284; -0.3837187202542725 0.9999994120204488 0.9999999385564664; 0.0099862421645066 -0.048739229509653065 0.13111593149422773; -0.9999995590450361 0.30697690101172403 0.5307082434514504; -0.9999999933353674 -0.09330475241427494 -0.9999987133071534; 0.999999965615597 -1.0 0.9999983208694894; -0.0027854553919182488 0.29491404421999695 -1.0; -0.9999997914334092 -1.0 -0.5684586637195242; 0.5235544215420987 -0.9999993265803276 -0.9999982327729819; 0.9999996265433133 -0.442556404626964 -0.35366149176621337; -0.93372690834617 -0.9999995409525502 0.9999999584075124; 0.4906104879721647 1.0 0.10205202727957008; 1.0 0.9999878271734199 -0.9999996320249691]
184,3220,300,0.5201725233705337,[-0.9999995376479938 0.3300831840968551 0.1931223914145718; -0.9999999997457176 -0.999999787232794 0.6286325115455951; -0.9999999256826793 0.9999999750355277 0.9999991345370259; 0.2555089964170134 -0.9999999974495842 0.9999999961456497; -0.10420931271487148 -0.4827795149979811 -0.32187254841944407; 0.999999994050928 -1.0 0.13443125037641526; -0.08104166804972338 0.9999999998704207 -0.5947898683201871; 0.9570715561193924 -0.7178154402776723 -0.9999999789944629; 0.851357365143118 0.9999999998907544 0.8583793223222648; 0.14275293847053452 0.051783185009822354 -0.0621655957199678; -0.2826971832918367 0.13636819490932428 0.999999998866517; 0.9999999723941881 0.9167163507488097 -0.999999970432471; -1.0 0.4736670503295618 -0.999999995926669; -0.9130857240818432 -1.0 -0.9999999044328236; 0.9999999999704016 -0.10092840389852366 0.8918884074024224]
