nPsoRun,n_iter,S,fgbest,optDes
176,6548,300,-14.990022870703193,[0.8481912464267557 0.9999999650460174 0.9999999529746387; -0.7468146580019197 0.9999999267181915 -0.9708500250036832; 0.9999999151593534 0.9808620149892128 -0.9999999998559331; -0.9999999977996876 0.6876332684076404 0.9999999875283665; 0.9999999998736737 -0.99999941546831 -0.9999999952013103; -0.9999990990865284 0.44686762087820503 -0.9998214395247547; -0.18736245419188216 0.766942862181179 0.16632565590254567; 0.5710731305993746 -0.04724306857244906 0.9491820544686828; 0.7478847974678156 -0.9999999999983821 0.7064244890485835; -0.7281631672092236 -0.9999999997039498 -0.9717076383221152; 0.9995997517623378 0.9706018223005256 0.21420007081811973; -0.9999998037956052 -0.9999999579702091 0.9999995896570644]
177,10000,300,-15.715327264019853,[0.9989945063763774 0.9425551852136942 -0.9999999999999974; 0.9999999997778738 -0.999999999996778 0.992408080282338; -0.9999999999995483 0.9963709522343978 -0.9999999999997402; -0.9999999999999597 -0.031506043134784965 0.9878503499511101; -0.7119516808945623 -0.9999997739365153 -0.9999999999999907; -0.3080941239321707 0.9466859844806231 -0.5330174474830983; 0.9999999999916166 -0.999705704930038 -0.9974348011885276; -0.7730816902798536 -0.8226173512837824 -0.32289455835088016; -0.7908865401257624 -1.0 0.999999999998439; 0.4807167984573423 0.52799369337294 0.9999999999927903; -0.9999524536347034 0.9999999999966719 0.9999983368643904; 0.9999999999998618 0.9999885177035265 0.760994763384093]
178,7072,300,-15.274782607737958,[0.9999999999983867 0.8270572968927731 -0.939684368313278; -0.9999999999998975 0.9978451779430195 0.13177088092808675; -0.8123061113081654 -0.4508090013046003 0.5600295430955784; -0.9999999999999981 0.7734995686904047 -0.9999999999966583; 0.9754495122463092 -0.9999098040296435 -0.9999999999689165; 1.0 -0.4967088276037819 0.9483500828330297; -0.7590574822124743 -0.9999999999973098 -0.9999999999995696; 0.6087472735398636 -0.9999999999999977 0.8166597819918495; 0.9086925190269973 0.9999999999997945 0.9999999999999949; -0.11685368764269191 0.5993200261799938 -0.9946973052688324; -0.9967684123948011 0.999999999999915 0.9999999999999866; -0.9999999999999987 -0.9999999999999577 0.9902547999507979]
179,10000,300,-15.71166284269616,[-0.9776017809554611 0.9996427837359573 -0.014293858628594985; -0.12868190605396598 -0.047679029351055974 0.0459257445607897; 0.9956606265181122 0.9999999999999996 0.9250153884927524; 0.9005522005842992 -0.9999999999999991 0.9936624449576819; 0.9999999999999999 -0.9725890915218154 -0.9996264215131598; -0.7863188260061386 0.9526066056711262 -0.9999999999989917; -1.0 -0.9783510010349418 -0.8917972900305327; 0.9946105454547702 0.08774111434389276 0.9901054813401846; -0.1992476810244231 -0.9994972087852616 -0.96612652518575; 0.9980429637299899 0.9995841621382289 -0.9930162013932666; -0.9895562525864263 0.9057387884649326 1.0; -0.9999687312199036 -0.9989811943235181 0.9999999999995328]
180,8693,300,-14.105172999980773,[-0.13843467332585127 0.6861787125954334 -0.9999999999999999; -0.49687740320300905 0.9999999999999972 0.9999970393103663; -0.5102112086619228 0.0008476639233831026 0.4175077830644188; -0.7935199091045659 -1.0 0.9999999999999997; 0.9999999999991559 -0.9999999999999877 0.7624720557180841; 1.0 0.9553534538117153 0.9965876998685452; 0.9999999999999996 0.9310956375227911 -0.9934273388902871; -0.9999999999998723 0.709926046369884 0.9999999999999999; -0.7965253387253626 -0.9999999999999998 -0.30739711302812045; -0.9999999999934827 0.9999999987245771 -0.8150925677847467; -0.9908055387862863 -0.940137276211827 -0.9999999999999992; 0.9999999999999997 -0.8021654883379387 -0.891731515547596]
181,409,300,-14.516372289776667,[-0.9999405900560152 0.9955920594360002 -0.9994937518681146; -0.8502070157737134 -0.9986700620426755 0.6966797464636251; 0.9989136778735547 0.9945963241593335 -0.9996060946150499; -0.9968868856320452 -0.9984392391151553 -0.965280671950998; 0.9443203457440852 -0.9998878578835934 -0.9989316630854841; 0.08363448022071922 0.9225887871445975 -0.968242159790094; 0.9986911554117884 -0.9997317554182402 0.8624577632931428; -1.0 0.12144077273325415 0.8134304452322; -0.9126753784977883 0.9997453761286494 0.9928090501373069; 0.9928340984997687 0.9999941042036382 -0.04093786381618993; 0.9985031595722279 0.8476363230535354 0.9996713880919291; 0.6174932242763427 -0.4255841360228506 0.1375717232925209]
182,8253,300,-14.622020599827781,[-0.29091639760436977 0.13887564780339498 0.879445932190782; -0.9999999999999725 -0.8064578074770293 -1.0; 0.8530663548934325 -0.9950915941297679 -0.9999999999999978; 0.9940194980359006 0.9999999999999926 -0.5891922170793478; 0.12961487281284884 -0.9999999999999982 0.9999492210862895; 0.9999999999867316 0.9999999999999316 0.9999999999962876; -0.9758973695485721 0.8870274806153061 -0.9604377879568418; 0.9422612645089805 -0.7395441375770567 -0.35143729115445094; -0.9999999999997806 -0.9604722440182587 0.9934290863976236; 1.0 -0.9968828765697133 0.9999999999999949; 0.9998637448339928 0.6683186803867932 -0.9999999999999867; -0.9993603569633636 1.0 0.8810561026264453]
183,5577,300,-15.295014349732451,[0.3125640129903549 1.0 0.9999207490870133; 0.999999999999716 -0.8137092494788585 0.9999999999996946; -0.999999999995854 0.9999981063782245 0.9862771778181171; 0.4369806750145706 0.9999999999915214 -1.0; 0.9999999999438172 -0.8682799671271768 -0.9999999999846345; 0.2535932547098745 0.17057200995413002 0.11327462579036168; -0.9766361870668115 0.9999999998758892 -0.9813101074240601; -0.8980015843743934 -0.9502387392651018 0.9999999999452371; -0.277279604094731 -0.4560926553027238 -0.9999999999449509; 0.7472891249053522 -0.9894663812904972 -0.02213895542975795; -0.9999999999983694 -0.9999999998935206 -0.2340166943524889; 0.9999999999998431 0.8744452958722682 0.46172708661471495]
184,5082,300,-13.647536941274492,[0.9999999995879644 -0.9862512185187776 -0.570042672411071; 0.5211525807887063 -0.7024771771393206 -0.9999999999922773; -0.3339263312630446 0.39788899215513274 0.69280607722873; -0.9999999999590939 -0.3078002217595762 -0.7495236265317194; 0.9999770227693126 0.9999999997341255 -0.797593329122391; -0.9999999999999836 -0.8393888931650253 0.9999999987410718; -0.8747218762787218 -0.999999980388421 -0.9999999973376575; 0.9999999999662589 0.9968849234282526 0.951358669238776; -0.9660266043308551 1.0 0.9986059491748273; -0.8422148970424277 1.0 -0.9999999994090509; 0.05883557970030215 -0.9999999999389093 0.1427306905620784; 0.692865218478353 -0.9663155097783132 0.9999999999655618]
185,10000,300,-15.254363869377293,[-0.6955769829967692 0.36433914674248985 1.0; -0.9937745839198697 -0.999999999999757 0.9679615077108925; -0.8178710111268348 0.025074667823006255 -0.2867881366008268; -0.9999999999942131 0.9999999999952534 0.9099552627403933; 0.888819983380926 0.9999999999841876 -0.9999999999998356; 0.2636951942215905 -0.9999999999995643 -0.9875972616808786; -0.9999999999845656 -0.8418414701881733 -0.9298748930781211; 0.8556840629656447 -0.9999999999999419 0.9362208198174228; -0.9488122469086432 0.9999999999999976 -0.9999999999999979; 0.9999999999997253 -0.8736808309909103 -0.9033381949166193; 0.5254036941535122 0.9997822656913766 0.26564534683206503; 0.9999878242988831 0.6260260626247072 0.9999999998458687]
186,8769,300,-14.304666396653635,[-0.4543881923623631 1.0 0.9999999999982024; -0.993623374651066 -0.995939939377156 0.054318091543331476; 0.9999999999993815 -0.9663273531009756 0.5445375681974242; -0.11474014757823674 0.9882689371410092 -0.9857926514646688; 0.9999999999999997 0.8262625303500878 0.9999999999999993; -0.05301661153830824 0.143102209402652 0.1610633175668539; -0.9378973931448906 -0.8665833905114063 -0.9999999999999999; 0.9553799565729063 -0.9999999999999992 -0.8751073591429626; 1.0 0.9986829806569113 -0.9729359457916069; -0.9009314289961609 -0.9999999999999972 0.9999999999999946; -0.9110999983649913 0.38492102049683313 0.9931006084497261; -0.9999999999999963 0.9999999999999994 -0.8455511702903638]
187,8371,300,-14.516108130251167,[-0.887197386634837 0.9704833463943037 0.044469356154484344; -0.4191027629104062 -1.0 -0.9999999999999976; 0.9999999999999982 1.0 -0.9767081324439956; 0.999999999999998 0.9999999999999964 0.9999999999999835; -1.0 -0.9999999999999563 -0.649754374025105; 0.09296168143311023 0.3798171476567714 -0.7606003456071584; -0.9999999999999984 0.9999999928597069 -0.9999999999999939; -1.0 0.3910552434495556 -0.9841774391138793; -0.867693132318671 -0.9999895576483728 0.9999999999998253; -0.9994894157686658 0.961885559857896 0.9999999999999949; 0.9994412533758217 -0.6634199526663958 0.9999999999999998; 1.0 -0.9371477760119441 -0.8836271383214435]
188,10000,300,-14.595960705794885,[-0.9999999999994672 0.9904246659364535 -0.9999999999999208; 0.9993540856393704 -0.721961233150937 -0.9954247952185861; -0.9999998049501616 -0.9999999999994963 0.9805894449282627; 0.9999999999999369 0.6794472956730241 -0.9999999999982034; -0.9933703316850279 -0.9999999999997436 -1.0; -0.7856184557710151 0.34024414071711373 0.9999999999995741; 0.7374072621770501 -0.9999999999996185 0.7714675870851226; -0.9543330391859568 -0.5332388847238164 0.007334405834412101; -0.9999999999999708 0.9999999999999216 0.6476632629502886; 0.8357630682746098 0.9999999999926924 0.9990950314817473; -0.5429268562957437 0.7094893979027463 -0.7192473350643062; 0.9999999999996653 -0.07216498299114203 0.9999783768672471]
189,7749,300,-15.913912510689471,[0.1174548142653086 -0.5100702672160162 0.9606007923075071; -0.9999999999976852 0.9999777832529254 -0.9970662946560275; -0.9999999459074028 -0.9999999991386885 0.9990232473263424; 0.6240536349326733 0.9999999897846782 0.999999999948044; -0.20061874556976192 0.8947880081568435 -0.09568406870932265; -0.9892440151496524 -0.3093629063238706 -0.923602619565618; 0.9999999797245539 -0.8833258434036331 -1.0; 0.9999999999633108 0.999999408453922 -0.9999999999999776; -0.6643011039440382 -0.9999999993379916 -0.7369767246156695; -0.9999999987680849 0.9999988430753689 0.9999999999996498; 0.9999999999995386 0.886408130809315 0.4672247280938087; 0.8774573332885398 -0.999999999953247 0.7779036847630327]
190,5556,300,-15.67055046215639,[-0.9999953439290028 -0.9604416645309716 0.03384271256619723; -0.9805832870975665 -0.9999999999997441 0.9999999999999944; 0.9999984693355902 -0.2888608354626421 0.7929772962100344; 0.9322477864525197 0.9999999999999984 -0.9992037009392726; 0.2155725017012578 -0.9999888593636078 -0.6750280818225025; 0.9999999999999961 0.9999999999999974 0.8561860368555603; 1.0 -0.8057117832628973 -0.9997852421020027; 0.9999999999999997 -0.9999999999999997 0.9999999999999997; -0.3645197094448738 0.6200666123347722 0.8621848358974145; -0.9999999999999997 0.9999999999999998 0.7324997160129652; -0.9999999999999994 -0.9998972585644121 -0.9999999999999993; -0.9449089610639173 0.9158946833846063 -0.9999291452839107]
191,10000,300,-15.582711712560627,[0.9999999910240758 0.8453530736380676 0.7775418407531456; 0.10495685104617453 0.934213230215279 -0.3885131521986231; -0.9999937520626897 -0.9999999899015445 0.9999999999999906; -0.44412123558276806 -0.3458813411234882 -0.999999999999196; -0.9662087856512396 -0.9999999899118225 -0.6744705956277774; -0.9999997773143382 0.9999967123715864 -0.999999999999998; 0.2561541124377358 0.9999996551318149 0.9999999999999998; 0.9999998437259745 -0.9999999943866043 0.875798335920836; 0.999999999999967 0.8932191064842594 -1.0; 0.9999974690329495 -0.999999921938521 -0.6947373554367711; -0.44767254666761824 -0.10901317364891448 0.510289016455699; -0.9999999994277129 0.9999999994338598 0.9523174890785793]
192,9307,300,-15.369383076439112,[-0.9977519058726695 -0.9607086863785295 0.9999999961665098; -0.999999539534222 0.9999991485181168 -0.9765528107304189; 0.991879526120917 -0.9999999911706785 0.8843542499618949; -0.9999997033499645 0.9999999935622111 0.9967727737524454; -0.9982681719027702 -0.8405666610612939 -0.9999998816912399; 0.9999997234284828 0.6403251798666441 0.9905493278134653; 0.9030038471001227 0.9999999984039819 -0.9999999999651468; -0.9999934870459833 -0.9999999217032721 0.09722429306720214; 0.9155538727631748 0.2363369437273165 -0.7618613009597122; 0.9999987355272476 -0.9999999999439658 -0.9999999752262755; -0.2648119207229898 -0.03350511836048609 -0.9473858537110644; 0.3511178245444935 0.9992542244157281 0.6611050044155036]
193,10000,300,-14.176678028151263,[-0.9999999999999909 -0.9865822036296075 -0.9999877257572056; 0.9324832638159836 -1.0 0.9999999999999574; -0.8873827555286866 -0.9986131413483137 0.7566558555218312; 0.7324073664762305 0.830326457926071 -0.08381033232141356; 0.9860945102913614 0.0830254226655989 0.9401648476007956; 0.9999999999999998 -0.8256606585843238 -0.9933683985417575; -1.0 0.7509241546825285 0.9681293952242783; 0.7500781171091284 0.9999999999999974 0.9999999999999964; -0.9999999999999749 0.9999999999999913 -0.7201905791626657; 0.9768882978692955 0.9999999999993864 -0.9999999999999868; -0.026944337413136392 0.6987701237247572 -0.9999999999999939; -0.16933548634908197 -0.9950966571308487 -0.8535504148479091]
194,6092,300,-14.272355372557278,[0.9091342643521608 0.9999999999999991 -0.8267607117765329; 0.8156105880561264 -0.999999999999984 -0.9999999999999684; -0.9491080079535298 0.9999999999999678 0.999999998163956; 0.9999999999999427 -0.9479540134486475 0.9999999999991858; 0.9860172451596013 0.9999999999987518 0.9999999999999267; -0.9999999999996323 -0.9477608183892715 -0.9999999999995859; -0.6219343993529974 0.4585710086853583 -0.19609358714637468; 0.9933180660908482 -0.9990557965971455 -0.15206814507813823; -0.9999999999999966 -0.8545304036960031 0.9948185907555203; 0.012235422730824806 -0.9999999980395003 0.9242372791348404; -0.9999999999999376 0.9497990197273551 -0.9999999999998889; 0.9588455017090701 0.18465558436572066 -0.9084432389816344]
195,6572,300,-15.59627895312873,[0.999999999999999 -0.9711925730357973 -0.8440098839608972; 0.9999999999999997 0.9056000512853527 -1.0; -0.9999999999999999 -0.9999999999999994 0.9999379293580785; -0.7834861879242646 0.9999999999999998 -0.9999999999999999; -0.8507409778210184 0.9999999997285276 0.9999999999999989; 0.9994952549690027 -0.9999999999999997 0.9127442088846626; 0.9999999999999999 0.8598317123755838 0.9998575455308071; -0.9999999999999999 0.9843242346491434 0.29409762184637533; 0.4558844730666643 0.9999946239884138 0.44770036202955454; -0.7935907329817614 -0.9999999999999999 -0.9600782557465447; -0.4281970587376269 -0.513389792400059 0.9290778021916355; -0.9110456494224922 -0.13141575039229345 -0.8911714712884795]
196,4289,300,-16.317603764494375,[-0.2432864319044793 0.6561612331662071 -0.9806564720898618; 0.9999999787898969 -0.8267218911879505 -0.9999999104754056; 0.9685610240030569 0.5742812421472446 0.9999999987187853; -0.13218713902021162 -0.9999999908256708 -0.9999999994575383; 0.08249499091750291 -0.6632791275963729 0.1708091425889515; -0.9999999807928893 0.9999999985963022 -0.8588064329905996; -0.9999999953674384 -0.9999999849427188 0.9999999995752235; -0.9999999624585559 -0.7618561985599643 -0.5658099975573986; -0.9299339225888553 0.5067377660594812 0.9999999987901261; 0.9999999913098858 -0.9645203649558305 0.9999965526282973; 0.263154693199317 0.9999999847705324 0.5409895203836127; 0.9999998421826206 0.9999984547113301 -0.9387696702590651]
197,9086,300,-15.595639965390857,[-0.9999999999943204 -0.9999999999999999 0.9997031614808964; -0.02917861732414412 -0.9969277202927704 -0.9999999999999992; 0.945941090316304 -0.32426044388466374 0.2361314098283483; 0.9989473557168402 -0.9999999999999994 0.9999999999999999; 0.9517428244978022 0.9999999999999997 -1.0; -1.0 0.9829343619305786 0.8969155299741679; -0.9172417752783394 0.9999999965556835 -0.9999999999999956; -0.6007185858083507 -0.14642335847978308 0.9999531308961876; 0.8038760047195235 0.9999999999999994 0.29739395762659887; 0.9999999993004253 -0.9999999999999946 -0.9997528264734584; -0.9999999999999981 -0.8510635761996381 -0.9971306866090865; 0.9999999999999974 0.7907672008382197 0.9999999999999994]
198,1209,300,-14.259988873608659,[0.9999575704710372 0.9999981553304094 0.9996355442053466; -0.9999976856374647 -0.8400238300294448 0.9767344600575736; 0.9537135634039104 -0.9848680755412527 -0.13122936276872418; 0.1534343689068098 0.45576377582505634 0.7062537697952456; 0.9976878869835487 0.9999952106596028 -0.716933245529689; 0.9999998540512577 -0.9999962776033778 0.9871598212839012; 0.12682413285666522 -0.9999962640219086 0.9999219952618156; -0.9999285744102802 0.8317264194917516 -0.9953945749791628; 0.9198504312544438 -0.9999764475582184 -0.9999443780352334; -0.9999878836189657 -0.6372794922376664 -0.9999993457631161; 0.9539368631198428 0.3387823649356286 -0.999978710081558; -0.9999952531303713 0.9999877459868118 0.9801742867793678]
