nPsoRun,n_iter,S,fgbest,optDes
459,6940,300,-20.197636821718454,[0.9999999999999998 -0.16630623170979203 0.9999999999999636; -0.9575850808345843 1.0 0.9999999999999998; 0.42007029572271165 -0.9999999999999974 -0.9999999917677793; 0.9999940635760057 -0.5136913924306591 -0.681351955820632; 0.9999968736277791 -0.9999999999999919 0.9970517616785876; 0.3377659453321876 0.9996547184881192 -0.8100751498606411; -0.9268373520817749 0.0029448056084913415 0.9868458293668646; -0.8267595278788815 0.966556950139804 0.14111775385722844; -0.9999901820617101 -0.9999999999999998 0.799502481755319; -0.9999999999999996 -0.917852608151115 -0.9812420194892048; 0.9999999999999976 0.9999999999999972 0.9811443700199501; -0.9999999999999982 0.999869117547911 -0.9999999999999999; 0.9999999999999996 0.9999999999999984 -0.9984683817706024]
460,8327,300,-18.248620863608394,[0.9999999999999997 1.0 -0.9999999999999997; -0.22484333359506145 -0.9999999999999784 -0.9657347345959214; -0.9999797391030397 -0.04687060197863836 -0.8043931061244579; -0.9999999999999991 0.7986704241559269 0.999999999999999; 0.9999999999999997 0.8835104474846688 0.9999999999999974; 1.0 -0.9999999999742395 -0.9356406888049962; 0.9978314667432073 0.4823317704126504 -0.43411351995350905; -0.9999999999988481 0.999999999999994 -1.0; -0.5759291647293706 -0.9999999999999999 0.9999999999999771; -0.9413157764698556 0.9968779041053274 -0.02999446899502618; -0.07365231883105566 0.9900214370266 0.9997820148408603; -0.9999999999999982 -0.9999999999999958 -0.6716151653694663; 0.9245648244531692 -0.9999979350641554 0.9999999999998859]
461,148,300,-16.36836024657142,[0.9978111448178504 -0.9909423865513755 -0.7710083991382138; -0.8811933697436294 1.0 0.992583541702831; 0.9997503907934244 0.452899780795852 -0.9998203973114633; -0.5629343310540166 -0.9617282967199867 0.15171415110610426; -0.9999981453569126 -1.0 -0.9723235346909712; 0.8681245937697848 -0.9611097140155174 0.9956196534835107; 0.9860077979517419 -0.15159516663698974 0.9480125426655636; 1.0 0.9786763929854007 1.0; -0.1013662443784468 0.9999994761889802 -0.9988351152937797; -0.041547307747456554 -0.4770873156329447 -0.8707825467491418; -0.9999971624315027 0.3047318198883663 -0.9421551717785346; -0.8787335872577677 0.999265057541302 0.08985449596748413; -0.9914363753474291 -0.5976016962117582 0.9669128718663853]
462,6775,300,-19.783853938733728,[0.0013744980434626766 1.0 -0.9517680078305036; 0.9515741910215507 -0.9999999999998187 -0.9881809428821665; -0.9738323948247082 0.6785113109501474 -0.07901835911229714; 0.999999999999914 -0.9999999999998173 0.8590080841551446; 0.9999999999999832 0.3709192249832838 0.9999999999999918; -0.9999999999999092 -0.9509769005488744 0.9999999999999982; -0.9999999999993384 0.9999999999999232 0.9999999999999859; 0.9999999999990364 0.5762175167211139 -0.9999999999999888; -0.9999999999999913 0.9987026907599486 -0.9999999999999797; 0.829616702376977 0.9999999999999871 0.972715195912783; -0.7698562514868951 -0.8570442859352633 -0.9999999999999394; -0.07875431259199815 -0.6433654370932157 0.9897656844918759; -0.9999999999999977 -0.9999999999999724 -0.1548013442779591]
463,6783,300,-19.474477506395125,[-0.9525169083515183 0.21007893005610212 -0.9999955895373029; 0.9999999726957265 -0.257514243306133 1.0; -0.20572067050756043 0.9923741136752596 -0.884372181487645; 0.9896160778698662 -0.04291579154317021 -0.518447678714592; -0.9999999999999986 -0.8777769295966327 0.9999999999999991; -0.8992415847784974 0.9999999999999996 1.0; -1.0 0.9963067424231474 -0.19302007084751185; -0.9999999999999526 -0.9999999999999996 -0.9999999999999939; 0.9840123200563757 -0.9999999999999961 -0.9999999999999997; -0.4375203688705864 -0.9172172285958142 0.47531008669863994; 0.9974348303166563 0.999999999999999 -0.999999358884673; 0.9999999999999984 -0.9999999999999999 0.6330263701076564; 0.953467842888568 0.9999999999999927 0.8330636803851336]
464,8352,300,-18.468747946938283,[1.0 0.9999999999999917 0.9995333703573611; -0.9999999999999979 -0.9999999999999994 0.9983540392876031; 0.4435444584596691 0.9681745109808867 -0.050113840784626655; 0.9999123534547787 -0.9999999999999994 0.9943870350527853; 0.9919023502871153 -0.14059246973371278 0.9999999999999988; -0.7452331280453557 -0.42588222130426956 0.9875019677887776; -0.9550591590145282 0.9999999999999897 0.9999999999999983; -0.9976751153646701 0.3489140624084613 -0.9999999999999829; -0.9999999999999856 0.8608192177864149 0.11464207367650606; -0.44910937931961614 0.9999999999998802 -0.9999999999999979; 0.999947776897309 -0.9483547438001569 -0.996172128132717; -0.6458051876595782 -0.9999999999999976 -0.9999999999999928; 0.9999999999999983 0.7645565028207506 -1.0]
465,8662,300,-17.824071458509742,[0.4051538103541792 0.9999997936336215 -0.9958704737329156; -0.8115937633965771 0.7818367861835017 -0.9999999999979072; 0.9999999941423465 -0.9999999999135778 0.9919636550640314; -0.9998457304810193 -0.9999999999981628 -0.9999999999649475; 0.9999999983735544 0.40986436573405 -0.9999993915882673; -0.9999999999999999 0.9999999999997438 -0.29941808445106666; 0.9963027498434095 0.9999999854460616 0.9988436756561643; 0.8690680013285791 -0.9999999993978574 -0.9794984311343949; -0.3313825478948713 0.283709945567064 0.5400545426589042; -0.9693841380161328 0.9987520960132843 0.999807784164589; -0.9942392497612578 -0.9623694322972667 0.9999999998681816; -0.7437233310262134 -0.9994173782775613 0.14605001682268506; 0.9984568125534892 0.13542622016372735 0.999999999999669]
466,8331,300,-19.25073268408401,[0.31389765223793364 -0.7402463691188758 0.7516615241899053; -0.9999999999390251 -0.9435602095532223 1.0; 0.8585587495586541 0.9999999999999926 -0.9978942558722916; -0.34366117915514055 0.21381109558118838 -0.8868380811535309; -0.946533804547765 0.9999999999999988 -0.9999999999999998; 0.9995203803603392 -0.4353272140525539 -0.9999942790778781; -0.6965895413467696 0.9893577181888028 0.9999999999999998; -0.9896404662477197 0.9999999999999984 0.22391189042048706; 0.830917773585718 -0.9999999999999997 -0.9999999999991783; 0.9999999999999983 -0.5526165746313185 0.9999999999999908; 0.9405486878539223 0.9999999999999993 0.7047363245901322; -0.9985115388572059 -0.9999999999999931 -0.9999999999999999; -0.9999999999991772 -0.9910593703191677 0.03441257576313086]
467,6378,300,-20.744151083473795,[0.9124210354265184 -0.9999017994406956 -0.4170362781890031; 0.9999999992376057 0.9999999999375915 0.99026704872572; -0.9999999999424696 0.5533544024686942 0.915518710568312; 0.995894737915986 -0.46174233403791465 -0.9999999999185812; 0.9879538206221076 0.9999999996163367 -0.9996813615354304; 0.9999999999995145 -0.9999999999995431 0.999999999999999; -0.9988277149211637 -0.005083916409983737 -0.902009322785044; -0.9999999999802571 -0.9999999999981157 0.9855590351255876; -0.9862964412020163 0.9999999999294664 -0.99999999996542; -0.26395610053937063 0.9999999999999839 0.9038407210998771; -0.9992081419498061 -0.999999999671233 -0.9999919816180444; -0.09245468335649919 -0.7184804474836562 0.9907338949120543; 0.9617471094195422 0.4551501002707065 -0.021552286613749656]
468,6528,300,-19.08372158714379,[0.9999999999949846 -0.9999864574390545 0.5401460597298154; -0.16773800390343577 -0.9921220000333693 0.9391842664157677; -0.8972433031701895 -0.26570066484167126 -0.3570587217802233; -0.9999999999999675 -1.0 0.6251114211569855; -0.997678232742292 -0.9999999995481628 -0.9999999998925404; 0.3651702022130443 0.9999999999868854 0.698139402564474; 0.9219219641053181 -0.9960739864902453 -0.999999999939754; -0.9999999999967925 0.9999999999874667 0.9983105652774371; 0.14538462813709793 1.0 -0.9999999999964712; 0.9999999999679757 0.7073624579337554 -0.9999999960107075; -0.6422101937175501 0.1940257665207598 0.9999992714759327; 0.9999999999380054 0.9963614251303433 1.0; -0.9999999999996113 0.9999976514402797 -0.9999999999951814]
469,6783,300,-19.625108566013687,[-0.9428431341664751 -0.9999999999999988 0.9985365261831929; 0.9999999999999986 0.9970377861979997 1.0; -0.9999999999999998 0.15423959846643262 1.0; -0.9246373960151326 0.9999999999999989 -0.9999999999999974; -0.9999519696583968 0.1464551021590241 -0.9999999999999997; -0.45485955739308526 1.0 0.9999999958855015; -0.963015618090082 -0.9999999999999992 -0.9999999999986502; 0.9981574126903835 0.999999999999999 -0.3290851926073693; -0.16363589498809122 -0.5495384808661952 0.9882573671090659; 1.0 -0.9999999999999998 1.0; 0.999294343852955 -0.9999999999999999 -0.9120073197871067; 0.823927532926493 -0.6279814499803965 0.07178898250478717; 0.9594326766077708 0.17767124833742 -0.9999999999999986]
470,4977,300,-19.15395612792773,[0.9999999999562104 -0.9997264848134911 0.9997958821059559; 0.9999999999998604 -0.9999894095773705 -0.9999999999088993; 0.9999999999990686 0.9999999999801223 -0.14686478322082042; -0.3056877803008891 -0.9960312653995473 0.9999999999999782; 0.306465150026173 -0.4780230711115559 0.021116714715957236; -0.8341367820330003 0.9999999999935363 -0.9999999995187591; -0.9999999996231217 -0.2852221052143478 -0.9999999998483265; 0.8549277120759232 0.29552674583792204 -0.79524029502495; -0.9999999999954903 -0.9999999998070982 0.48118514170221993; -0.9907794881214398 0.9609529289704923 0.11991394697941948; -0.9912940693703874 0.9953290202081598 0.9999999999998688; 0.9999264437765208 0.4702355760715924 0.9999987504036558; -0.306558309587034 -0.9999999999085994 -0.9744207175256481]
471,9926,300,-19.297500113036286,[0.9993958325416751 0.49738268555694853 0.32189064825611347; 0.19086850515165907 -0.5609744135751323 -0.9150324837053656; 0.9970169028370651 0.9999999999999913 1.0; -0.9999999999962783 -0.9999999999999999 0.09313897549471462; 1.0 0.6801815198006724 -0.9999999999999998; -0.9999999999999962 0.9999999999996451 0.9998914384202535; -0.14257841975701033 -0.9999999961414693 0.88961325581061; 0.1553252935326958 0.9999999999999997 -1.0; 0.9999999999999999 -0.9947329488156716 0.9999999999999998; -0.999999999999999 -0.988911450545591 -0.9983200615768029; 0.9999999999999999 -0.9999999999999999 -0.9999999001828126; -0.9999999999999981 0.9988747088795157 -0.8909883242839639; -0.9983493906577108 -0.33765189418579084 0.9999999999999976]
472,6068,300,-20.65243420124314,[-0.9971232479830942 0.13897067957510628 0.9992409614789833; 0.9999999999999963 0.9999763762498647 -1.0; -1.0 0.3668180462448338 -0.9999384998781343; -0.999850691221773 1.0 0.9999999999999926; -0.3647828439464851 0.9971176168544573 -0.8762776151348096; -0.9999999999999988 -0.9999379981798864 -0.9999996871051077; 0.9999999999999997 -0.9996953000489677 -0.9983797016660171; 0.9992526459718524 1.0 1.0; 0.6277714678992762 -0.7346999028815739 0.9999999015697824; 0.037874405666804084 -0.5560411067204754 -0.7064165923104424; 0.9999999999876572 -0.9999999999999895 0.4288174822156772; -0.9999999999999996 -0.9999999999999686 0.9994740209573904; 0.8510090279137361 0.9882274928969864 0.1649052724270636]
473,9040,300,-19.844328002865883,[0.9999999999999961 0.5017254639718982 -1.0; 1.0 -0.9870708219188065 0.6795197313925969; -0.0905717473002367 -0.8479063456432103 0.9794949810607402; -0.9999999999999963 -1.0 0.8105758870669383; 0.9744527825292882 -0.9999999999999973 -0.9999663155645097; -0.48565604031673953 -0.4437634492039071 -0.7076273357044784; -0.7766832875519007 0.9999999999999998 0.9999999999999996; 0.9811752301851512 0.9957586386845582 -0.01940866040051611; -0.9908786793861936 0.9999999999999976 -0.2892143279238138; -1.0 0.921777089204312 -1.0; 0.9999999999999997 0.7523293097568405 0.9999999999999999; -0.9999999999999959 -0.9999995037738487 -1.0; -0.9870137643065907 0.006183218438339463 0.7210979769764717]
474,6682,300,-18.840574463168835,[-0.658013099631681 0.9654466248567437 -0.5314560292228392; 0.9999999999999998 -0.5894457081350523 0.37550784786110725; -0.8952805806079901 1.0 0.9999999999999989; -0.9999895817686009 -0.3241778720795748 0.7631997165653435; -0.9999999839225092 0.9875157862891288 -0.9999999999999998; -0.07722111562368364 -0.9999878064272204 -0.8987869874237104; 0.7822207231280404 -0.27886712179202827 -0.9999999999999969; 0.9999999999999994 -1.0 -0.9545117529302518; 1.0 0.9999999999999997 -0.9116895311231396; -0.9980841798527975 -0.9999999999999992 0.9999999999999953; 0.8485624844077737 -0.6075672784190974 0.9999999999999989; -0.9999999999999998 -0.9999999999999974 -0.9999999999998627; 0.9934736054683865 0.9736344554851951 0.9992297059440102]
475,9840,300,-20.759718751668707,[-0.990416692492804 -0.9999999957373418 -1.0; 0.8197008047766339 -0.5226562689394597 0.9999999999963357; 1.0 0.9999999999998033 -0.9999999999970779; -0.25927995259000475 0.9971197416345203 0.965439264926716; -0.35696545020771486 0.8307986425432794 -0.9951721022207783; -0.9977928915837481 -0.8733883380505897 0.15195129027416698; 0.9999999999999214 -0.9999999999999954 0.3760772104823795; 0.8502711027137249 -0.9999999999999992 -0.993058210344263; -0.9999999999999301 -0.9999982754295513 0.9999999999999998; -0.9999999999954289 0.9221841028327269 -0.9130284507023202; 0.9999999999999304 0.9927088207647411 0.9879727894422359; -0.9999999999902952 0.8246629419168995 0.9999999999999962; 0.979630235974665 -0.16192182486583231 -0.6420449712069206]
476,7604,300,-18.390928399772836,[-0.9999999999999974 -0.9985328170589265 -0.9999999999999971; -0.8242714914022403 0.9999999999999999 0.9999999999999861; 0.1792612082388363 0.3678325695337066 -0.9994475720570596; 0.9999999999996836 0.9999999999999825 -0.9575972980299369; 1.0 -0.8340405521569507 -0.9999999999999938; 0.9999999999999561 -0.6522481431905089 0.9999999999999939; 0.9975324581916044 -0.998031705071258 -0.12889649612023119; 0.9999999624819575 0.9529579213481397 0.9585472955869399; -0.9749105688197445 -0.2699498551370952 0.9996901952384367; -0.9983376800967441 0.9019243866546853 -0.21904941591395455; -0.9999999999998567 1.0 -0.9999999999999992; -0.08579958347301153 -0.9999616447808941 -0.9995454507726741; -0.9963763472000705 -0.9999999999999971 0.9999999999999932]
477,10000,300,-18.915881430593757,[0.32636253195766834 -0.37351538688845404 0.2368174670870976; 0.9293163089455427 0.999999999980209 -0.35900303915270987; -0.9197442214933397 0.9030610885004504 -0.14837810725389894; 0.909726193250997 -0.9446122515612783 0.9999999996572055; 0.9999999953035007 0.8041917651053029 0.9999999999719008; 0.9999999800689285 -0.9999995677913386 -0.5784486353599734; -0.9773718687738397 -0.14924170943398912 0.9999999999651816; -0.9162074134761116 0.9971404186247511 -0.9999999967496959; 0.9999942765175103 0.11210295248210775 -0.9709750983684458; -0.8389581381188476 0.9999997148698593 0.9999999999999889; -0.9999998420548212 -0.9999999999999796 0.9835036996453161; -0.24370873604685103 -0.9969382575207072 -0.9994107413248678; -0.9999999999946773 -0.9504728373479598 -0.9933545475259709]
478,7617,300,-16.82980718798807,[0.9562391962575942 0.8020305786991038 -0.36094211308253776; -0.9999999999999964 -0.9996255961328191 -0.9999999999999665; -0.14090185565153343 0.42909740302062366 -0.907300932053335; 0.9832260932557346 -0.9018682886493197 0.9999999999999934; -0.9999999999999998 -0.8823388574732477 0.9999999999999996; -0.9999999999999977 -0.8374787236780665 -0.13899416707011333; -0.999999999999999 0.9999999999999974 -0.8599840069720108; 0.9999999999999989 -0.5652845165951508 -0.9999999999999942; 0.9999998723244822 -0.9989336089895272 -0.14967768402946485; 0.5739865622621523 0.9939165539719333 1.0; 0.9619533814867743 0.9999999999999979 -0.9999999999999996; -0.2902596345523769 -0.9999999999999994 -0.7142099208090945; -0.9976703254415847 0.999997978064427 0.9681105719734339]
479,10000,300,-19.299045378552943,[-0.9999999999989296 -0.9999999999961746 0.9769408348300668; -0.1482496179455656 0.999999999999108 -0.8415561148451292; -0.9999999999815815 -0.9999999999992855 -0.9996140181711136; -0.40942566884994075 -0.7559928343259195 0.9983639482277259; 0.9999999999974793 -0.9351918035827707 -0.9999999999983239; 0.9999999999999808 -0.9426966375065422 0.999999999999989; 0.9999999999998274 0.9584210574027319 -0.8828428342221666; 0.9999999942408162 -0.9999208169838798 -0.3672863063410295; -0.9999999999979867 0.9999999999999997 -0.9999999999999909; -0.999999999999147 -0.2728376089689794 -0.9996763805164406; -0.9999999984673502 0.6299156249670441 0.3142222337520504; -0.48729452470352064 0.9999999999975019 0.9999999999980552; 0.9999999999999538 0.9999999999925568 0.9503442284278562]
480,10000,300,-20.376825911095317,[-0.9999962826152747 -0.9999996269519279 1.0; 0.06311421405590818 0.9999999999994595 0.9975376808596809; 0.9850496749911195 -1.0 0.9999999999998926; 0.9999999999999953 0.9999999999998547 -0.9999999999999998; 0.14483023202921613 -0.7086741557216282 -0.9981453474223527; 0.9999999999999478 -0.9999985790866032 -0.5276081419615617; -0.9999999999999806 -0.949626359797907 -0.999999999999997; -0.9269683669272636 0.09870610962685128 0.48963425841651853; 0.999999999999985 0.5431113467062363 0.8802027618278794; 0.2146270848086288 0.9999999999999178 -1.0; -1.0 0.9999985935220179 -0.9844472884103056; -0.997708867133618 -0.9608046013946329 -0.14724176623490484; -0.9999999999999265 0.9486680136669191 0.9999999998378274]
