nPsoRun,n_iter,S,fgbest,optDes
152,4018,300,0.7393743891053131,[-0.5454896251074254 -0.999999994241925 -0.24966026117993093; -0.999999973915949 -0.44154239252281213 -0.9999999977832754; -0.9693185451943602 0.9999999997826553 -0.9459984719588589; -0.9870421485826553 0.9696076294902503 0.9032616722550257; 0.5562058556032228 0.9088830447962529 0.9999999984278388; 0.9999989512980766 -0.9741600969140813 0.9999999148223252; -0.999999004978245 -0.8238225631668794 0.9999999107627112; -0.0025467909384355196 -0.8289660099745576 0.7266361853362738; 0.26791468248574973 0.10486239145030139 -0.9999999998617245; 0.9999984831378664 0.9999999998900504 -0.2895744392573298; 0.9266604720522701 -0.9999999738307168 -0.9999999999939339; 0.999986305901697 -0.23725603687818428 -0.040588224060840825; -0.07729678480516408 0.10315495848261245 0.12660367638630624]
153,1327,300,0.7287849198594076,[0.9999688798900219 -0.036098840376417814 -0.9999988274165893; -0.99997909212126 0.9987674258454551 -0.6284638593076847; -0.9998928660642458 -0.9946573568057713 0.9794100602533947; 0.29789762538010234 0.9841462551173469 -0.9889780779295779; -0.9997940060558219 -0.8902860652031798 -0.9611249983384942; 0.40906266038602257 -0.9999997559738968 0.9999688021989372; -0.10876399673940565 -0.011607893206920818 -0.02577184963679029; -0.9999341126485812 0.9999934333958895 0.9997944009240681; 0.9999278189299665 0.744122676384794 0.999999658157201; 0.9999952026360711 -0.3893776997736592 -0.09150827677898755; 0.40390028299859065 -0.9997761825011243 -0.7292532019416725; 0.9600644940779645 0.9999928513942309 -0.04088059567510594; -0.30644277636457345 0.10280795103873114 0.522634167729868]
154,2290,300,0.7274049144600757,[0.999952220741028 -0.9999999999727373 0.8139341478053495; 0.9999815132296498 0.9999996268574116 -0.9057031209148968; -0.1111451769738379 0.4889973498474352 -0.06756939462848277; 0.9999999966259183 -0.9650942616745207 -0.9999882919364805; -0.2075525104297479 -0.7184106382042698 -0.9999999999997469; 0.9998046627705145 -0.011100631360393343 -0.4153686540407464; 0.4301927626637974 0.030968299479211807 0.99999873875657; -0.9999999999888441 -0.5946577680982846 -0.4026026372965168; -0.9989044894400303 0.9968716977891139 -0.999999860883775; 0.9999997232584543 0.9999999282530021 0.9861584796271562; -0.9935153222070555 -0.6383287615307818 0.9999999937804074; -0.03707422077831799 -0.9999998933758769 0.17220840986884714; -0.7294004039911052 0.9999999845071904 0.8442362088052231]
155,5485,300,0.7016184141627405,[-0.6260451305142836 -0.9999999524246627 0.9999999996382151; 0.9999997704152156 0.8325541828288963 0.7518459837361818; -0.8066663721390778 0.9999999999863927 -0.13460829566157295; -1.0 -0.23796448533559467 0.17017116167572124; 0.9999999999989231 -0.4515031265510047 -0.6641538516443567; 0.10414217860005856 0.47160307334291834 0.9999999995300614; -0.837066431191239 0.4800608901124534 -0.9999999653297331; -0.9999998904769133 -0.9999999622258064 -0.9999988229122088; 0.9999907770387064 -0.9235419943040196 0.8806716554367813; 0.7998685714662221 0.9999999999952738 -0.9934740943407294; -0.9999999949010021 0.9988234663456667 0.9999999998634739; 0.247729022804239 -0.9999995396313949 -0.5483857846971123; -0.04613946017200032 0.07101675788327759 -0.005008622526725799]
156,3514,300,0.7064581274603848,[-0.031114691325403548 -0.9999990995243778 -0.9999999996226849; 0.8673235895262285 -0.7823232780356982 0.9999999999999648; 0.9999999865848626 0.9999999978235593 -0.6243925729889835; -0.9999999985891326 0.3971530800919871 -0.8700169941780495; -0.999999999982439 0.887283387769306 0.8782640946502; 0.9999999996813745 -0.9999999998897938 -0.37516159783242714; -0.03308676538852181 0.033236779682572284 0.13438806403587752; -0.34413287080516536 0.9999999961253331 -0.8922779600193174; 0.6018582646163838 0.9999999835515341 0.9999997617463708; -0.9999999757178631 -0.9999999999035111 -0.40626012225247776; -0.023273204569767846 0.013921829762033195 0.13564799754060838; -0.9999445056909122 -0.7263549723364363 0.999999997022975; 0.9999946920403802 -0.0950498486686067 -0.9999999999996055]
157,3429,300,0.7082784414933239,[-0.19703662980856373 0.6915300746092049 -0.9999999822353091; 0.9889995760751903 -0.9999999825503681 0.9999999877314126; 0.5505008030102387 -0.9999999909832618 -0.794923230922601; -0.999999995094783 -0.994888443863586 -0.934765026004439; 0.12779264777626068 0.999999610697641 0.11901823473266723; -0.5279008107832726 -0.048221498838985355 0.9999999992457156; -1.0 0.9999999979276272 0.9999999648200972; -0.612204447377367 -0.9999999902998098 0.7788052239592328; -0.05916894998919046 -0.04237540284923411 0.022107108419167677; 1.0 0.9066482589219462 1.0; -0.999999892651668 0.7565722490370731 -0.4416716202622775; 0.9999999501628026 -0.2932566372255173 -0.2777547734849628; 0.9999998115090062 0.8519450584615987 -0.9987088606922504]
158,6104,300,0.7151125789808299,[-0.999999999998465 0.8473999151382329 -0.23968803291758195; 0.9999999976487721 -0.9999999999981656 0.7449423740569024; 0.972965883539993 -0.9628577637685303 -0.9999960616069816; -0.18675140476201407 0.988590781551098 -0.9999999999928331; 0.9999999999978532 0.7816265181562763 0.9999983254836019; 0.9999999999788427 0.6626715639939292 -0.702571416133757; -0.45144360496540376 0.9999999999992032 0.9267615753510572; -0.7470479084645452 -0.9999999999999546 0.9999999774756448; 0.12215010131467044 -0.11088307336242864 0.08911854427208027; -0.5868026332784456 -0.4558416617938514 -0.9999999999164746; -0.9148894947061241 -0.9999999823696246 -0.4549274338002823; 0.16176276089494276 0.038153636544684406 0.07426280010517618; -0.9999999999999657 0.0369882387480433 0.999999999994006]
159,5452,300,0.702444341281488,[-1.0 -0.7330441634569017 0.842757713523218; 0.8518450083402799 0.999999995310707 0.522703917970314; -0.7593750210337786 0.9839802102164386 0.9999770873106749; -0.9999999757603835 0.6687117833275489 -0.44588613417680484; -0.23955734359099895 0.6242349417584768 -1.0; 0.9999999973776313 -0.12067609281994776 -0.2695188550180196; 0.9999995773228268 -0.999997891813453 0.9408841751650975; 1.0 0.9999992316475953 -0.9999983287581397; 0.5704571408150171 -1.0 -1.0; -1.0 -0.8513193322304003 -0.9948010571943693; -0.13277223136276273 -0.999999764862726 0.37758211264519953; 0.01819365433856271 0.02670651116373498 0.032131242906398925; 0.7892080814792554 0.04804692413376066 0.9999999981592601]
160,4331,300,0.7336327610797213,[0.8660328855579073 0.9999998649217227 -0.9901315300605189; 0.981997596148289 0.16579304507060272 0.2729814286048047; 0.9273673329059406 -0.7822677387759787 -0.999999945908954; -0.999999999077386 0.9999999872906844 0.7431991566420258; -0.12815221138312502 0.10859105080837035 -0.246104921416522; -0.17360946506018982 -0.9906226882607615 0.9999999994461296; 0.20343367068833443 -0.9999999863337944 -0.13065886969076349; -0.29502615173535285 0.07811408117962589 0.9999999965720408; -0.9999998896770476 -0.8587411627534369 -0.9999999947485835; -0.9999999999964956 -0.8927092917137504 0.3922937842753835; -0.8438244216487873 0.7217794814270683 -0.8680094976054739; 0.5375850863621996 0.9999999792048294 0.6632068300091248; 0.9999999803965525 -0.999999996516781 0.9466634751554143]
161,4753,300,0.6987101423460845,[0.14157685462659597 0.81368144341788 0.999999999990117; 0.6391145460880868 -0.22843351361761743 -0.9999999998000417; -0.5288921552031953 -0.9999999992643103 0.8312908890301008; 0.9999999996462017 -0.7078746084439578 0.9999999965417866; 0.9999999999462179 0.8206643950037121 0.40341147402897626; 0.027483794185117098 0.04869380331527562 0.032135609769503526; -0.9999999999502757 -0.15560676824960729 0.5004319162299439; -0.999999999705833 0.3723004117726892 -0.9999999999851262; -0.9999999995887294 0.999999998151234 0.9999824227889149; -0.9042469866837 -0.9999999994658739 -0.9999999865317407; 0.9656100874061473 0.9999999997662786 -0.9999999999943349; 0.6720674388114662 -1.0 -0.3889080787889989; -0.2548237242193704 0.9999999997290664 -0.27805807718850184]
162,1872,300,0.7279567124520611,[-1.0 -0.9999571579032506 0.4749538891154854; 0.03915362859425309 -0.1532630752233476 0.11499199566100525; -0.852819671767733 0.9999998529944794 -0.9997393211253981; -0.2909908831121013 0.8928787549483087 0.08950322173087404; -0.9999300983516983 0.5219501189234098 0.9999965519206279; -0.5608945218874445 -0.9999758596214379 -0.7969461882031307; -0.01125028063538653 -0.3474212143583398 0.9999991093511859; 0.9984756387578434 -0.6439840492654766 -0.9999542120621765; -0.9232723787978573 -0.03276204861040852 -0.9669007984547262; 0.8044226751926508 0.9990323918715133 0.9999464902384774; 1.0 -0.9998370293176362 0.999732150189395; 0.9999995412846963 0.5555974663656538 0.026653494595044593; 0.6705472374499749 0.9999988179331725 -0.9999731876464404]
163,3895,300,0.7177273491614682,[0.36390654504975034 0.7814697147989766 -0.9999999172707669; 0.45604915787494127 0.9999999978120742 -0.025843281801581016; 0.8739109296931888 -0.9991963830134636 0.9999999708357244; -1.0 -0.3085932200271677 0.11644287168765567; -0.6884462644790411 -0.9999997614009678 -1.0; -0.9999999019116468 0.8989040932511242 -0.994200830830894; 0.002786307969881429 -0.02167005247245649 0.06236210664799485; 0.9999998260721559 0.989841418123154 0.9948144580129983; -0.9981281872801185 -1.0 0.999999997547645; -0.8650108029986422 0.9999999774983939 0.9999999644590103; 0.9999999999999556 0.023641799172353747 -0.9370930870811879; -0.015435456936253898 0.1284526857408675 0.9999999985421061; 0.7003103147532467 -0.9999999989693107 -0.7805163295239027]
164,3767,300,0.7135474571122933,[0.9999999997858869 0.9999999992571987 0.9846071727620865; -0.1294716365793117 0.17958679379652934 0.07671047984322243; -0.9870416548906148 0.9973481818731595 -0.6817450816136688; -0.9937693036326533 1.0 0.9999999999999997; -0.9999999999856632 -0.9941791623520178 0.9999999997308919; 0.23595667590111455 -0.9999999999964975 -0.3643444722964737; 0.03244413514320762 -0.10629901928143486 0.9952462151249986; -0.99492447705674 -0.4146020878097815 -0.9999999998870779; 0.9999999999680348 -0.9999999999904212 0.9999736862504369; 0.9999999925041049 0.2371179648074861 0.18082204549195977; -0.9027912783198779 -0.9999736703980624 -0.29843255224141985; 0.9999999998616722 -0.16056149115873466 -0.9999999999456308; 0.3600740130848309 0.9999999995649713 -0.9985206812400382]
165,6464,300,0.711238560491122,[-0.9999999992481757 0.9999999999961257 -0.7104837452894154; -0.9999999999269097 -0.9999999999085489 -0.9999999996382908; 0.9099921559604038 0.9587259801676973 0.05028837066990218; 0.32628071891261534 0.9999999998051873 0.9999999999412741; 0.9999999998842386 0.03985181003677183 0.6305729998037795; -0.9999999999197948 -0.9530892948768214 0.8302087400508358; -0.05354449081288168 -0.032096494548581676 0.05061131474514139; -0.2164389406497799 -0.049515545241767454 -0.9441081085047492; 0.8249989018188922 -0.9999999998287328 0.999999999819649; 0.7754858054161498 0.9991468461617373 -0.9999999999579601; 0.09653001374039025 -0.9999999998973125 -0.12476171798318825; -0.9999999996064464 0.8796900390632181 0.8710749272785847; 0.9999999996610807 -0.9999999998826418 -0.9877570960665057]
166,5033,300,0.713163148885367,[1.0 -0.9846936045258352 -0.8106960821083203; -0.44592419171816744 -1.0 0.7597636578506528; 0.9999983188456943 -0.9962228387110184 0.9593739467024033; -0.02808370443987635 0.29914800718523554 0.21098195548957446; -0.41603948421784404 -0.9774189483472213 -0.9999999594094292; -0.9415607052166162 0.9978442580344627 -0.9084879726080014; -0.9999999995400501 -0.058348948763754904 0.999999980920222; 0.5592749903798863 0.5691339608115009 -1.0; 0.9692611527610422 0.8152130504802837 0.9999999980917945; -0.9999999738891884 -0.49158597096831835 -0.29292789493300503; 0.9999999182399594 0.9999999385757883 -0.25706985333073507; 0.22637433489038158 -0.05300538136810905 -0.12862082245548995; -0.6654613619503226 1.0 0.7440535439106277]
167,3065,300,0.709137179394348,[0.9999995779099725 0.4072884364337755 1.0; -1.0 0.9999991975583991 0.7528517206664579; 0.9451885921161999 0.9999999869341365 -1.0; -0.965948716968136 -0.9999964083267363 -1.0; 0.9999696410083173 -0.9988584389962312 -1.0; 0.009723732321594191 -0.46173528022531657 0.9999999996976549; 0.5806238261429737 -1.0 0.4143462012554836; 0.9999997189291616 -0.14511716295838029 0.06668178240156361; -0.08487815636460577 0.03140021650875012 -0.10386642764054474; -0.3541102015837386 0.17587888512792466 -0.8538110825898212; 0.4406616139580676 1.0 0.3289513446129712; -1.0 0.9999987312169313 -0.9999946328785071; -0.9999999993718347 -0.7801618354517688 0.6721035437021994]
168,6134,300,0.7254546954522865,[-0.8808686037557208 -0.9999994756383553 -0.7246868930152742; -0.7031546121966492 0.9999999827816929 0.40371581857851485; -0.10755516501521616 -0.9999999988531818 0.37685412107933736; 0.27267374003145256 -0.19082146920368098 -0.9998925017440304; 0.9999997664109427 -0.9999769055520645 -0.9999999999594696; 0.9422518236456567 0.9999999988769381 -0.9472777933586007; -0.11280027741519418 0.3180990353226822 0.9999999997876918; 0.999999973638144 -0.9311213506504625 0.7353469180859631; -0.9999999991806071 0.10261058766220305 -0.007181461627355074; 0.999999999572513 0.9999998827194877 0.9999999463376039; -0.9742890121854113 0.9999999552723873 -0.9999999999961277; -0.9999996779404855 -0.65486898865329 0.9999995809124645; 0.5388496679595071 0.26226010001654493 -0.038281546543311444]
169,3971,300,0.7204960561252237,[0.25365021197659965 0.9999999999503848 -0.8492928036790358; 0.9999999999553806 0.32217075659619354 -0.9840500443417914; 1.0 0.6349727376516352 0.3731052304428923; -0.9999999982494299 0.8631513572900458 -1.0; -0.2078822858350442 -0.040103910046653424 -0.20205653500423162; -0.656516383013994 -0.023563768093868682 0.9999999999753039; 0.28030258169387634 -0.5444001199541016 0.12434946301707833; -0.9999999999821658 0.9995909108711011 0.29464282813108483; 0.9839843580104672 -1.0 -0.9903637394526136; 0.9999999993440205 -0.938696955673482 0.9999999999460103; -0.9914501786358266 -0.9999999998242719 0.8692050929826833; -0.9999919575252935 -0.9989009622102568 -0.9975996697893921; 0.31324898256217837 0.9758566329083578 0.9999999999211916]
170,2742,300,0.7196641650146344,[0.999996030642599 0.06649552360264917 -0.11450789742620705; -0.059876036549747914 -0.9999999886808971 0.30456280168065325; 0.9999998977499592 0.9999999959193886 -0.9999999970234513; -0.999999926235935 0.9977626889288418 0.9999999929663392; 0.15627906121234125 0.5492479658338577 0.36001059044103095; -0.1365252978312639 -0.2318692644282907 -0.9999999982222912; 0.9999999959324735 -0.8144846593971901 0.9999999999584912; -0.5184600688410894 0.9999999910055607 -0.8601648230916904; -0.5786131323810917 -0.4577101181026627 0.9999999743150418; 0.9999966480300508 0.9769076084871113 0.9999999984896266; -0.999999999069685 -0.9999999957823674 -0.5519192916842026; 0.8518340154739339 -0.999999708658733 -0.9999549917869907; -0.9999999958986452 0.13958434206981385 -0.4803254206960528]
171,1776,300,0.7063836639624516,[0.9997584361818689 -0.07389503186290476 0.07664272954779337; -0.9999925273444753 -0.9999981328870293 0.5749787776880061; 0.9999998303121207 0.9999977467225842 0.70827551073955; 0.9999978912031902 -0.9999960040103744 0.9999934740115795; -0.9512850005349317 0.9016071218672541 -0.9900338827736177; 0.09002834847808165 -0.17628045440189608 0.9999999583172774; 0.9999853365017072 -0.6167383762679913 -0.9999979635939042; 0.053080729804219844 -0.9250803524086946 -0.1513382032887919; -0.9999918406761148 -0.863278431118444 -0.9999149946669903; -0.9295212862947408 0.9999999194515076 0.8261719262712608; -0.9999298092846308 0.02312630456804143 0.9886743300629881; -0.11523751584906948 0.14704953796678386 -0.11242933491541943; 0.43866136637203224 0.9999900465694681 -0.9999995961395062]
172,4510,300,0.7231894309667196,[-0.724493726992551 -0.9999999999999957 0.08598212849786899; 0.923756583231217 -0.9999999999542435 -0.9985860595421396; 1.0 -0.3943463823403484 0.7647557094359725; 0.9990089842703938 0.7568296279072488 -0.9999999995350783; -0.9999999997335152 0.999999999822888 0.732955668945225; 0.999999998990576 0.9999999999959861 0.6317687842474816; 0.36105884231052876 -1.0 0.9999969654556373; -0.9123203955895044 0.9557669567148211 -0.999891669074603; -0.0910678993887879 0.21554665489580777 -0.12299528983328721; 0.44365060993463235 -0.17082989570273058 -0.15371689557040194; -0.041467074260574374 0.7611442774275229 0.9999999999984956; -1.0 -0.23886754035225458 0.9999999069215249; -0.8312355214331097 -0.8253288498342936 -0.9999999995841223]
173,4165,300,0.7001879409290169,[0.102886110453322 -0.9999999996385595 0.5529252823959122; 0.9999999999989694 0.7114528298650038 -0.5126449086366647; -0.7845437740663308 0.9999999999963991 0.44946416350048946; 0.25712928020060305 0.4574869037306512 -0.9999999993887206; 0.9999999999945076 -0.999995845023306 -0.9180229415353276; -0.9999999999784068 0.9999999998620688 -0.9999999999999509; -0.6522167780454978 -0.9999999999338574 -0.9999999999581374; -0.7890510374302212 0.24321697339317605 0.9999999999961579; -0.9999999998900148 -0.19745939525030515 -0.18554473788817216; 0.999999999998246 -0.6915599147827471 0.7277341973827987; 0.8566804518261634 0.9990686124658295 0.9999999999965252; -0.9999999997733325 -0.999999999899985 0.9999999999340491; -0.07560915740717127 0.032943960869991774 0.05207046629357405]
