nPsoRun,n_iter,S,fgbest,optDes
328,3365,300,-25.872791807183884,[0.9999999999999979 0.9999999999997602; 0.5381093119103185 0.9586653726219295; -0.6735722953048162 0.8503991976440163; -0.9999999999999916 0.9999999999999989; -0.027282408563443362 -1.0; -0.999999999999995 -0.46932321027568497; -0.9998604074851991 -0.9999999999999927; 0.9873874471707972 -0.9994814488026769; 0.9999999999999937 -0.473649185568003]
329,2711,300,-25.384724433040528,[-0.9999999999989752 -0.9999999999996161; 0.9918982480825504 -0.5872872954007929; 0.9999999999999967 -0.9999999999999996; -0.9999999999912953 0.9999999999999989; -0.5859940182335439 -0.9986827264165261; -0.9542193505735213 0.568795671874548; 0.05120037449903261 -0.14391740389884408; 0.5696640010432437 0.9997173499857244; 0.9999999999950513 0.9999999999991682]
330,360,300,-25.149250064127518,[0.9952817570077837 -0.5835979444657527; -0.8847075624616904 0.5975224983266606; 0.5671865917169062 0.988164048180187; 1.0 0.999142533747274; 0.9821380104702138 -1.0; -0.9984066650812525 0.9999953602662077; -0.9998167143687314 -0.9098693476054405; -0.004898324146088912 -0.12696405466196256; -0.6131302230645626 -0.9999988465027734]
331,3929,300,-25.63579274521516,[-0.41879885475157397 -0.9999999999999332; 0.9999999999999851 0.9999999999999911; -0.999999999999981 0.9999905095141924; 0.7425318932176114 0.7969823776236887; -0.4974079306744673 0.9999999999999999; 0.999981231118846 -0.9999999999999678; 0.9999915627027005 -0.48314631132925817; -0.9999947612725556 -0.9793722619476053; -0.9999999999999992 -0.1475255764401244]
332,5153,300,-26.141926170949365,[-0.999999999999958 0.4590000665756394; 0.999988814341912 0.5190413800801588; -0.6744869573500535 -0.8608364747729668; 1.0 0.9999999999999696; -0.1756745262922746 0.9999999999996542; -0.9999593062904771 0.9999999999999937; -0.9999999999999851 -0.9999999999998708; 0.5194290144684713 -0.999931357634624; 1.0 -0.9999999996939876]
333,2416,300,-24.705023659296966,[0.9999999846874759 0.6316692998378178; -0.9980379125193137 0.5161068260259838; 0.557637141466396 0.9999996920537173; 0.9999999817042736 -0.7817117698709525; 0.5161872680393697 -0.9999994912256144; -0.9999999862517264 0.999999986739288; -0.7104129445918026 -0.7563134917620296; -0.9999999995761294 -1.0; 0.1638394918138376 0.07525214528121443]
334,5137,300,-24.908803463261567,[0.5524765725824572 0.9999999998761661; 0.9999999999999896 0.8842054130462332; -0.7376018125732451 0.6662786632546149; 0.9999995736757837 -1.0; -0.6278622278285956 -0.9647527789872556; -0.9999999999501737 0.9999999999999192; 0.11033911111545112 -0.2873045451254453; -0.9999999999992191 -0.6697872906059803; 0.9999767850403027 -0.5808368021073153]
335,345,300,-24.76958565299496,[-0.9976837587121915 -0.828325673219668; -0.8194637465164378 0.622393764815882; 0.9997454685061048 0.999940418216844; 0.8837578305788997 -0.9999996981887216; -0.615777625020808 -0.9999366419408707; 0.5839850611377201 0.9985252104617274; 0.9652758472802809 -0.5794998606945461; -0.9999999992874964 1.0; 0.19856844040596858 -0.03714217907046058]
336,2882,300,-25.44799050746259,[0.9999999999999976 0.47731612538402723; -0.9999904802958227 0.9946684177425835; 1.0 -1.0; -0.999999999999999 -0.9911949927348654; -0.2883902019779368 1.0; -0.9999999999999996 0.3030890076038846; 0.6899800081578827 -0.8298602872331627; 0.9999001973084397 1.0; -0.5317363627982731 -0.9562249527849422]
337,5678,300,-26.150908489307252,[-1.0 0.9999999999999999; 0.9982860165347692 0.9999999999999999; 0.6673365927596091 -0.8663654730416525; -0.9999999999999997 -0.9999999999999268; 1.0 0.45872355588440117; 1.0 -0.9999999999999951; 0.16949877927449325 0.9999999999999999; -1.0 0.5173594811055607; -0.5261468864134767 -0.9928359662548809]
338,2793,300,-25.87681420237243,[-0.9999997678027177 0.5080722237057156; 0.9970853173944246 0.999999996577554; 0.49837641411606143 1.0; -0.8092966172223874 -0.7280993218616565; 0.999999999992184 -0.08591711409701377; -0.9999992833761764 0.9999999999934653; -0.9999999999948785 -0.9999999999999093; 0.9999999999998659 -0.9794671525114885; 0.4771427596457958 -0.9999999999996617]
339,4856,300,-25.408217775952885,[0.5953551975472398 -0.9999371112434802; -0.9999999995646084 0.9999999988297871; -0.9259767741563675 -0.589251467365189; 0.9943569366296169 0.999999999996725; -0.6073330600245629 0.9626379446851142; 0.9999999998096859 -0.9999999246917364; -0.9999999999968009 -0.9999999994361324; 0.09622954706341359 0.05522296998931405; 0.999981343244809 0.6113684536256121]
340,2456,300,-25.584556786367926,[0.9462756323045276 0.5914416853893786; 0.9999999999999907 -0.9999999999999999; -0.2881915891299981 -1.0; 0.9999999999999928 0.9999999999999989; 0.9081999010157823 -0.6177662530191275; -0.9886123429984636 -0.9999899299572409; -0.9999999999999998 0.9962952200217949; -0.9999999999999997 -0.35316683130759585; -0.48891936652113316 0.9999999999999877]
341,2068,300,-25.988780802359397,[0.9999999999953517 0.5059695435509933; 0.9944767846028572 0.999999927927622; 0.5082278452859609 -0.9999964802900547; -0.7037906920832123 -0.8316506127041636; -0.9999999999997247 -0.9999999999999994; 0.9999999999999917 -0.9999473019448785; -0.9999999999998239 0.4675231053219783; -0.12666886652429848 0.9999999999980305; -0.9993109142571931 0.9999999999999231]
342,4124,300,-25.245653019638976,[0.9999999999999999 1.0; -0.9999999999999928 0.6255947512519153; -0.5480737105537944 -0.9999951826610083; 0.999999999999999 -1.0; 0.6094308558114057 0.8381066518063313; 0.9996865184086903 -0.5464707544697578; -0.9999999999999999 -0.9979997855571675; -0.2901911654858091 0.03808281779569046; -0.6565391117912025 0.9999999999999999]
343,6925,300,-26.13472613378505,[0.9999999999999998 -1.0; -0.999999999999999 -0.9997910065916943; 0.8599333467113166 -0.6815300726131986; -0.461449136577807 -0.9999999999989894; -0.5134890043774581 0.9999999999999998; 0.9999999999999951 0.9999999999999857; -0.9999999999999082 -0.1629912030379812; 0.9741123372137566 0.5433343460454093; -0.9999999998925612 0.9723842220964374]
344,5366,300,-25.27119367165979,[-1.0 1.0; 0.9999999999998994 -0.6237764651901014; -0.8955625836930597 0.6021748423570877; 0.5801514767995534 0.9997736340472255; 0.9999999999999999 0.9999999999960887; 0.0777380519802325 -0.04909776562014202; -1.0 -0.9999999999996282; -0.6084180275926513 -0.9442652990717736; 0.9012072677784131 -1.0]
345,3993,300,-26.14507943185511,[0.9999999999998457 -0.9999999974967979; 0.9999999999979956 0.9999996267725859; -0.8632022491177418 -0.6713168110301844; 0.9999999999963078 -0.1729094269023065; 0.4588564677343705 -0.9999999999989937; -0.9999999982879719 0.9999999999999825; 0.5183033532530644 0.9999519732696134; -1.0 -1.0; -0.9972827313075602 0.521580376443863]
346,2437,300,-26.02554876677941,[-0.6898704922391174 0.8485564852403198; -1.0 -0.4532980271691895; 0.9821500501974849 -0.535002058843835; -1.0 0.9999999999999999; 0.9999999999999799 0.9999999999999993; 0.5321171409933956 0.9999959116563356; 0.9994233605620138 -0.9999999999999962; -0.19225263187645966 -0.9993921808058956; -0.9787843318229467 -0.9999999999999997]
347,3264,300,-25.658134736342863,[0.9999999999999997 -0.999999999999998; -0.9999999999999586 -0.999999999999996; 0.48015662837978373 -0.9999999999999873; 0.9999999999999919 0.4157392824090277; 0.9999102463448013 0.9999999999999994; -0.999997124105543 0.4884792589776787; -0.7573351398050797 -0.7693450719125957; -0.999954449310348 0.9999999999999963; 0.13989428935036935 0.9999999999999948]
348,4564,300,-25.729340801515935,[-0.963255611051325 0.9999999999999991; -0.7897578798569816 -0.7475054736467588; 0.5089953825182446 -0.9999999999999993; 0.9999999676902783 0.99999999999422; -0.9999999999999997 -0.9999999999999997; 0.9999999999999994 -0.017032327867932455; 1.0 -0.9739365485958567; -0.9960997533105234 0.5052113476851428; 0.4927667151329557 0.9999999999999949]
349,5353,300,-25.444194602476195,[-0.9970193012578663 -0.5752897257538395; -0.8938497993197431 0.6530652950396467; 0.17691546366640565 0.9999999999999898; 0.9893863307840053 0.4627624321430646; 0.9998985227109566 0.9999955159211763; 0.9999999999999998 -0.9911107877963644; -1.0 0.9999999999999996; 0.5015486545617752 -0.989950896201548; -0.9999999999999989 -1.0]
350,2093,300,-25.386852123989737,[0.5632084347252515 0.996230915446711; 0.9800533801137431 -0.5536652105457947; -0.5659772549154696 -0.9999997039252067; -0.11823915650708919 0.06214275084509788; 0.9999999999999521 1.0; -0.9999712751909668 0.570843993859304; -0.9999999999999954 0.9999999999999926; 0.9999999999996859 -0.9999999999999589; -0.9999999999999821 -0.9999999999999987]
351,2725,300,-25.64926518376877,[0.4506707193402431 -0.9999999984615606; 0.9999999999970537 0.9867832026902111; 0.997686839613544 -0.9821634726433207; 0.999999997353542 -0.09869752141898282; 0.5085526595305639 0.9999999999460815; -0.7509586233846177 0.7933593257799102; -0.9999995778189663 -0.4904200663641967; -0.9999999999727428 0.9999999998926775; -0.9859849109910996 -0.9999999987525404]
352,2730,300,-26.08548123563545,[-0.9999999999999978 -0.48599916849493663; 0.9999999999999997 0.9999999999999997; 0.03344605787570755 -1.0; -1.0 0.9999999999999807; 0.6216010430522012 0.900325771344086; -0.9756382556669873 -0.9999999999998935; 0.9940419141833398 -1.0; 0.9999999999999313 -0.47559792553044994; -0.595701216284294 0.918061849640886]
353,2448,300,-25.502061596369806,[0.843177993659814 0.6956842986248399; -0.49233918724561004 0.9999999999999999; -0.965667228755912 -0.9999999999999971; -0.9999999999999892 -0.2852553749844218; -0.3353521798996472 -0.9999999999999967; 0.9999999999983927 1.0; 0.9744494626384314 -0.5260763122756555; 0.9998427756228222 -0.9999999999999998; -0.9999999999999998 0.9876240442623871]
354,2054,300,-26.088978720293554,[0.8792888566449659 0.6434134447222073; -1.0 -0.9999969581930573; 0.9347169609125352 -0.5873665963271839; 0.9999999996520612 0.9999999971197002; -0.99999999942684 0.9603196040840793; 0.9999999989626789 -0.9999999987397553; -0.49381462160861833 -0.9999999901890477; -0.9999999986584068 0.060555596362304315; -0.47151155085353463 0.999999996077482]
355,7031,300,-25.947952721883052,[-0.9999999999999813 0.999999999999854; 0.9999999999999928 -0.40146823835042456; -0.5347030553011586 0.9995103417404809; 0.997901929555436 -0.9999999999999406; 0.27713033999319714 -0.9999999973206986; 1.0 0.999999999999985; 0.6673465514317236 0.8698838518537769; -0.9988906175336408 -0.5148161722866245; -0.9999977527875784 -0.999999999999991]
356,3351,300,-25.408273587951175,[0.00768711568705909 0.08891706214853758; 0.9999999999999383 -0.9999999999999998; -0.9999616701742321 0.5692033621853813; -0.9999999999999992 -0.9999999999999976; 0.5742707870487413 0.9999999553752305; 0.9999999999999986 1.0; -0.9999999999999998 0.9999999999999996; -0.557304928677161 -0.9996005883770465; 0.9715170475995638 -0.5615040976747945]
357,3869,300,-26.042064895036162,[-0.975754097796533 0.9999999999999996; 0.12351854949408218 0.9999999999999993; 0.6534957387853388 -0.8787236839842644; 0.9854123543037624 0.994014318368176; -1.0 -0.9999999999999998; 0.9999999999999992 -0.9999999999999993; -0.9999999999999998 0.5044686097835896; 0.9999999999999999 0.46141585955816966; -0.5762268897710536 -0.9443090764995623]
358,538,300,-25.46405717083187,[-0.6985864637861987 0.8323934102750695; -1.0 0.9999921309163767; -1.0 -0.48314720487169627; 0.5232795996604823 0.970573897115652; 0.3267470742603786 -0.9999998551049719; 0.9992073955215803 -0.9816319246942893; 0.9999319908574129 -0.27740507963715233; 0.9999996537313867 0.9928611889511001; -0.9999867193833523 -0.9998992691267794]
359,2875,300,-25.604657004224553,[0.99999999980165 0.9999999999999993; 0.5736687052095766 -0.9869076982134449; -0.9999459539810732 0.9998071804995204; -0.6394213458229152 -0.901872722920661; 0.9980966165294702 0.49225408111731545; -0.42698424288436465 0.9999999999998034; -0.9999999999999963 0.21238538324525644; -0.9999999999999999 -0.9999999999999992; 0.9999999999999999 -0.9999999999999997]
360,4563,300,-26.098838703918773,[0.9999999999999996 0.9999999999999998; -0.999999999999996 0.9999994960801575; 0.9999999999999971 -0.9999999999999974; 0.8888149368105076 0.6315510604109617; -0.9999999999999996 -0.998386860157155; -0.46523929846804635 0.9999999999999997; -0.49737220158355416 -1.0; -0.9999999999999992 0.0901970870045785; 0.9545800892872103 -0.5544860936651419]
361,2545,300,-26.131507065438253,[0.9999999993156772 0.1788158166162187; 0.9999999998839635 -0.9926957338144612; -0.9999999974894079 0.9999999998256982; 0.4599074340880911 0.9999999982389179; 0.519307922874245 -0.9999415358935511; -0.9980101582422424 -0.5224547242052918; -0.9999999762793822 -0.9999999979603179; -0.8553067467584764 0.6837352437208886; 0.9999999999433993 0.998098262004328]
362,3213,300,-25.768302058066965,[0.009644369656761884 -0.9999999999999986; -0.9998232737276831 -0.9999028763687873; 0.9713228563839145 -1.0; 0.9999999999999987 0.9999999999999992; -0.9999999999999997 -0.4756510994414092; -0.5085284102738001 0.9915726213000425; -0.9999999999999999 0.9998081367517888; 0.9999999999999984 -0.4829265702232862; 0.7464658567587088 0.787517644065088]
363,1230,300,-26.135305259180313,[-0.9999999943739324 0.9999999990193265; 0.9999999773114449 0.9999999999971119; -0.8599631837457032 0.6760998128446085; -0.9976328282500411 -0.5211434345797351; -1.0 -1.0; 0.999772350890398 -0.9971777059957562; 0.5182442737500627 -0.9999999918264241; 0.4596086052569923 1.0; 0.9999999903801596 0.17330743154286649]
364,200,300,-25.60108575166699,[-0.9896281614763357 0.9971817445587123; -0.28495708593221786 0.9999947740776481; 0.9040767482564427 0.6269050572418446; -0.4928456664783441 -0.9999907041985436; -0.9999943127677272 -0.9999961161999036; 0.9622556041783775 -0.5822258970686297; 0.9999999773802728 0.999999865367046; 0.9999970624489686 -0.999999997970449; -0.9999995616845555 0.36669073546026587]
365,2779,300,-25.409248330640676,[0.551407785617639 0.9999958183790956; 0.9999836013980117 -0.5577723176359503; -0.9999999999999998 -0.9999999999999973; -1.0 0.9999999999999998; 0.9999999999999991 -0.9999999999999999; -0.5524283591224057 -0.9999815095734339; 0.03184211208942375 -0.05993567544465106; 0.9999999999999982 0.9999999999999999; -0.9999984957715116 0.5475194146392468]
366,8160,300,-25.61466024117853,[0.9988099805373354 -0.4941187520962093; 0.9999999999987842 0.9999999999994588; -0.9999999999957804 -0.38824221574560847; -0.4819357739014678 0.9999999999965713; -0.1979452363024935 -0.9999999999985804; -0.9878869042850058 -0.9999999996023944; 0.7841682719254299 0.7486688650535426; 0.9999314300894524 -0.9999999999999991; -0.9999999999740119 0.9999703317968248]
367,2593,300,-26.136846047072115,[0.9980253119065866 -0.5203183444654914; -0.6750819633391504 0.8608488510066787; 0.5281295537501883 0.9946037454077863; -0.9910862722336364 -0.9999999998618021; -0.17396509977270538 -0.9999999982804818; -0.9999999998913555 -0.4589990505078361; 0.9999036292263734 -0.9999999992235611; -0.9999999998886563 0.9999999999888826; 0.9999999990864092 0.9999999995526736]
368,2120,300,-25.63285982229949,[1.0 0.9999999999999875; -1.0 -0.1608747156818698; 0.9999999871125329 -0.48242263130967117; 0.9999986439651859 -0.9999999999999988; -0.49522986835030947 0.9999999999999788; -1.0 0.999923411476275; 0.749087031476689 0.7871470519043654; -0.9992943062251303 -0.9845138801575272; -0.41063775650468204 -0.9999999999999999]
369,2135,300,-25.929408104888115,[-0.9999999999999949 0.28484139642260947; -0.9999999999999983 -0.9999894028435045; 0.9908492899749424 -0.5427056207238475; -0.9999999429474372 0.9986698906791055; 0.9999999999999876 -0.9999999999999806; 0.8775007628281692 0.6576616161240361; 0.9999999999999863 0.9999999999999942; -0.5104581895032958 -0.9999999999999787; -0.3901142291999937 0.9999999999999893]
370,5500,300,-25.82479580911775,[0.9758694801605914 -0.9999996610580694; 0.4874420126213135 0.9999999999999987; -0.8495236825319777 0.6884690657286646; 0.9999999999999992 0.06474519748687423; 0.4994157973404889 -0.9999999999998673; -0.9942909809671083 -0.5067155225779851; -0.9999999999999895 -0.9999999999999949; 0.9999999999999989 0.9990270469730581; -0.999999999999965 0.9999999999999983]
371,5300,300,-26.070852419474342,[-0.5999280756125693 -0.9115531463219564; -0.9997580696040388 0.9999999999999035; 0.5819021207427713 -0.9268155955826114; -1.0 -0.9999999999999988; -1.0 0.47471017248696795; 0.9999999999999997 -0.9999999999999994; 0.9998242871239782 1.0; -0.020472238792573243 0.9999999999999992; 0.9999999999999997 0.4821357742504319]
372,3579,300,-26.095638143442837,[0.8819219386263583 -0.640508252777782; -0.9999999999999618 0.9999373119627234; -0.5003078826240503 0.9999999999999938; 0.9999999999999616 1.0; 0.9632475490307192 0.546229306716452; -0.463520822821398 -1.0; -0.9999999999999977 -0.9993937830660677; -0.9999999999999988 -0.10368344445842796; 0.9999999999999997 -0.9999999999977209]
