nPsoRun,n_iter,S,fgbest,optDes
323,1068,300,0.6291670061060239,[-0.8242023955527731 0.04399791231070238; -0.9999992789247234 -0.9999996646690806; 0.9999999147944775 -0.9999999546435705; -0.016189630643433338 0.9978236891159104; 0.9999999692118732 0.999999999999999; 0.916319184273642 -0.030938247367474657; 0.05554917464299298 0.003896138266491456; -0.08704305279888618 -0.9996301918357349; -0.9999996700128062 0.9999999997503165]
324,519,300,0.6703745291859973,[-0.034967835188762494 0.03763232805238679; 1.0 -0.13306202111931573; 0.625946987167144 -1.0; 0.037798580065137595 -0.17049993904334415; -1.0 0.99999643914055; -0.006514346369629687 0.9999999486905818; 1.0 1.0; -0.541042631629608 -0.9999988101324879; -1.0 -0.1805764015755359]
325,997,300,0.6309079140018589,[1.0 0.9999923611589605; 0.08467017990211653 0.9914559621358796; 0.8515889427999072 -0.05007534287723788; -0.9999954712545689 0.9999901730799617; -0.9617774897371782 -0.009336558135480856; -1.0 -1.0; -0.062072710431278814 0.061391436052465616; 0.9999912995587698 -0.9999909021969923; 0.034167260256670454 -0.9268291488412088]
326,601,300,0.6273947956507984,[-0.013472177785495025 0.8516000015527971; -0.9999949555222957 0.012019709841508432; 0.9996418875210946 0.034566601248211974; -0.9999990219372636 0.9999960607259125; 0.9999991302856117 0.9999998675114237; -0.006322087380174492 -0.010833517036241958; -0.9999996235054476 -0.9999963420867665; 0.9999995690452661 -1.0; 0.009866520105661409 -0.8883107189126098]
327,1478,300,0.6280990228019143,[-1.0 -1.0; 0.0003292600509813008 0.03981752841808218; 0.9999999999991789 0.9999999999996304; -4.695621733363891e-5 0.9593423156317831; -0.028942016382069953 -0.912287706677941; -0.917521909828556 -0.006026590334832053; 0.9391367536522286 -0.03630660422943357; 0.9999999999999554 -0.9999999999974587; -0.9999999999967111 1.0]
328,1645,300,0.6281547289596788,[-0.046045078061713936 0.9406335536319173; 0.9509855931737685 0.013914585362153897; 0.999999629574908 0.9999994377416295; -0.9999996036719365 -0.9999999214719835; -0.012766126994378423 -0.9374534664287885; -0.8988031588576403 -0.019665046090942596; 0.9999991465998059 -0.9999999536919546; 0.02074261938456346 0.00016625113445907993; -0.9999997493023086 0.9999997249895668]
329,1836,300,0.6289142836964402,[0.006282313560976557 0.994739189604347; 0.9999999999735224 -0.9999999999998861; -0.023112247041454908 0.04220194354930619; 0.9999999999981847 0.9999999999987818; -0.9283256118157911 -0.05525121742022271; 0.053338826879505974 -0.9295143683763265; -0.9999999999991243 0.9999999999813036; -0.9999999998929708 -0.9999999999977252; 0.878153617915669 -0.0030704727784000635]
330,441,300,0.6274656274471516,[0.009271528489843557 0.8678445707582355; 0.9996986315764934 -0.9999998566168182; -0.9998308848045114 -0.9999034354400489; 0.016372900840141928 -0.03491212883498749; 0.9985290897678794 -0.0076588536374194; -0.9822958603389199 0.021117111827391167; 0.9999981258669338 0.9999985811774252; -0.020665162597703776 -0.8881079082063295; -0.9999999470339308 0.9999999999877826]
331,1100,300,0.6288251562867769,[-0.05868192108837889 0.8868940130316175; -0.9999998452819708 0.9999976406843222; -0.9999999082662203 -1.0; 0.06893808456531136 -0.8627977173504638; 0.9999999878021151 1.0; 0.9999999569421054 -0.9999999930706661; 0.9834795927015281 0.04742834188882091; -0.9962718929280194 -0.0782067571007436; -0.02114922236794078 0.003536969892407575]
332,1665,300,0.6282861029961895,[0.9999999999892002 -0.9999999999999666; 0.9999999999998631 0.9999999999999488; -0.9997012853446678 -0.018842778165912913; 0.998145324971191 -0.063304130110737; -0.9999999999922683 1.0; 0.023185560918503257 0.9078876119794416; -0.023266515520441067 -0.83353936588218; 0.006709375416072644 0.04992698413740652; -0.9999999999962995 -0.9999999999981152]
333,571,300,0.6294292049327062,[-0.022183280678436723 0.04919986697138596; 0.06439304411776765 -0.9239949042724025; 1.0 1.0; -0.9999762185862774 0.9999859607232592; -0.9999836819875023 -0.9997388796484868; -0.0014190188475479812 0.997107737158401; 0.9999994347380693 -1.0; 0.8784558987476919 0.004239371686973946; -0.9302770762094492 -0.06752220522510315]
334,404,300,0.6287665051060712,[0.9999366833010924 0.9998444621125362; 0.9998290147525968 -0.9998225597866846; -0.06278733990560006 -0.9994734971938704; -1.0 -0.9994047338306017; -0.999905046207126 0.9999615495195594; 0.07365308904151054 0.001722826304631614; -0.028453633363461694 0.9984566200423795; -0.8270770293612241 0.0208955068107907; 0.9152412760940828 -0.015017123345631623]
335,2307,300,0.629013418143374,[0.9999999999991803 -0.9999999998985735; -0.9999998060444255 -0.9999999999125951; 0.9999999999744046 0.9999999997392668; -0.06610069782437095 -0.040704714926114036; 0.039091993475182496 -0.943227528481472; 0.02691703050770345 0.8920335884594964; 0.9103068549047214 0.02838807534965813; -0.9856584601950427 0.022645369316743037; -0.9999998708928818 0.9999999999868634]
336,1012,300,0.6281556576390183,[-0.04675266960410711 0.9997946506298996; -0.999981080122434 0.9999972991999679; 0.907281902685383 -0.0001533878424681013; 0.9999725945503207 -0.9999998317083376; -0.04238231532092189 -0.9988659186422131; 0.03038075354156032 -0.0085365149962956; 0.9999995744248187 0.9999977281407446; -0.9999901776556196 -0.999997451226158; -0.8340044558801968 -0.00498597228247403]
337,1284,300,0.6284106007757126,[-0.9999999966165719 0.9999999985932212; -0.9999999848987726 -0.9999999956824926; 0.06824393670700364 -0.9702189420981605; -0.9003909547576596 -0.055416718309720614; 0.8665464514641547 0.03839266227163678; -0.022701420762166143 0.9936215908249777; -0.003291703430187679 0.012331522529498377; 0.9999999998644767 0.9999999999862921; 0.9999999951940751 -0.9999999274309799]
338,689,300,0.6298641154212592,[0.9668863552725419 -0.035247591418798185; -0.01759834127388769 -0.8848501074128972; -0.9999187574927036 -0.9999597855101586; -0.04484545635377268 0.9733153798492771; 0.9999686676354956 0.9999675617787613; -0.9999584682431216 0.9999909289432872; -0.9056439589369389 -0.05381766493168419; 0.9999141411632793 -0.9999989314361183; 0.034468699681845565 0.06208494937635044]
339,1793,300,0.6288052795206585,[0.9999999999502842 1.0; 0.03848955977274997 -0.04395473824781533; 0.9999999999811303 -0.9999999999588665; 0.999894981473463 0.07488379590980342; -1.0 0.9999999999366519; -0.03647194700324531 0.8386929462013714; -1.0 -0.9999999999855359; 0.02347264630696528 -0.91734313587499; -0.980223739484238 0.014428803894028418]
340,666,300,0.6285521459651636,[0.008260045740984271 -0.04418635781853822; 1.0 -0.9999963682691466; 0.9999911703398419 0.9999926719709499; -0.999999498200575 -0.9999991080754853; -0.9999992023754528 0.9999999911693035; -0.9988762956720167 0.002731991672211183; -0.04157440635956031 0.8335701031150373; 0.03612945723141186 -0.9051543475898298; 0.9999923945201629 0.07746830936854754]
341,1854,300,0.6276599822726515,[0.9999999999504874 -0.9999999999826391; -0.02010518018834822 0.018023774063933226; 0.8644200414854359 0.04179220044393101; 0.9999999986016325 0.9999999999966528; -0.9999999996702271 0.9999999998910409; -0.03292536139645871 0.9978158399262153; 0.039929884212867674 -0.9988868809552424; -0.875898851626312 -0.032487491620649754; -0.9999999999311643 -0.9999999987083893]
342,1231,300,0.6291561653952176,[-0.030781735676118235 -0.07531249596512817; 0.9999894313715714 0.999941738285597; -0.0031818551588627163 -0.9225723573546886; 0.9987324524593363 0.057408454673753787; 0.9999997617077635 -1.0; -0.9999999938291869 -1.0; -0.9986737892803875 0.051257194373677664; -0.01063901895892476 0.8212952218655442; -0.999940736694763 0.9999976426171195]
343,2180,300,0.6287866803809713,[0.06423483659957605 0.02042743477206105; -0.05249740476594399 0.9911554992237013; -0.04229266717448332 -0.9752908917095349; -0.8404129044206076 -0.009603945516062655; 0.999999999999997 0.9999999999999969; 0.99999999999914 -0.999999999999636; -1.0 -1.0; -0.9999999999998225 0.9999999999984753; 0.9294675859941708 -0.0015231391800027607]
344,1594,300,0.6290324303058682,[0.005935688554890012 -0.032830099739613115; 0.04494665071500006 -0.9333679472520174; 0.9625991019994028 0.08212912413717474; -0.05036737132149947 0.8690365720126025; -0.9999999999998082 0.9999999999998299; 0.9999999999995303 0.9999999999999529; 0.9999999999999085 -0.999999999999512; -0.9999999999657317 -0.999999999999932; -0.9617557267712603 -0.010901143573598001]
345,497,300,0.6277671633372679,[-0.9999999999933875 -0.9999921060363967; 0.04218547704673353 -0.9999992585521262; 0.9999984809505034 -0.9999926541992513; -0.9999989410332444 0.9999995112111189; 0.8573536675384137 0.028895686718516965; -0.04101202657488398 -0.02628182001897212; -0.0028220078393958133 0.9806805302294815; 0.9999903334840842 1.0; -0.8985641396284623 -0.015624192275489224]
346,2164,300,0.6291959008542519,[-0.9999999999149322 1.0; 0.03191707739258332 -0.9519064758861886; -0.9806152169639104 0.0362787417136776; 0.9999999999872341 -0.9999999999919658; 0.03897913954589811 0.8932149658617058; 0.9049953505528263 0.021985348599940523; -0.9999999999804996 -0.9999999999249689; -0.059821809674666014 -0.04306014138293254; 0.9999999999875371 0.9999999998841119]
347,1292,300,0.6272673821974366,[0.9999999999980972 1.0; -0.9999999999992738 -0.9999999999919857; 0.02596764836984042 0.003053230621278573; -0.9815989029483895 -0.013653832108951675; 0.9999999999922516 -0.9999999999999981; 0.0044235617126535 -0.8740042876328638; -0.9999999999944904 0.9999999999981738; -0.014505759163962413 0.8813522270683154; 0.9999993758367893 0.004683122691502674]
348,1102,300,0.6279330638479996,[0.8926294210383852 -0.012124274794323906; -0.9999999854925447 -0.9999999996181499; 0.02176926685388236 -0.9379830075691604; 1.0 -1.0; 0.026539332682179957 0.9631291858319503; 1.0 0.9999999988805041; -0.9355931676114805 -0.009085927685708874; -0.9999999997358566 0.9999999999901706; -0.02007043357285336 0.024318920935936135]
349,1030,300,0.6274320224894677,[-0.013278244023431378 0.8499564289577807; -0.9999999317532776 1.0; 0.9998898420022918 0.03070425648694394; 0.9999998277234527 -0.9999997059611128; 0.9999999999742819 0.9999999764767303; -0.010223928887402237 -0.03651808026126709; -1.0 -0.9999999210841962; 0.006893356518240037 -0.8910562408243143; -0.9989269885645415 0.011088481280749315]
350,1326,300,0.660007357037422,[0.999999992731749 0.9999999944990736; -0.9999999899317759 1.0; -0.32623531563575264 -0.999999995780999; 0.9999999908257193 -0.9999999861541123; 0.9999306898163891 -0.05420644701441543; -0.6076351309720981 0.2599160074398612; 0.15156004612565954 -0.14046506049658347; 0.03782822132130488 1.0; -0.9999998711726569 -0.5187547837263857]
351,1139,300,0.6283559823602339,[0.9998827605209867 -0.07193954306529016; 0.03354316743984324 0.9004969245589755; 0.002441349747331828 0.031857424996411185; -0.9999693225531122 -0.0019443719021171406; -0.999996844722868 -0.9999282656983443; 1.0 -1.0; -0.9999978425109453 0.9999997398754773; 0.9999890069492143 0.999996326315363; -0.039519495699535945 -0.8374518205317841]
352,429,300,0.6314357901426492,[1.0 0.9999361070950846; -0.9993141794373941 1.0; -1.0 -1.0; -0.011596509596841265 0.7978478595053863; -1.0 0.07186654292291249; 0.9999803876867382 0.09716447687247992; 0.015087665459193402 -0.944169269771228; 1.0 -0.9996549727147692; 0.020384779798536472 -0.07613880055732383]
353,499,300,0.6290833842126965,[-0.9990102288214572 0.051625479704633645; -0.99999711615501 -0.9999992059930215; -0.006631673598778673 -0.07476272609934097; 1.0 0.9996466061250011; 0.9999642842076188 0.0566756877551463; 0.000569710978259712 -0.9214344407669959; 1.0 -1.0; -1.0 0.9999205141141031; -0.004832793542749751 0.8206678970063894]
354,350,300,0.6331933911717685,[-0.9999833965049824 -0.999713727123458; -0.02597622124481492 -0.8090492258730941; 1.0 -1.0; -0.011807278650917697 0.9725408476887716; -0.9546943423010084 -0.0748959874206689; -0.9999865422947218 0.999311546892736; 0.05102883052482112 0.10810866825769593; 0.9999886640519282 1.0; 0.999937865404196 -0.09949255085692343]
355,598,300,0.6290402832364095,[0.999999790135601 0.9999096493814873; -0.017988047951457354 0.9235576558988122; -0.029970286652592465 -0.999369865865614; 0.9999998548780563 -0.9999963469013118; 0.927068045739782 0.0316649263379675; -0.999986244066823 -0.9999943596792953; -1.0 1.0; -0.8828550271205368 0.03701671677482006; 0.02551886077758822 -0.05716903331803989]
356,1264,300,0.627472868296198,[-0.9993415706016275 -0.03991420020168219; -1.0 -0.9999999999877109; 0.028810279431017473 -0.8634571810449364; -0.9999999999894617 0.9999999999976625; -0.03298333113799815 0.8759093288364552; 0.9999999999621785 -0.9999999999352338; -0.013938156516642358 -0.004103122634634051; 0.9992103292300548 0.020681588625253038; 0.9999999999192788 1.0]
357,1738,300,0.6674709687064291,[-0.9999999998028873 -0.9999999994976118; 0.39827055580475346 0.9999999999694374; -0.8224522355783714 0.9999999999725624; 0.9999999999910526 -0.9994712221740102; 0.10066462224350384 -0.07518427543940721; 0.03173939934787913 -0.9999999999999997; 0.9999999999990571 0.2863567722074999; -1.0 0.05743089464971345; -0.06633116408886527 0.20298116788738674]
358,1927,300,0.6301574349602671,[0.9999991231254913 0.9999999996527598; -0.9999999987997039 0.9999999955559552; 0.9999999933816502 -0.9999999923623625; 0.06127145401822814 -0.06232494896809306; -0.021548299710998822 0.9222353596815167; 0.9492392065701372 0.01814727823252448; -0.8613813366015325 0.05479425576819753; -0.9999999996221223 -0.9999999980250875; -0.06840356955973671 -0.9999808257390452]
359,1472,300,0.627464913963488,[0.00986166919442072 -0.8554664440042082; -1.0 -0.026848655071552402; 0.00046138677527526986 0.8875586116799844; -0.9998698851866337 -0.9999999838635887; 0.9999970669268369 0.9999925501128131; 0.013724502982476655 0.00045123659386647486; 0.9964186907669838 -0.01785745875368272; 1.0 -0.9999947974924213; -0.9999994839023169 0.999998102610658]
360,1026,300,0.627713709154131,[-0.9999991881534508 0.9999924624976632; -0.9999482284708008 -0.03229449835390974; -0.031511316015469554 0.8625358233035415; 0.999992443247225 -0.9999999463805787; 0.0265802771217686 -0.026324467864735236; 0.9999145413802788 0.03954251632268546; 0.042051542820583945 -0.8754561302049227; 0.9999984989719627 0.999998605835244; -0.9999982456557344 -0.9999982976709083]
361,1604,300,0.6290098839481542,[-0.9894799640935824 0.06752276546402299; -0.9999999583160011 -0.9999999989832982; -0.017871352525572343 0.013838381687049654; -0.06267107083426814 -0.8799156186692668; 0.07338022721418001 0.8829916887555684; -0.9999999960675078 1.0; 0.9737552185736416 -0.06648071935407834; 0.999999967657426 0.9999999983160581; 0.999999997685661 -0.999999997109778]
362,1087,300,0.6276958759540553,[-0.04598498421757464 0.004707069467030416; 0.027020235064595624 -0.8902958805020951; -0.9999991194144583 -0.9999882017042868; 0.005442692998917367 0.8878499362063179; -0.9999999654927229 -0.007738956242385135; 0.9999910512703927 0.9999959567396755; 0.9999998124406863 -0.9999981098390461; 0.9560065562425758 0.01351623528024168; -1.0 0.9999999999999989]
363,977,300,0.631131880314266,[-1.0 -1.0; -0.8423341357655217 0.033953025510118195; -0.007581820134168794 0.9945002422932278; 0.9999340932000922 -1.0; 0.9473453179087534 -0.07858751759214275; 0.06324995522101207 0.0019242180439467656; -0.10853177865839592 -0.9448637934358358; -0.9998864109222525 1.0; 0.9999644691404912 1.0]
364,1806,300,0.6308541258287298,[0.9999999996081718 0.9999999995554066; -0.9096230159662521 -0.05944316896568603; 0.01675777578847648 0.07043810671000715; 0.9485301163179722 -0.0695260400854505; -0.999999985649185 -0.9999999994132845; -0.020519924171870995 0.9996279118183126; -1.0 0.9999999999999623; 0.9999999959596827 -1.0; -0.024315119850919577 -0.8739331738925872]
365,2827,300,0.6291798646088267,[-0.9999999642469666 0.9999999929519122; 0.05280607311701001 0.9999999884559485; 0.8870476054491373 -0.0787086523061259; -0.858679350097615 0.062265739589293066; -0.9999999988164967 -0.9999999996210193; 0.018338510663406905 -0.00598260177615872; -0.0847350184744434 -0.9827163806028982; 0.9999999999247259 0.9999999928876184; 0.9999974519906524 -0.9999999740824722]
366,1459,300,0.6295764402611933,[-0.9999999380846474 0.9999908908448014; -0.999998174623904 -0.9999999531615879; -0.010961069987098964 -0.8993499585821627; -0.006391618371840331 0.9999999559434573; 0.04008090668049882 0.10098781416882796; -0.9044303747802642 -0.03680595901418831; 0.9999951658262153 0.9999984236711815; 0.9297812871737857 -0.04600133201001177; 0.9999926454012656 -0.9999999063136829]
