nPsoRun,n_iter,S,fgbest,optDes
36,2087,300,1.6602779490053066,[-0.013831006527586762 -0.03474241006317582 -0.06491715148616593; -0.9667544637306513 0.7698114023484152 0.9810965118285433; -0.9999999661908722 0.9908604313330683 -0.7562970248863091; 0.9975150688560975 -0.6457412120051151 -0.8887272312665144; 0.9999644595107795 -0.15422361625839273 0.8296600693327797; -0.9886306109866605 -0.7016096596590212 -0.7820886291975828; 0.9009261169389586 0.9998649805453772 0.9990114232036695; -0.003460007395565772 0.7251177488456976 -1.0; -0.9071230844721331 -0.9999995585933604 0.920867978871808; 0.16259583022293603 -0.9999835324038422 0.25299784375201667; 0.9999719306644947 0.9971763521798555 -0.17599006494320188]
37,3478,300,1.5323245090104607,[-0.4923356253906039 -0.27755554543205396 0.999999844983885; -0.11942245738960838 -0.760893283861739 -0.9999999743384751; 0.054956027780399874 -0.9999999970026326 0.006837740720009958; 0.9999999036920459 -0.43231200171721945 0.9999674029557662; -0.9999999961977125 -0.7991762249040983 0.24963170518956548; -0.9999999370044936 0.999844512753044 0.7717455986563411; -0.8636543409154297 0.44855955518882573 -0.6779073827528472; 0.27755810377570983 0.14389069157964818 0.1792859672764947; 0.439395933265614 0.9999999994291215 -0.9999737113898446; 0.6327478650496945 0.999999998083041 0.8156094941976836; 0.999955333729805 0.048508936580051246 -0.8191704260585332]
38,850,300,1.7703893642933137,[-0.8416421483888288 -0.9995754902893843 -0.9475162132756599; 0.3587695973851592 -0.2849888221997409 1.0; -0.30833988646900734 0.9989444388834793 0.13495189638385627; -0.14047134603568603 -0.014533434256076195 0.012810584097521324; 1.0 -0.7402696474765506 0.07781917767999373; -0.657187195339841 -0.9603559211448766 0.9996703792964896; 0.9569131759974538 0.8514070853511251 0.684489694482498; 0.7495243279107523 0.796796975360555 -0.9910364059169487; -0.9999995150222101 -0.24135871532787237 0.8144204596022343; -0.9912598095390884 0.7895334678264568 -0.8463914422469695; 0.9901370412551772 -0.8479628926151178 -0.9999629259242532]
39,900,300,1.6680057907366326,[-0.12050045254064941 -0.9986396505502823 0.41474782753303957; 0.9830402271098938 0.9866649208107214 0.7217846818322177; -0.9968131305562696 -0.2540715276868514 0.9985899149297564; -0.9996705259415788 -0.9107141108649808 -0.6248633200691747; 0.9976988423684245 0.7801465004861148 -0.9999601889489939; -0.0009103214660675036 0.032727727500336604 -0.09156798914915532; -0.9384293148698621 0.9983942203181194 0.9358716706792359; -0.10024728229289427 -0.17368123995186927 -0.9999992839437787; -0.9996278474691002 0.9996448064108792 -0.5324834618940584; 0.8581701108013476 -0.8971894845535034 0.8685495584418704; 0.9974907774894757 -0.6743276324646008 -0.32339810653840967]
40,5513,300,1.8471448599777596,[0.5811300909769235 -0.9999981613828979 0.8986723941476017; -0.7468946522611877 0.9999999999054747 -0.9221802205855683; 0.9999999957831137 0.9617545426626604 -0.999999993843998; 0.9999999870327302 -0.9302932658766178 -0.2888138380229024; 0.7409305010420218 0.9093688975560863 -0.11911668651868774; -0.9999997005727633 0.9999999608459509 0.9999998455081596; -0.42086192898510916 -0.007589579220784 0.44094108408132077; -0.6243328079961439 -0.9999999995751402 -0.9600189152396575; -0.9999999976770877 -0.22017708292568186 -0.7971296126683471; 0.8242832769769531 0.4875453111728123 0.9999999634435585; 0.3002899906328952 -0.2741142447589407 -0.9824995518260844]
41,7439,300,1.793805150856272,[0.9999302552574902 -0.9953191669642395 -0.9126157218682615; -0.8825221974149682 0.17020561279529686 -0.8771778018407403; 0.0493625631833364 -0.12051271494033358 0.15160131304569596; -0.9999992959824128 0.99999999965163 -0.5676185547171204; -0.9999998790162836 -0.89948441903055 0.46429827824741826; 0.3021812668720337 0.7131112977978975 -0.9999999996756933; 0.9822444326631403 0.9364468242278415 0.9999999994118361; 0.9163432328102706 0.7776260820963228 -0.37886449265950384; 0.4711874863015585 -0.6543545766678264 0.8744749716797598; -0.8611507287728962 0.9633386796445003 0.9134557670885392; -0.078124024545922 -0.9999998867211826 -0.509488882952699]
42,3096,300,1.5298855384282641,[-0.8683379950737031 0.6619775021046627 0.5596972543667325; -0.3900575980918676 -0.539183688428053 -0.999999765377622; 0.9999999645409716 -0.9999995255961491 -0.946775586354101; -0.9999999702871383 -0.6671603479192507 -0.38003735892727186; -0.7543320140584763 0.9999997988529638 -0.9989910629461751; -0.5711552061869413 -0.6457417063203584 0.9999999999785559; 0.8950928725696577 -0.22778410031325122 0.8823884451246411; 0.5436670086356744 0.9999999965249418 0.9806048570486675; -0.26527122268141556 -1.0 0.07895125852866286; 0.3344383778970069 -0.025467773212831647 -0.16905802353221333; 0.8427662076952035 0.8611215590178033 -0.7986953287161906]
43,1269,300,1.6138844722608594,[0.9914942427604135 0.9999836741428425 0.9085153457144582; 0.7146466537845545 1.0 -0.9971952034135969; -0.9886904235339331 -0.941716791859162 -0.998983546694813; 0.29359986744417443 -1.0 -0.6057815171932981; 1.0 -0.9682658543309448 0.8970894883031926; 0.3397958041930304 0.019261348265208932 -0.009516986385115918; -0.999718664817805 -0.817847741726362 0.15491682540987073; -0.9768485797675318 0.7583937691812114 0.9956718581719471; 0.9999978813516187 -0.015980738634925173 -0.9881555448379677; -0.010242267227256368 -0.10094285133986847 0.9999926123056554; -0.9896199094484699 0.9776646140174831 -0.8780375652687955]
44,1876,300,1.6949946886629694,[-0.9995851842786376 -0.9998946809852677 0.8246868673207668; 0.535868096983999 0.17318436252136268 -0.9999985541212368; 0.06934462297977867 -0.9981067889071712 0.08485261888603628; 0.999991369915819 -0.9656048153099598 0.9999714503627454; 0.9988341227174767 -0.9999171991619578 -0.8688316157750533; 0.6843225768927138 0.8966398294912455 0.9998717204522855; 0.6037270393538496 -0.14166118783534895 -0.019903110210339595; -0.9999996210522956 -0.26652768391604886 -0.7873137990458323; -0.8759265699484432 0.6858325491534827 0.9116227367804256; 0.9999996049793552 0.9999991457260143 -0.30931214224086984; -0.6549906800129061 0.7198941927939903 -0.8709664534133815]
45,1221,300,1.522773016744388,[-0.04135221325963257 -0.05715939229556991 -0.39202082925459814; 0.8587255792607936 0.9999272227627518 0.3707504602922325; -0.9999930606455015 -0.6375457554436467 -0.6708771917483402; -0.9998568294923725 -0.8409160634745295 0.9980342235074592; 0.7627290289332863 -0.5661683247852605 0.9999999648156316; 0.9999325348028152 -0.21224740521266047 -0.002818279236917488; -0.4717823968717524 0.7059848678692556 0.9999335330640403; 0.19355609717741976 0.9998589149123084 -0.9781174385884952; 0.2520500308275221 -0.9999219557626607 0.37248312286163376; -0.9991247583399564 0.999508023665702 -0.1213350238464831; 0.5123316774117422 -0.998804526912159 -0.999955594567086]
46,6603,300,1.5192010671518998,[0.9999999684063361 -0.14178943576769718 -0.4750000881301723; -0.13082463008896536 -0.23942216903743677 -0.999998952914709; 0.4905305923416484 0.9999998406805478 -0.9213081063761949; 0.6002428638269303 0.9437715761467727 0.9999999407883222; -0.999999658651496 -0.8071061120485877 -0.6084815114551525; 0.999999997127087 -0.5189244639562558 0.9999999690841125; 0.09430661512788888 0.3635356080786093 0.04871507122927254; -0.9999999751439816 0.9073391221715067 -0.1261994303880138; -0.9467755416715028 0.3155456233663495 0.999999962247643; -0.3798319366468587 -0.8890277733901993 0.633240654549041; 0.5933103015588447 -0.9999997996078861 -0.7096275881902608]
47,1726,300,1.497901417116213,[0.9991777496809523 -0.8063309869646732 0.9999953362622289; -0.9995341071304418 0.9964948463032054 0.7126562799559698; 0.10983952714446589 0.9996300422239028 -1.0; 0.21850801144832227 -0.9948466149741758 0.15338812150658981; 0.998226836376657 0.1889392612200529 -0.10225175706813615; -0.9778702813354323 -0.9427368778359982 0.8748094968058111; 0.6867963735220781 -0.7308757899336551 -0.9980391180482214; -0.06839254770044612 -0.04419137355384147 0.9919400194786364; 0.3136251578919994 0.9982928537800531 0.49176697737483827; -0.5141060805469967 0.29828342447429657 -0.4098482452003238; -0.9967368849197542 -0.9996266056095925 -0.9788991028235369]
48,5543,300,1.8526125492952934,[0.9999521553894832 0.8045625165926124 0.0691490504317859; -0.9478277700175537 0.8056509759540104 -0.6951397935687003; -0.6318098341037965 -0.47443261411076243 -0.4639319961420466; 0.7306835410675059 -0.9449557697805567 0.6621022471579414; 0.027818431416097293 0.9999642470191534 -0.3075045884322214; 0.997837781785442 0.9999224057900866 0.9999999935557591; -0.9999999662733399 0.4330188894769467 0.7170483526609519; 0.9999999974863276 0.6192388661354952 -0.9999932878963269; -0.959957581860945 -0.9999985285658325 0.9751718072353981; 0.46097674714638065 -0.9999813489622004 -0.9997365881766835; 0.11718712735905827 0.20092030217828508 0.6880723875671405]
49,4607,300,1.6851498215226879,[0.5898308857370892 -0.6333897395756808 -0.9999970673753805; 0.9850987830161773 -0.9999995834561791 0.8818606546500622; -0.0405554417778062 -0.10020028805551157 0.6473573825193503; 0.5044074348769698 0.9999998170584135 0.9999978131285379; -0.8554507161211874 0.8014198357826885 -0.8912113500302135; -0.11621277853576635 -0.9944229176368005 0.09526344700614715; 0.8928536544883897 0.6555378961992658 -0.6689952345282375; -0.9945357445585292 0.929482658966725 0.4935016782846768; 0.9999992510894953 -0.009087780795259617 0.30726157089017675; -0.6443560108652072 -0.9983435003977508 -0.9723335446738012; -1.0 -0.6948527180929119 0.9943293695633695]
50,2234,300,1.5701678785161763,[-0.48393475349874937 0.9999454131144153 0.07043650238920827; 0.9716995337733428 -0.9998746792671762 -0.7442736072300391; -0.22150805986243466 0.8988183752139388 0.9999997110784777; 0.8452065762941544 0.4748124769143405 0.6893770599543371; -0.9999848685755118 -0.999852078264046 -0.8751561073800601; -0.9999717072044888 0.29048830620262855 0.3279842677750193; 0.9636059612309203 -0.9999996436406239 0.9999910881128922; 0.17063861804887773 -0.4330546091285737 -0.11681503626156516; -0.4764959696662847 -0.03973627270297788 -0.9984254662844158; -0.7619214864135263 -0.8176637700088387 0.7186572694648785; 0.8332095403867325 0.9997617737547728 -0.9999705958557029]
51,1691,300,1.628946438831528,[-1.0 -0.30167675099468627 0.03316726611985433; -0.9866391019582036 0.9962666659994159 0.9917017200558166; -0.9999556164105738 0.7784294900195026 -0.9344104685349696; 1.0 -0.8086991376881127 -0.897072762372695; -0.7834782421089813 -0.8872351423316301 0.9942795391193784; 0.034435448927466666 0.04502236380966259 0.11617974032851738; 0.8985875561083532 0.999992446683044 -0.9722775826869297; -0.08811528108501963 -0.3002800678391452 -0.9999979580445137; 0.9440102643444794 0.9999999969951942 0.9326515419256419; 0.35308862315992 -0.9999982297712716 0.08368348047786511; 0.9636896121557462 -0.32736796470847684 0.9984665969049284]
52,1664,300,1.6850966115990176,[0.9765165968551583 -0.9999991011233843 -0.9999878704413557; 0.9999244047365821 0.9614828048962593 0.6498283466769894; -0.8064925117546639 0.9999794485833665 -0.36205657917330425; -0.5641245252715685 -0.9999807703395832 0.1814634198194298; 0.5852957614186991 0.5819958357683398 -0.9318277687030816; -0.9999571725291947 -0.18288914751937346 0.8498138663885857; 0.7810113891843175 -0.6050730920507194 0.23698620252904098; 0.18004894590847875 -0.9740236501785792 0.9999300459977523; -0.9984386803659722 0.15211835654238764 -0.9980631299636703; -0.6254381375998584 0.8944541824068708 0.994447457918812; -0.1763061724610307 -0.13744817566022155 -0.5314771979191613]
53,4908,300,1.5315296261298472,[0.05685814447892236 -0.4514953897647111 0.9999999999991611; -0.2882559733767465 -0.3783142661078984 -0.5570412205347318; -0.049830376822018 0.999999999997927 0.399104288286282; 0.8876760539681885 0.14853633544268255 -0.05995223549083326; 0.9908100061902226 0.8652070695020045 0.9979793570067427; -0.9999999999436967 -1.0 0.09461551171746843; -0.9999993564879035 0.26894214420791196 0.6487477888603115; 0.499824040002469 0.9999999026763464 -0.987163226648771; -1.0 0.6290731170898518 -0.9999999999616404; 0.8952269118666691 -0.8657623639842622 -0.9999999999625143; 0.7638676728176148 -0.9999999997767666 0.2545452568606938]
54,10000,300,1.5118386618089468,[-0.6975650542795552 -0.9999999999999991 0.6495573460101618; 0.735620396775445 -0.4279726719965012 -0.8170312644126948; -0.9999999995034714 0.3729558295103987 -0.6055487012160667; -0.041812717007602085 0.7258510278631259 -0.9999999999670112; -0.6787012867302513 -0.9999999994486457 -0.9951064619286054; -0.2341265526877176 -0.05681591414305211 0.251593789083672; 0.6883065953092904 0.29063832252145383 1.0; -0.9999999977351086 0.627713903417614 0.9999999999980236; -0.02453322095266411 0.9999999998646083 -0.0045986760782276695; 1.0 -0.9930144304265108 0.616504048015227; 0.9999999999999828 0.7932182812854329 -0.12125378811887995]
55,614,300,1.6806107062774864,[-0.5302531627285819 0.7699883366144367 -0.9974499788211229; -0.999645502863435 -0.9551251192769978 0.4779833948700499; 0.7162636619542606 -0.9397928157555266 0.41897932029345925; 0.9982114031681278 -0.9871858816783855 -0.9992505522767158; 0.9154484814264975 0.9783030407080245 -0.2907105561040899; 0.36254730412255914 -0.08178132804217636 -0.12513641052561084; -0.12133690741982907 0.9992341261524004 0.523959377684269; -0.18300150408053692 0.2074350161051951 0.9995941677948358; -0.9999965587240326 0.511940167592286 0.029686771497757884; -0.19261313532936095 -0.7435207796466631 -0.9847518553925805; 0.9989715371294916 0.42741192810062667 0.9973421078755758]
56,4009,300,1.7820958936885338,[0.9999999804502944 -0.6512318075517376 -0.5287515079307674; -0.9999998448227244 -0.4691161655690582 -0.02646620985931703; 0.795944664031088 0.9638408033757142 -0.6195489765769602; 0.9999996231841284 0.8258022683765868 0.9198547187796776; -0.4985432029077616 0.4778071443783605 0.9999999915720916; -0.04860387013837709 -0.99999998174107 -0.925210911755576; -0.6056544331158719 -0.998287724713541 0.8397834042364081; -0.9999999313970783 0.9999999833527482 -0.9999995529880749; -0.5415600749371363 0.8258467707444909 0.013734218440542118; 0.44337126710478897 -0.4819959121837882 0.4970371159495524; -0.4474958201986029 0.0489940916799282 -0.8992215439278448]
57,3149,300,1.6330808052197192,[-0.99999779717235 -0.4706695061699105 0.7403546066187403; 0.7097314919607514 -0.9999999317264712 -0.9999922138097731; -0.19853655856523886 0.045575915140524975 -0.29621935211527867; -0.9999993960757575 -0.10976123453640349 -0.9999998789919943; 0.9999827402821749 -0.5797607999363518 0.40465673713469186; 0.06602238174445026 -0.9999907605186357 -0.09332880097122614; 0.44458019108894903 -0.3139937523550117 0.9999976258029183; 0.7756081094289993 0.9999917195290098 0.9068943699728343; -0.33191242970728485 0.9989330223585774 -0.9999582950141536; -0.5886225103578848 0.9999320155324062 0.4284082524098984; 0.9999700723295366 0.33390973735573104 -0.6962721223695579]
58,7580,300,1.5297303787326806,[-0.9999999994914287 -0.7543683824578649 0.1357776804578347; 0.3670606608393424 -0.9999999666316269 0.09593176355834013; 0.9999999991101063 -0.530829924769323 0.9937669649137064; 0.9999999718127021 0.9999999998079435 -0.3846594332525685; -0.046509677991540835 0.05364447728307424 -0.41082156551310284; -0.9999999993913318 0.9459909863055409 0.6382781203693646; 0.3437072307942732 0.5532512253544368 0.9807497379576156; -0.5144692141478177 -0.9908424947513748 0.9999999999310183; -0.5323079530480208 0.9999999999240842 -0.9147408895823405; 0.9783460298613654 0.19731925861496397 -0.9978069291570969; -0.4529544059273744 -0.9998610809972311 -0.9999999999883803]
59,2674,300,1.8545335537174852,[1.0 -0.812239957839575 -0.4704390746458397; -0.9999398313304869 0.9999951916964434 -0.2507220673086109; -0.34751997228113346 0.26138823215020884 0.03684636404463411; -0.9977241186508883 -0.9999992725557943 0.7298195617424617; -0.9999950638151788 -0.43808653156979543 -0.6356643595105532; -0.7155903741089825 0.6519060134710444 -0.9999999999009448; 0.6626743994049262 -0.34207349049185287 0.7529623388717287; 0.7095376248163333 0.9951642573326471 0.9909237678781727; 0.9241476674833725 0.9992220144709233 -0.8366869631430722; 0.016732458076667553 -0.9999905615488767 -0.3889106931991517; -0.6216246481797587 0.35061551026835436 0.9999790647912573]
60,9983,300,1.686746589018195,[-0.9999999999999969 0.9999999999993476 -0.6680762847639722; 0.38823823954415176 -0.8395141675774807 0.9999999998653148; -0.9999999999553393 -0.9999999991471479 0.4932188626418698; 0.20777715171402256 0.18290800870207793 -0.9325792949762359; 0.24687819574737888 -0.9153463957028087 -0.2981532017652879; -0.3850178839051711 0.7777408619534258 0.999999999999962; 0.9999999999965306 -0.5368021990629065 -0.9999999999817544; 0.9999999994474038 0.13980108286994358 0.441539370703171; -0.7330898511829695 0.1629248931086531 0.1619018157695178; -0.9987232058582755 -0.7467013517432559 -0.9999999989596533; 0.19738636305941107 0.9999999999998985 -0.037468852576517796]
61,5069,300,1.5468245627455361,[-0.6788248733404091 0.20185536848534655 0.9999996181689058; 0.12065526781021595 0.989568817183923 -0.9999999999990986; 0.1007493438678438 0.9999999999987779 0.2092541611746599; -0.9999999999987006 -0.9999999998629802 0.4490118981016337; 0.6118554878360969 -0.9999999999998253 0.41941930756273177; -0.999999999994311 0.8475359137326711 0.14291333497208966; -0.8850643270749525 -0.2871893555276853 -0.8614008228568566; 0.9999999999861351 0.35732874756768224 0.9999999999976783; 0.9999999966743606 0.40741989805568296 -0.687102462910358; 0.16109864815918434 -0.04396795840474614 0.1837899892796571; 0.6605986986349617 -0.876133162722732 -0.9999999999211606]
62,6416,300,1.5649622090199116,[-0.9999999780153441 -0.9999999110619922 -0.0695706372436091; 0.2645281240144014 -0.9999999833743237 0.8324137106763582; -0.7373517274110132 0.7045620002578915 -0.9999999999682367; 0.9606103361343934 -0.9999999971785679 -0.9999999999982957; 0.9152273536013861 -0.13907908864415014 0.3574668091894042; -0.45773899857717887 0.013782799775323235 0.9999998286516731; 0.1784109671551732 0.9999995860616713 0.11070216710516903; 0.9999919214981828 0.8633622234798267 0.9999999999109852; 0.9378642747081545 0.3993292298610198 -0.8975273118578977; -1.0 0.7468483035893757 0.22716893518514095; -0.19940931986142735 -0.5249474396458167 -0.5230641123119015]
63,4632,300,1.7310415013847982,[0.6960670918555191 0.9438682637262776 0.744431513178504; -0.6227742852851463 0.9999959052899786 -0.8448920921842871; -0.7317513002864003 -0.9956933884589951 0.9999985550525217; 0.6347806730245168 0.7368661040001835 -0.9805487137937635; 0.9999998593007766 -0.9991465655054702 -0.2739655002972511; 0.03633715804367602 -0.36434835678490585 -0.999989565884581; 0.818817234586341 -0.526805524150934 0.9379318447293381; -0.11713316179361748 -0.7440025586106019 -0.007996439002180793; -0.9999981956927784 -0.30774650613311993 -0.09498854754647545; -0.9999764897432247 0.8026666942517389 0.44027470546870906; -0.9999999974926865 -0.9999996500715457 -0.9999999994520776]
64,1357,300,1.8149773474249415,[0.974260102641655 -0.859727582342535 -0.6956229702560182; -0.011230620492298574 0.2372387969028831 -0.9999909614257991; -0.9999870260980437 -0.2887931878499007 -0.013171018085886244; -0.3685363098571334 -0.9933868496036784 0.767525585144855; -0.06986836667370798 0.44657749486887993 -0.03589721238933621; 0.9995253799236216 -0.8176480338320118 0.7718355403766233; -0.8549378960975839 -0.9999724795215647 -0.9931434851334376; 0.9996909976433785 0.9942004643377443 -0.863412303743193; -0.9992453993121927 0.6092434577253644 0.7911654195650609; -0.9796895582445275 0.9999869942154458 -0.23672292452526583; 0.9628450280941975 0.9034538027115243 0.9714855608339511]
65,2368,300,1.7319115569098589,[0.9999999927472117 0.19432509237124806 0.7563103201111346; -0.014802589010977377 -0.999999999917884 -0.7748475379479025; -0.8944070906837255 0.9999999515395482 -0.9999999850681246; 0.9999999991338789 -0.7006703986589987 -0.9527473179867534; 0.21776111207514404 -0.5789472014870124 0.3832300807083238; -0.8850041375331464 -0.9062918892742883 0.9782091017482882; 0.842693847991519 0.9999998089639467 -0.16723853946551903; -0.4018430926974293 0.6843547439309317 0.9999999161989418; -0.9999999981534047 -0.404854623960536 -0.4386792222500314; 0.294434382718303 0.2742960428268199 -0.7218496710737444; -0.9740597112780104 0.9390703914045706 0.027290626796483645]
66,2092,300,1.5492298066928842,[-0.04351660697648671 0.25714549004582254 0.18264234855476608; -0.999961115273956 -0.7929065857839809 0.9999975852794651; 0.7066297142734967 -0.25070526773322854 0.9886896221162511; -0.07999218201300239 -0.9999999557682437 -0.23156762736607941; -0.5239550869021545 0.999999668193084 0.8602735533777693; 0.9999641211123318 -0.9049776042420361 -0.28749907794081053; -0.7856183339499831 0.9999994663086286 -0.9992432645902294; 0.8667322651281965 0.7038204382255934 -0.9392314879036957; -0.9890514947100367 0.015454348147260726 -0.5831010301216355; -0.16509571469600073 -0.6299230766254285 -0.9999999064774151; 0.9999999373753282 0.9999981655221193 0.8333133067740458]
67,1503,300,1.5211973936521759,[-0.9996910762918201 -0.9999563966849767 -0.7553100389684784; 0.9999974227127995 0.5309408021544247 -0.6855842605304696; 0.1760914773596447 0.9999913914464632 -0.21730889358709551; 0.9981804472710658 -0.9999917942737151 0.3491727458708367; -0.063135786142508 -0.058799890565081336 0.44070022188935987; -0.9047867192271326 0.9999926481116217 0.9999824212785017; -0.5179547869650255 0.895990036222771 -0.9999970412476918; 0.562271458907073 -0.7499206487772538 -0.8512205714816701; -0.7288229331233881 -0.8502453273750049 0.9830324112583855; -0.9996968698993133 0.5815195432924098 -0.27143660732594943; 0.9955567387244251 0.020557090802746307 0.9717648416300914]
