nPsoRun,n_iter,S,fgbest,optDes
196,1487,300,-32.48898113827033,[0.9999999999981991 0.3782389391108002; 0.9999998647967608 0.9999999924431782; -0.9999999984475634 -0.9999968548766225; 0.2696597883660252 0.9734690827148618; 0.6106227629437158 -0.9645409792311894; -0.9999999886195813 0.9999999945484602; -0.9999059337997389 -0.6694716372451647; 0.9999999672077399 -0.9999999748465016; -0.14537448430063774 -0.10669203583264225; -0.9998490170384452 0.5926240483114973]
197,3705,300,-35.04132962639371,[0.07535251274956992 0.10686050856209779; 0.9999999999999989 -0.7141743516957687; -0.9999999999999983 0.7210870337192169; -0.7144637330811994 0.9999999999999992; -0.9978391682763146 -1.0; 0.9997617573571442 -1.0; -1.0 -0.6945773996327053; -0.07368652514680102 -0.7348271105227694; 1.0 0.7251421673694435; 0.7034540497350372 0.9999999999999998]
198,3773,300,-33.3564615561484,[-1.0 -0.9999191377707578; 0.9999999999999992 -0.999938349002174; 0.9999999999999952 0.6497713286203892; -0.9999999999999986 0.9755887250467813; -0.6553117944748563 -1.0; -0.8202885876021265 0.04095996411666244; 0.14448093676616036 0.018515689699302475; 0.6981473848172076 -0.982488420784468; -0.6253458256738591 1.0; 0.7553514649677274 0.9999999999997874]
199,5874,300,-33.222584072022364,[-0.9999999999999996 -0.9403391796153541; -0.6552397647928921 -0.9999999999999959; 0.753695655376061 0.9999994566410252; 1.0 -0.9999999999999994; -0.9999999999999989 0.9999999999999831; 0.7244485890182949 -0.9177944240266315; 0.19346334481392394 0.03909023878457313; -0.8229392869309832 0.09610719208533168; 0.9999999999999997 0.6526728148378113; -0.6091606988355831 1.0]
200,3628,300,-32.19173684518293,[-1.0 -0.9922607061013753; -1.0 -0.03581738078132296; 0.9999999999111677 0.9999999999999954; 0.9583706061475648 0.6443509437394709; -0.48093420854019303 -0.999999999712282; 0.1905964252185612 -0.027481713465231282; 0.9999999999999938 -0.9999999999999405; -0.9999999999999845 0.9999427811539132; -0.4997601957044612 0.9999999998417497; 0.9976660655383277 -0.6120746788233432]
201,2605,300,-33.640069731129664,[0.9999876399723289 0.7051881845389998; -0.8809374890430756 -0.9999999999947251; 0.9999999999990926 -0.659629120359019; -0.9906583084777354 0.8241899699962899; -0.21479734193214717 0.13422839815355408; 0.9999719044381347 0.9999999999999866; -0.6706596680078143 0.9999999990763923; -0.9999999999331313 -0.6826936224107054; 0.04079239089394638 -0.7570090280049903; 0.9999999999704927 -0.9999999999997323]
202,663,300,-32.39148842002141,[0.5633329600046907 0.9999991343184019; -0.9993451647348376 -0.999802727269672; -0.16394232735201167 0.148035803801834; 0.9999999767558535 -0.9999995023526507; -0.9999982879236196 0.9999999982417188; -0.688251360939156 0.9628077672360487; 0.9999948735163963 -0.18300710352141736; -0.9999957577282667 -0.5859986451492816; 0.9999094803728792 0.9999999917683183; 0.4006866311972116 -0.9999999804900128]
203,6747,300,-32.58047504821678,[-0.9999981426707292 -0.9375407609547177; -0.9648746363134106 0.2250000054365108; 0.9999999999817261 0.9999999999925253; 0.15142376549583564 -0.060530336516626856; 0.9999999793125666 0.6066936230288638; 0.9999999998771446 -0.9999999998307535; -0.42283879158886106 0.9999999999999764; 0.7811961431136467 -0.829455316813203; -0.5785178026211962 -0.9999999762567147; -0.9999999999998335 0.9993964743664082]
204,3587,300,-32.59090080231663,[1.0 -0.9999999999999999; -0.9999999962736313 0.5664763539169667; -0.9790007805294058 0.9999999999999947; 0.9999999999999881 1.0; -1.0 -0.9999999999999951; 0.25874100051018595 0.9999933386255843; -0.7130605292311631 -0.8879009463426276; 0.6034468607478648 -0.9936783436535828; 0.9999907959344134 0.3827105487650585; 0.0116184522674636 -0.060325440456137226]
205,7273,300,-32.329397872133356,[-0.988606170673426 -0.6764480885579871; -0.998325183614837 0.9999999999987541; -0.9999999999992017 -0.9999999999981246; 0.9999999999954847 -0.9999999999859914; -0.9999996762218741 0.5625381788229186; 0.9999999952392566 0.9999999999979227; 0.5992867147030588 -0.9935220638964211; 0.999999999999935 0.4475227937737862; 0.14583877553112928 0.9793171216064864; -0.07500046672087157 -0.13864737827751114]
206,4158,300,-32.33896743220524,[-0.9999999921924222 0.9999999999992794; 0.6072291548952596 -0.9660576182422416; -0.9968721203408075 0.5837473503915089; 0.9999999999999967 -0.9999999999987201; 0.9949157936894427 0.9999999999999988; -0.9999999999999989 -0.9999999999999084; 0.1945359055643145 0.9838913653983555; -0.1486149337330352 -0.06131956431478852; 0.9999999999999285 0.4182100523243849; -0.998500252312304 -0.6713969180555167]
207,4090,300,-32.590774705748785,[0.0734419031634345 -0.13993733397442057; -0.5976704181505015 -0.9998343257811749; -0.9999999999999999 -0.9999999999999926; 0.9997907913840478 0.5654115119361113; 0.966453883994748 0.9999999999999988; 0.7831491178580193 -0.8248014615238352; -0.9999999999999987 0.38886485427027895; -0.22838506921952187 0.9943626478444397; -0.9907557000839747 1.0; 1.0 -0.9999999999999966]
208,2133,300,-32.62183366716945,[0.9999999999614781 -0.3086107031799737; -0.9995710963399761 -1.0; 0.599478845267054 0.9832437331336108; 0.9999999999525375 0.9999999999694895; -0.683143129926821 0.9531951995421208; -0.999999999866859 0.9999999994261394; -0.9892551047885968 -0.5861665334920609; -0.10196428104438969 0.12173171600630246; 0.9995923852226467 -0.9999999999906546; 0.3175941365372482 -0.9999699493444238]
209,2742,300,-32.01860855139117,[-1.0 -0.9999999999997001; 0.9999999999995818 0.9999999999165833; -0.9866910414101283 -0.6139010400163205; -1.0 0.9999999999999591; -0.30139728566213014 0.03864371528696654; 0.9999999999992719 -0.9958480109488138; 0.999863267254969 -0.05388924241352247; 0.5241947151982947 0.9888187396982367; 0.4609725760186038 -1.0; -0.6815694218904148 0.9997015947049022]
210,2021,300,-32.1682591887797,[-0.009681100301499018 0.26447352701608917; 0.9999999999207905 -0.4561642334894552; -0.9999999999965605 0.9999999999941875; -0.99814682621546 -0.999999999999449; 0.6343868304432927 0.9698143786233661; -0.999999997933984 -0.5145128043838358; -0.6209041627563779 0.9999869533382004; 0.9980275265665446 -0.9999999999247391; 0.9999999999998272 0.9999999999863255; 0.08320039862815275 -0.9977169569757974]
211,4283,300,-32.218197229040626,[0.1721283656172607 -0.022274835163364863; -0.4314378920941703 -0.9999999999949659; -0.5326878907992492 0.9999979699174871; 0.9999999999999976 -1.0; -1.0 0.9997478008636439; -0.9999999999999919 -1.0; 0.9624796352574712 -0.635119157285415; 0.9999999999996568 0.6204723885392744; 0.9999999999999943 1.0; -0.9999821464921363 -0.15208592547653144]
212,1451,300,-32.470455010430484,[0.9992849530669594 0.5643922210916049; 0.07250739126293292 -0.18041806838472418; 0.6883109749347268 -0.932692236390774; -0.9999553655342364 0.999999914851043; -0.9999999997930877 -0.9999999938064283; 0.9503413935576227 0.9999999972244068; -0.2705881987990526 0.9988600691382533; -0.9999999995132495 0.34854043260799134; 0.9999999999705164 -0.9999999991595508; -0.657993788023381 -0.9348722188863436]
213,3239,300,-37.28678280688386,[1.0 0.9982582995899381; 1.0 -0.7757107888637712; 0.6371874132098237 0.06619996569264094; 0.770605014106066 -0.9999999999999997; 0.7172428354076735 1.0; -0.7663124042537548 -0.995912642793648; -0.9999999999999998 -0.7116687622440936; -0.7323461908064597 0.9999999999999993; -0.13780901349781213 -0.46882606628954265; -0.9999999999999992 0.763255663322875]
214,1476,300,-32.13477877599266,[0.9999992880509072 -0.5736462541559201; 0.624758375685648 0.999987001913383; -0.06367926921131774 -0.9261264775125899; 1.0 -0.9999985239784409; -0.9999946043451436 0.9999972941829371; -0.7398645636941243 0.8320774926084927; 0.9999935801488404 0.7191790467777592; 0.09403244249652815 0.1412951217511366; -1.0 -0.5625203671890204; -0.999999462927468 -0.9999999999992687]
215,1144,300,-32.1270348817756,[0.6868339238837942 -0.9999999613827244; -0.9999999999017148 -0.9999997108839077; 0.9479862247527867 0.6354437093092971; -0.5567011570866645 -0.9968563399971627; 0.9999999990213619 0.9999999987433884; -0.9749267784923498 0.1404784876290321; -0.44185829443307295 0.9999998912169684; 0.9999999996468611 -0.9999999997962068; 0.23742503070309898 -0.09570175764704231; -0.9999999995156357 0.9702279008647379]
216,1648,300,-32.49020424503189,[1.0 0.24369120132300384; -0.9999999999991106 -0.9999999109090454; 0.9999999895146243 -0.9999999948201369; 0.9999999088928181 0.9999997275003323; 0.6005658064824563 -0.9736954023250413; -0.12013838209007736 -0.15224300933493146; 0.36634225448919616 0.9999999999877925; -0.9752663369031673 0.5998692369771487; -0.6702356430551543 -0.9906639964446708; -0.999999693854403 0.999999914609906]
217,1056,300,-29.976195777437603,[0.9999996934923119 1.0; -0.9999999996766128 -0.038772057628497364; -1.0 0.9999998265674471; -0.9999963496833915 -0.9999999690269253; 0.6690300513309198 1.0; 0.6800803715729642 -0.9981601021805367; 0.9999999999998513 -0.999940587829804; -0.5155064292003251 0.9522846056339292; -0.4433595150412162 -0.9999999999999999; 0.44018417768622686 -0.0016022340632465245]
218,3303,300,-32.530949368754705,[0.9999942854449881 0.365194967312347; 0.5970655359102416 -0.9877722119617129; -1.0 -0.9999999999999913; -0.11372505983232371 -0.18086859035153066; -0.9709020111335316 0.5959127623794227; 0.24432659543099078 0.9999290989296947; -0.9999999999999961 0.9999999999999991; 0.9999999999999745 1.0; -0.9789577750408404 -0.676990410624814; 0.9999999999999928 -0.9999999999999986]
219,3161,300,-32.774534549881785,[0.9999999999999997 -0.9999999999999748; -0.9999999999999944 -0.9999999999998965; -0.33694587963314754 0.9998809740833117; -0.9999999999999896 0.9999999999999828; -0.9999917537031923 0.29857215276994786; -0.5976495676438484 -0.9903153866606927; 0.9999999362015711 0.9999999999999831; 0.7070233169326269 -0.9170249865083018; 0.9999980306062182 0.5797907021411174; 0.056515438436930715 -0.12050343360458032]
220,4428,300,-32.10368414263609,[-0.9999973708973262 0.5218732506269983; -0.9688247075871588 -0.6911155932300332; -1.0 -0.9999999999999998; 0.06232893621308805 0.9999936147543597; 0.9999999999999999 -0.9999999999999659; 0.9999999999999748 0.4578355277804972; -0.992577893262651 0.9999999999999989; 0.6000764001015914 -0.9995984416622905; 0.9997101691590176 1.0; -0.06444791995888223 -0.2333921205341922]
221,6269,300,-32.48134894144458,[0.9673275678308266 -0.9999999999993816; -0.026143695614032618 0.05054133096387153; -0.9999138621617252 -0.35548976987574715; 0.9999999999984699 0.9999999999900392; -0.9999999999276046 -0.9999999999417346; -0.30032232522738483 -0.9987235948711366; -0.9999999999999589 0.9999999997741548; 0.7054872013278021 0.9081260515514902; -0.5988317527637037 0.9986863748812206; 0.9450425824513591 -0.6160976682097012]
222,4127,300,-32.29588242177196,[0.5427667886557667 0.9983353481470647; -0.9999999999999993 -0.9999999999999087; -0.24657776307332605 0.08961944919346627; 1.0 -0.171463144056273; 0.9999999999999735 0.9907229540590554; -0.9999999999999998 0.9999999999999243; -0.951240008026385 0.672332320164171; 1.0 -0.9937685210016325; -0.9912421652766191 -0.6074104207307429; 0.4056502511499643 -0.999999919751712]
223,3726,300,-32.40180934829845,[-0.9487526341933489 -0.6803149530892084; -0.8860682374325791 0.6984332906948144; 0.9887033342978133 0.37762964507769414; 0.9999999999999997 0.9999999999999999; -0.9999999999999993 1.0; -0.08347460928581249 -0.04026926006004827; 0.9999999999999982 -0.948872555595506; 0.5924511967070679 -0.9900534317449321; -0.999999999999989 -0.9999999999999993; 0.2774070626592508 0.9993819460821868]
224,4646,300,-32.80672372960585,[0.9999999999999981 0.9999999999996985; 0.9999029717731401 -0.5840704942848529; -0.9999999999999588 -0.9999999999999976; 0.8498142787318079 0.7609675677668846; -0.5868581195839033 0.9999983942080244; -1.0 0.9999999999984339; -0.2979360076194787 -0.9999205191686577; 0.09449079661544361 0.07686476500596627; -0.9999999999999915 -0.33768315623619666; 0.9786622690134585 -0.9999999999996662]
225,3672,300,-32.54027978164819,[0.9999999997416292 0.9999999890321909; 0.3846422261808281 -0.9999999271184933; -0.6681857954497025 0.9930795557253345; -0.999999998827026 0.9999999775721298; -0.9999999948821514 -0.9999999983809821; 0.9990766209409069 -0.22819432061423905; 0.6329106935042975 0.9346563180439399; 0.9999999965539628 -0.9999819328980887; -0.989027592939624 -0.5955890595324691; -0.13865140187461625 0.11941663764847715]
226,8647,300,-32.41841212716189,[0.9999999999991258 -1.0; 0.05013279194272586 0.06345586328106342; 0.621078590668115 0.9999999999999988; -0.06865785088813108 -0.9154029373880015; 0.9999999999999993 -0.5850982362844773; -1.0 -0.5828884267910807; -0.9999999999999996 0.9999999999999999; 0.9999999999999997 0.7205286518377646; -0.8666723606067156 0.7313178475064293; -0.9999999910316526 -0.9999999999999997]
227,7975,300,-32.55382302623629,[0.9999856568872336 0.5539547433884239; -1.0 0.3752485439890585; 0.9637699735777878 0.9999999999999989; -0.23866239410057022 0.9999999305252034; 0.01535575669776349 -0.2235181627748853; -0.6118118199195691 -0.9948022135633618; 1.0 -0.9999999999999988; -0.9999999999999999 0.9999999999999998; 0.7327734504201406 -0.8777464656500121; -1.0 -0.9999999999999984]
228,1812,300,-35.69588782062962,[-0.6990143767245672 -0.9999999992228008; 1.0 0.7100250686921196; 0.7430989420866062 0.9999998454877396; -0.052715710629576217 0.6201468639658957; -0.6652432581148695 -0.09887902886471163; -0.991288130619866 0.999999999780946; 0.7113577139258808 -0.9960504717190162; 0.9999006245316865 -0.7267812806994984; -0.9999999997259353 -0.9271529235506081; -1.0 0.7632185500143689]
229,3779,300,-32.606154354323245,[0.9999999999979771 -0.9999999999999983; 0.27366960000391816 -0.9999999993878527; -0.9999729666526878 -0.999999999992839; -0.9999909607008799 -0.5727771402786428; 0.9999999999996071 0.999999999992663; -0.6965285479560288 0.9103831313862455; 0.9999999896116505 -0.3729641041729686; -0.009672626650084233 0.0321995183680667; 0.5924742035667139 0.9996621373468451; -0.9999999999971265 0.9999999999939077]
230,4045,300,-32.5823938661739,[-0.2576084561088626 -0.9992832704706885; 1.0 1.0; 0.9997989381791849 -0.9999999999999994; -0.5898199020410035 1.0; 0.10884012554297358 0.21276598015288356; -0.9999999999999813 -0.9999999999999997; 0.9546291577372268 0.6912415542527064; 0.9818971979608776 -0.5860019367744739; -0.9999999999999961 0.999999999999998; -0.9999999999994472 -0.35439800071786765]
231,6457,300,-32.412324857814006,[0.6652836667153086 -0.9703063990225316; -0.9999996060140296 0.3656255721228904; 0.9890000169282132 0.5824989982302214; -0.9999999999996518 0.9999999999910163; -0.5985920734838581 -0.9995368873454317; -0.9999999989541212 -0.9999999942005726; 0.04888578913851167 -0.18596344674845589; 0.9999999999639293 -0.9999999999960144; -0.28427712755406054 0.976371870502727; 0.9999996398481726 0.9999999999823489]
232,3863,300,-30.553387527527967,[-0.9999999999882402 0.9999999999967296; -0.09131413603993793 0.3314843744666262; 0.99914121530448 -0.4693108668581058; -0.997198717303155 -0.4304012484337227; -0.9999999999098772 -0.999999999995152; -0.11639391960929729 -0.9984165809016752; 0.999998306773745 -0.9999999999927419; 0.5969577110299624 0.9963803667288985; 0.999999999987143 0.9999999998183929; -0.9999999999639568 0.9999999999808369]
233,5619,300,-31.786662130982652,[-1.0 0.9999886634755617; -0.9061174420996737 -0.9999999999999967; 0.022634472425236064 0.22822624193845606; 0.9999999999971877 1.0; 0.9999939395079038 -0.9999999999999999; 0.21427612155010659 -0.9165500679033609; -1.0 -0.5793858511761836; -0.6854870786153202 0.9068440179626256; 0.9999999999999992 -0.4760608957948982; 0.999105138823479 0.7154508204456321]
234,5054,300,-35.51400558942261,[-0.020717635531482478 -0.1267631493070652; 0.9403034730892204 0.9999999999999999; 0.9999999999999997 0.7207686424852591; 0.9999999999982688 -0.7368995078688851; -0.7414085548913053 -0.9999999999999953; -0.9928520193761233 1.0; -0.04641867608965606 0.7012856438038999; -0.9999999999999998 0.7129129429094644; -0.9999999999999923 -0.7389779727899175; 0.7493315112644053 -0.9999999999999974]
235,3270,300,-32.42919940039862,[0.9999999999999969 0.9999999999999994; -1.0 -0.9999999999999953; 0.10453684086075041 -0.22238942840139128; 0.9587732310087979 0.6065532098687274; 0.9999999999999998 -1.0; -0.2700753643809152 0.9988516661123522; 0.9979182129656294 -0.6650900289107273; -0.5993611801886387 -0.9999999986071425; -0.9999999999999997 0.9999999999999999; -0.9785994265406341 0.3696332732763029]
236,1616,300,-32.628272759175,[0.002349192850595998 -0.05205065251944121; 0.99999660715191 0.5875282206146067; 0.9999999979532407 -0.999999995311162; -0.9999948259650063 0.24933821456639504; 0.9999999857093912 0.9999999957821144; -0.5758062489864002 -0.9999119212519052; 0.8533338825310179 -0.747256066595025; -0.9999999999466982 0.9837179226108493; -0.3892677980091325 0.9999999986979444; -1.0 -0.9999941645858975]
