nPsoRun,n_iter,S,fgbest,optDes
68,1785,300,0.5124568241257927,[0.9999999996320802 0.016957499659063194; -0.9999999606340976 -0.013534101528821523; -0.9999997683878328 0.9999999527118651; -0.016906171570447822 0.9999999922607472; -0.011876533618642313 0.004880672211761098; -0.99999996834318 -0.9999999984374033; 0.9999999977036688 -0.9999999337293546; -0.003944089067735113 0.01259417804619692; 0.013663621655279332 -0.999999983413949; 0.9999999861700604 0.99999992112814]
69,216,300,0.5145502311113433,[-0.9996477357635554 -0.15893456577777101; 0.009467576818937791 -0.05228427614463329; 0.1573586502866555 -0.9989150081720827; 0.9998736749836725 -0.9998726456927444; -0.9984066118096663 -0.9992349107900872; -0.9962484692020543 0.998913773296465; 0.9999315730585784 0.16007871026653164; 0.9984322369653159 0.9999914459272345; -0.032401147241705716 0.07212026102964474; -0.16052818247570474 1.0]
70,503,300,0.5124946186800801,[0.9999541756212198 0.9999776825065437; -0.9999976455326394 -0.99991064134388; 0.0070749787378132315 0.9999999936230994; -0.023060795998179152 -0.02074091242243231; 0.0290081815974766 0.021030972625170397; 0.9999683314518504 -0.006647218905461557; -0.005873335083057448 -0.9999999747786565; 0.9999998762696013 -0.9999951865196335; -0.9999964851874998 0.006712380442964568; -0.9999903485982731 0.9999977855398723]
71,288,300,0.5126818047347225,[-0.05325244506394701 -0.9999999896322799; 0.999999161591226 -0.9999991217979084; -0.9998851114904501 -0.99955321476871; -1.0 0.9999617065339244; -0.9999795027046426 0.056248657622247934; -0.01350977680591709 -0.030458747793875834; 0.999908278335485 0.9999903858147874; 1.0 -0.052956560557731326; 0.0554700436411679 0.9999998026985; 0.02321578040187618 0.047664977167227715]
72,1041,300,0.5124738867384669,[-0.9999999999108793 -0.9999999997988349; -0.9999999989086539 0.9999999998155298; -0.9999999997421741 0.034009661961663565; -0.036067526313466595 -0.9999999998995471; 0.9999999999975928 1.0; -0.00361004849556574 -0.007235483044273145; 0.9999999996680273 -0.9999999997977006; 0.03487693137214149 0.9999999999976772; -0.0015979425266788266 -0.007639416017457838; 0.9999999999741617 -0.03691597575661753]
73,626,300,0.5138007952328216,[-0.008634191997008234 -0.00338091132718505; 0.16565738591190318 1.0; -0.16905608466549354 -0.9999999365148101; 0.9999993311892456 0.9999929410851652; -0.008456351454544122 -0.0054182018327075645; -0.9999987950837496 -1.0; -0.9999974771047796 0.9999999554452302; 0.99999937910887 -0.9999957850636934; 0.9999999738666677 -0.1677663674703118; -0.9999999996770651 0.16691003219796866]
74,738,300,0.5166081660896372,[-0.9999860183989775 0.24689513737211066; -0.999674461061943 0.9999956304196228; 1.0 -0.24867117382041307; -0.24820610696641685 -0.999999998373905; 0.9999988454766543 0.9999580707701492; 0.9995430166753211 -0.9999996145487764; -0.0017567590207693687 -0.008800461982429062; 0.24730344632008586 1.0; -0.9999892767528821 -0.9998374543319356; -0.0002835886886860873 -0.0027648124995816206]
75,1249,300,0.5136163996129878,[-1.0 -1.0; -0.15553394952097518 1.0; -0.009356220148186 -0.033643705228739; -0.9999997443855688 0.999999895429932; -1.0 -0.15327203663915312; 0.1508616003956595 -0.9999999884604727; 0.9999996397641899 -0.9999999962179807; 0.9999999999999595 0.1533199523980472; 0.9999993727438119 0.9999999212116676; -0.015348766829619328 0.039256947416937894]
76,1283,300,0.5125715312018477,[-1.0 0.9999999999991462; 0.9999999999969194 -0.06452584228195077; 1.0 -0.9999999999994224; -0.00895590313544478 0.0034917371021794706; 0.010108398003715428 -0.0030920837788067632; -0.9999999999982525 -0.9999999999993245; -0.9999999999984038 0.06458304365652989; -0.06445101534561018 -0.9999999999983208; 0.06468472487216326 0.9999999999948961; 0.9999999999994447 1.0]
77,989,300,0.5156308624295088,[-0.00010457806179712434 -0.004662139374373904; 0.00476115950084245 0.011606134465427735; 0.2276966598736498 0.9999990924364485; -0.9999496682946176 0.9999974422197966; 0.9999899174731387 -0.22671720352085392; -0.99999936034534 -0.9999951280983186; -0.9999996945616313 0.227613212237416; 0.9999793432267347 0.9999998657360332; -0.22660742374763357 -0.9999999999741673; 0.9999094763808575 -0.9999999959232617]
78,2175,300,0.5126544232733521,[0.004881020458800711 -0.011434654268507007; 1.0 -0.078745338957164; 0.07907200607047708 0.9999999999964051; -0.07860650662769397 -0.9999999998558627; 1.0 0.9999999901140791; -0.9999999999999446 0.07890767830516371; 0.9999999996963689 -0.9999999999752919; -0.0026143016921290475 0.012528139581556033; -0.9999999999691866 -0.9999999987972067; -0.9999999999503106 1.0]
79,1149,300,0.5124911840007296,[-0.9999999346801546 0.9999999996993709; 0.9999999616397466 -0.04156500729084052; 0.002417635820404533 0.0018061763835358804; 0.0434915066522018 0.9999999987471517; -0.041745425066841396 -0.999999626409169; 0.9999999811133033 -0.999999849659489; 0.9999999968021035 0.9999999461351794; 0.005690503269688728 0.00922523074487383; -0.999999770764059 0.043654436228383366; -0.9999999946454253 -0.999999997033684]
80,431,300,0.5125315420923846,[0.9999669074547387 0.013444098560588346; -0.9999890550513687 -0.9998838047259445; 0.013133762739804615 -1.0; 0.9999808529927869 -1.0; -0.999984308153819 -0.015609430452739286; -0.016041630472513634 0.9999930688789723; 0.9999888969302982 1.0; -0.9998712644660374 0.9999049903869756; -0.016999397171222327 -0.035856693376768445; 0.0015141564625731256 0.024982339895052323]
81,1935,300,0.5126128068349887,[0.9999999982546289 0.07164072754040915; -0.9999998472931274 0.9999999983702391; 0.9999999970066593 0.999999997587141; -0.06929540217357648 0.99999998385983; -0.9999999959489294 -0.06946285910545918; 0.07178188078216673 -0.9999999934763067; 0.008846862436925151 0.009256253859429835; -0.9999999886213843 -0.9999999918984954; 0.004856510310663886 0.0004640570902556034; 0.9999999989391591 -0.9999998649047204]
82,662,300,0.5144612094920474,[0.1940585133460221 0.9999640162796823; -0.9999853296420149 1.0; 0.9999849114103601 0.9999999763237382; 1.0 -0.19206936957887213; 0.9999819897991159 -0.9999794613904015; 0.012081608451402555 -0.006792773062571102; -0.9999978242929111 -0.9998384096415214; -0.19177696433961158 -0.9999839110725492; -0.0018962623433525392 0.01866309045370466; -0.9999943116476602 0.19368697814477767]
83,1090,300,0.5125723118168308,[-0.9999998635441542 -0.999997535210154; 0.9999932301451298 0.05820515306752773; -0.06032518733392574 0.999999993387819; -0.9999996480624969 -0.05786862490219498; -0.9999997403459625 0.9999932900438829; 0.9999996151291886 -0.9999982866614915; 0.055754628909387816 -0.9999998048202895; -0.010420575601990159 -0.008815175263432066; 0.9999930972369362 0.9999988566831906; -0.012495803468379413 0.012465999303710255]
84,1410,300,0.5132516574683432,[-0.9999999721430843 0.9999999327086085; 0.9999999716917691 -0.9999999995078158; -0.009127360139141439 0.014107167660773206; 0.999999998901819 -0.13501754634267504; -0.999999999824319 0.1383272932898371; -0.9999980424305628 -0.9999999982494666; 0.9999999999859656 0.9999999863556939; 0.006602051323370005 0.003348866550567043; -0.13660333629351942 -0.9999999921359293; 0.1367625758373665 1.0]
85,398,300,0.5146721705534928,[0.999988394674233 -0.19828285234228; 0.012357815611743523 0.026874053809469202; -0.19789125911236569 -0.9999185626722308; 0.19846307750194406 1.0; -0.009369160064940036 -0.024928025316094293; -0.9999515980457861 -0.9999376920504214; 1.0 -0.9999985430580232; 0.9999030703023029 0.9997959277778996; -0.9996518050239743 1.0; -0.9999951033352195 0.19838417471605127]
86,1458,300,0.5124886835807186,[-0.0018981795019135063 -0.0061397782265889414; 0.9999999996367078 0.99999999962188; -0.042292289632111214 0.9999999998777855; -0.9999999963099561 -0.9999999999996202; 0.0033493281429828946 0.013954163339014966; 0.04248357812943083 -0.9999999993616695; 0.9999999996771067 0.04316541999175204; -0.9999999999844728 -0.0415968774216192; 0.999999999893046 -0.9999999988307695; -0.9999999994860496 0.9999999999944198]
87,1400,300,0.5127519226701952,[-0.999999944295904 0.09200412186899912; -0.09003940281627464 -0.9999999528231006; 0.9999999634857718 0.9999999480230729; 0.09315055145599227 0.9999999627076914; 0.003483103666226751 -0.002239802334452574; 0.9999999896885157 -0.09117970939884294; -0.9999999998347562 -0.9999999726158882; 0.9999999287497475 -0.9999999986269602; -0.9999999403448911 0.9999999316913247; 0.011822999562864282 0.008544350840477926]
88,1501,300,0.5124857030563966,[0.9999999531741445 0.9999972169479044; -0.007045884441968108 0.0029078678925909904; 0.9999998007353061 -0.9999988957788697; 0.9999997502364105 -0.03826433782167078; 0.007742228479483557 0.010863299720031352; -0.03947046776225108 -0.9999999391147579; 0.03976748477746166 0.999999992568702; -0.9999990897546414 -0.9999999721565055; -0.9999999212440784 0.9999996378360355; -0.9999999193048377 0.040991962773266874]
89,1368,300,0.5126518274009526,[0.9999999999995977 -0.9999999999999967; 0.0043165203506074865 0.003820828176321946; 0.07934314958265341 0.9999999999999865; -0.9999999999999619 0.07878714831071866; 0.007397049503321436 0.004586546826606253; -0.9999999999992042 -0.9999999999999966; 0.9999999999999141 0.9999999999985171; -0.9999999999996143 1.0; 0.999999999998886 -0.07740865945506427; -0.0768761275455487 -0.9999999999999578]
90,727,300,0.5128644534547789,[-0.9999999998177708 -0.10391541375089708; -0.012873229580540402 0.01475359797470609; 0.001645928045394638 -0.009784122108967628; 1.0 0.10455245157912776; -0.10533633408262001 0.9999993876610074; 0.999999950483755 -0.9999935126228441; 0.10306055773490763 -0.999999945050832; -0.9999999272427162 0.9999995860586858; 0.9999888039903264 0.9999996227488774; -1.0 -1.0]
91,1646,300,0.5127702462591452,[0.9999999999997465 -0.09585452808033962; 0.004119833118853014 -0.0031076209264152554; 0.0004461129034050341 0.0028947006933242557; -1.0 0.09569235285295559; 0.0962109135583163 0.9999999999999996; 1.0 -0.9999999999999573; 0.9999999999956535 0.999999999998581; -0.09533935663036201 -0.9999999999935197; -0.9999999999543294 -0.9999999999956326; -0.9999999999994246 0.9999999999960036]
92,1050,300,0.513168476731075,[-0.9999996935510072 0.1279535587385522; 0.12642333048201299 0.999999997755656; -0.9999998257365772 -0.9999959952872378; 0.9999999099734197 -0.12489058273231582; 0.9999993703516744 0.9999987238184346; 0.026598198093329996 -0.008296338774958865; -0.1267892072178225 -0.9999999221915374; 0.9999987737133027 -1.0; -1.0 1.0; -0.03143398852262352 0.023914332138034306]
93,1439,300,0.5129964472675494,[-0.1192752374916146 -0.9999999999957832; 1.0 -1.0; 0.9999999928781709 0.9999999979214983; -0.9999999577042802 0.9999999767154409; 0.11768651543149132 0.9999999717807299; 0.9999999618647732 -0.11861086747401213; -0.0066078346649405765 -0.0033278029581743835; -0.0013726572252682374 0.0005878941487362613; -0.999999999502676 0.11834986787824249; -0.9999999926175 -0.9999999960718413]
94,627,300,0.5125122627566725,[0.9999991855197793 -0.9999995976824517; -0.9999969990655475 -0.9999999958841759; 0.009874640764825986 -0.9999995144900803; -0.010534657219598053 0.9999870833593056; 0.9999912396259463 0.9999962166981494; -0.9999953976837872 0.9999857709333042; 0.01177781088381881 0.03626540039912032; -0.9999986393924709 -0.006856773140534813; -0.014536744903757642 -0.0038653634182100743; 0.9999967658193853 0.013334474407718825]
95,710,300,0.5155372795207533,[-0.9999995993144046 0.9999993734126014; -1.0 -0.22451153591798664; 0.9999992183481857 0.9999975658408401; 0.22562834697877318 -0.9999998149820672; 0.9999998651611794 0.22537667102978667; 0.002290001614810442 0.009979386103211493; -0.22423026251794337 0.9999998216078887; 0.007059189087877316 -0.007477861316871699; 0.9999997485508897 -0.9999952883513162; -0.9999947393672405 -0.9999917595622507]
96,1913,300,0.5124354828493315,[0.005516844656660045 0.0006072646313293925; 1.0 -0.9999999999696114; -0.02052648196949851 -0.9999999999994916; -0.9999999999999574 0.021294016534773284; -0.9999999997915316 -0.9999999998261845; 0.021209475662031657 0.9999999999559551; -1.0 1.0; 0.9999999999547157 -0.020432668740974172; 0.9999999997696596 0.9999999999994561; -0.002236416986910336 0.00380102784802507]
97,1174,300,0.5143263442011524,[-0.0014022597727353728 0.017307796975318215; -0.9999999070809708 0.9999994111605518; 0.1893411446105372 0.9999999947417055; 1.0 0.9999999091511289; 0.9999997721611953 -0.18819686062843335; -0.99999972617672 0.1897868495378881; -1.0 -0.9999999370634657; 0.002977707120327929 -0.007650693351996965; -0.18863885048418297 -0.9999999556788476; 1.0 -0.9999999972966973]
98,815,300,0.5124801761300306,[-0.9999995422097492 -0.9999995340768245; -0.005802276186396536 0.9999986018656454; 0.9999999985843468 0.009160671245687944; 0.02882480495634427 -0.006627303381699469; -0.011021233298409965 0.021033094453663533; -0.9999983568031622 -0.0062349663115954055; 0.9999997359972441 -0.9999998918993167; 0.9999940743370448 0.9999980953875057; 0.009330661295272262 -0.9999994222955043; -0.999998548493439 0.9999999994134838]
99,1077,300,0.5124300955842086,[-0.008744675879909779 0.999999800937477; -0.9999999086449992 -0.009723771356728722; 0.008636990105966068 -0.9999999976901687; 0.9999999309734174 0.007638308023082086; 0.0060543134809042986 -0.000689966244448307; -0.006727523760875728 -0.00973196814668945; 0.9999999858075314 -0.9999981365082888; -0.9999999881452125 -0.999997658037136; 0.9999999753048279 0.9999995039107724; -0.9999997269709823 0.9999994728939143]
100,1302,300,0.512835279799794,[0.0020225206277560545 0.002281095525343478; -0.9999997197238137 0.9999999912464429; 0.009466909008351496 6.970226519101314e-6; -0.9999999360968554 -0.9999999914612724; -0.10136942351849021 -0.9999999985370139; 0.9999995891095139 -0.10243711134132472; -0.9999999035095765 0.10255032732451771; 0.10362871307238106 0.9999998475374192; 0.9999994568765639 0.9999993757221687; 0.9999994730561025 -0.999999880718299]
101,1196,300,0.512665963076913,[0.9999999999989612 0.9999999999955921; 0.07888295061725645 -0.9999999999992001; 0.9999999999966386 -1.0; -0.9999999999917846 -0.9999999999893173; -0.9999999999997903 1.0; -1.0 -0.08060800131314547; 0.9999999999998349 0.07950567794124229; -0.011435707754380693 -0.008224187899928747; -0.08124039242779504 0.999999999999653; -0.0011774050807570923 0.004018758881460836]
102,833,300,0.5128240482020431,[0.00781730269408394 -0.0023133276503286347; 1.0 0.0997042315474521; 0.09724696888959261 -1.0; -0.09987256413342056 0.9999999977889664; 0.9999998835480016 0.9999999804210693; -0.9999999812201964 0.9999998788783933; -0.019631070762511492 0.01572327784164707; -0.9999999943437793 -0.999999953135331; -0.9999999956659094 -0.09745877487061667; 0.9999997698477796 -1.0]
103,1377,300,0.513961151788497,[-0.17348070397035778 -0.9999999998151409; 0.9999999977206598 0.9999999982909782; -0.999999998176162 0.9999999999235282; 0.999999999997082 -0.17158774086762138; -0.012323691783393475 0.012257366234411494; 0.9999999999474898 -0.9999999999486558; -0.9999999999872875 0.17589053740378327; 0.17399547022709075 0.9999999986091184; 0.009526522257578773 0.011521570875273956; -1.0 -0.9999999996129941]
104,2013,300,0.5127775874297095,[0.0020417175659114967 -0.001665641096675175; 0.09435284758803109 -0.9999999999952188; -0.011023664892095698 0.010490837851237106; -0.9999999999994915 -0.09460803205996222; -0.9999999999940821 -0.9999999999911995; 0.9999999999997264 -0.9999999999985723; -0.0963118185324317 0.999999999999951; 0.9999999998389622 0.09606589546559817; 0.9999999999948961 0.9999999999885716; -0.999999999977618 0.9999999999286684]
105,688,300,0.5128120956027135,[0.09526781189148821 -0.9999998226683732; 0.9999466314147629 -0.9999799980834462; -0.9999831151497454 0.9999999966666672; -0.0015783989202522756 -0.024239207343411378; -0.9999715900588485 -0.09718941970977962; -0.9999609631782701 -0.9999644535184296; -0.005608837397654062 0.011086890692413537; 0.9999523186796614 0.9999904590079507; -0.09633855849023268 0.999999720363396; 0.9999979969576825 0.09448565152558557]
106,1276,300,0.51242583530998,[0.005240574870854607 -0.9999999975803783; -0.004638933746779654 0.9999999829505858; -0.9999999999934722 0.99999999489631; -0.9999999999494859 -0.004778409342816096; 0.9999999995171518 -0.999999999306253; -0.9999999952456197 -0.9999999790015619; 0.00888353050242706 0.00847937706994029; -0.005865398816181996 -0.007093165589475795; 0.9999999982214772 0.9999999949203264; 0.9999999677403147 0.005059882432351595]
107,680,300,0.5124711931795818,[-0.02124436422266329 -1.0; -0.011071652549506237 0.016850259720314155; -1.0 -0.9999991380799028; -0.9999992608515207 0.9999997841848518; 0.9999993587468865 0.9999930248331936; 0.9999999991844055 -0.9999999216858159; -1.0 0.02162509343923689; 0.01979554289716812 -0.020361007292079413; 0.022959163250739528 0.9999987720412681; 0.9999999680201664 -0.022378125057736533]
108,906,300,0.5124596569651884,[-0.9999998192582075 -0.9999995660288085; -0.026111246292010004 -0.00251147566637803; 0.9999996932570335 0.9999999999098561; 0.00813088803171283 0.012453035154641776; 0.0015902491835006283 0.9999998785535097; 0.9999974387647186 -0.9999993350103555; -0.9999998158277833 0.999999372908318; -0.9999999963154734 0.004457904240140424; -0.005177938578186434 -0.9999999538387542; 0.9999999777552445 -0.00244748822720424]
