nPsoRun,n_iter,S,fgbest,optDes
464,270,300,1.6022990670453114,[-0.9998792303449114 0.679320942320744; -0.19610757328631537 0.9446909993284592; 0.8036724569346152 -0.35728360642619006; -0.13345039659884886 0.05357996819759146; 0.9998840448939963 0.9835758971795583; -0.757692185970851 -0.6144182650613632; 0.17461147671926877 -0.9997883751076186]
465,624,300,1.5931794638278969,[-0.8778317886636795 -1.0; 0.9999999947265567 -0.09097349615363944; 0.5251721184700098 0.7551587547876503; 0.4286896793459663 -0.7917632483522475; -0.8044556867508347 0.9999968663531945; -0.044354216900623 0.09160359581537035; -0.9876402376759466 0.0994340822454136]
466,1009,300,1.5946704764927302,[-0.14765770404568185 0.0549995939359691; -0.10144114420004244 0.9930934480164161; 0.04602764931469057 -0.9999999999993262; -0.817286578408261 -0.5198129014292117; 0.999999999995632 0.8208032827087604; 0.7422481396368867 -0.4395083052699284; -0.9999999999704138 0.8847406129391521]
467,2854,300,1.5998412689962391,[-0.02796504178267153 -0.16688319140324828; -0.9911408068237956 -0.11771934646248437; -0.861924692185659 0.9999999999979149; 0.5585577385684383 -0.8417113360649263; 0.44028104701954635 0.7211108304034038; 0.9999999999717691 0.05575338234462228; -0.8990348771123883 -0.99999999999813]
468,494,300,1.5933369744067085,[-0.7279336788976297 -0.5562639978712303; -0.041690891490752044 0.03476464225997653; -0.11583503333384122 0.9727423782630138; -0.9999995597193063 0.673486905946438; 0.8181905726748643 -0.40782592796179384; 1.0 0.9999835901993496; 0.168641590850692 -0.999999729148476]
469,652,300,1.6626339965711578,[-0.26033300224481404 -0.8296819919051013; -0.9999979897628595 -0.9957568981150919; -0.4121780815117135 0.049090087440143745; 0.8229428460797207 0.4706318362265944; -0.9835901918272989 0.8721728662781564; 0.9999819690352858 -0.8954684628509969; 0.21864746127699938 0.9998661687845465]
470,809,300,1.6110862174727667,[-0.23523248774367508 0.9729267878982233; 0.9999999951113933 0.9999980942786815; -0.9999999968889145 0.5226297234124516; 0.8516878893844158 -0.2778049446900134; -0.6726806911877387 -0.588199957827127; 0.30872517184867265 -0.9999998866846552; -0.055948092712286575 0.056786988417007724]
471,1226,300,1.6046666181125886,[0.9088381123048693 0.1768165170758765; -0.3650682490243747 -0.8925378840468264; 0.026306568586100743 0.05800660688569786; -0.9999989902226286 -0.26759042221726553; -0.600343061466087 0.6881649779916359; 0.9999942250786565 -0.9999999998888606; 0.572044877714433 0.9999989456869112]
472,1220,300,1.6149889166956346,[-0.9079893115696309 0.27828919151830667; 0.6196041555850482 0.5516867113129207; -0.0011415635867546919 -0.07374774279710183; 0.999999999999933 -0.5289198118862128; 0.20447438288240158 -0.9986621244616937; -0.9999999999913282 -1.0; -0.3268121214871285 0.9999999999964342]
473,853,300,1.5904457507358556,[-0.10899336244474753 -1.0; -0.020323868482696354 0.06516812819901428; 0.6989419310698427 -0.5431580299900783; 0.08506429513120976 0.9976867162628568; 0.9999999881568808 0.7008191586629248; -0.8367792262344225 -0.3924972107020139; -0.9999999924822307 0.9923619261340616]
474,1544,300,1.6359791314705427,[0.9999974568316331 -0.25553612421307714; -0.8850979290117187 0.9999985537758243; 0.04124678792009799 0.3198925009695192; 0.7964629889102414 0.9156481229935616; -0.886244607735451 0.2621133958530709; 0.4321760588752455 -0.7778906211680283; -0.9983301538435704 -0.9999510593324425]
475,1622,300,1.5992213240967634,[0.19665278228754837 0.05818557528169769; 0.9999999839052177 0.9999249716353469; 0.8977419051877936 -0.514999180853836; -0.6852552605368842 -0.4714760182116346; 0.00229648260066087 -0.9999999999920961; -0.9999999998911299 0.7785826644222454; 0.08522874363632835 0.999984615722348]
476,1252,300,1.5930503204721997,[-0.43213431668336894 0.8661204820851511; 0.9999870336687211 0.9999999998757315; -0.9999999999639337 0.15512586155810926; 0.04824297597111351 0.01655940255395619; 0.9420031410400153 -0.07611374013714046; 0.644356220802938 -0.9999999999004219; -0.5477246310612409 -0.709375627055999]
477,904,300,1.6132541651830936,[-0.2783308032758731 0.9999934489534951; -0.999915558297446 -0.995385598530002; 0.1516251984211931 0.04771013553275398; 0.9999868861403999 -0.6538266792025028; 0.2126887262949805 -0.884318016501679; 0.7492198387113815 0.6654012807613991; -0.8454326552494759 0.4002263957699992]
478,394,300,1.714804716389005,[-0.5900793062366007 -0.999953225386229; 0.9999707042161315 0.6871279486325396; 0.2526889601473785 -0.16807704180955463; -0.9999997769697154 0.9995682943367113; 0.28093272448000145 0.8182606304594473; 0.7640049722692706 -0.8187488230439773; -0.9999957891675361 -0.3857596702805264]
479,1419,300,1.6356246124255713,[-0.57935027474677 0.9999999632303151; -0.8714864676715992 0.3243406547163791; 0.11792173682603961 0.19286874749190586; 1.0 -0.4239917197622302; 0.752005534133707 0.776631706197958; 0.32213896195091096 -0.8161567068903905; -0.9999997120765418 -1.0]
480,928,300,1.6023621919728759,[-0.8011932210312106 0.4031146671146243; 0.16986805296764634 -0.01991309269265273; 0.9999994003587148 -0.7742116315102415; 0.7673999907226416 0.594982179743281; 0.17660300465229076 -0.9745812430738017; -0.9999221418105786 -0.9833725024743639; -0.1934880512213149 0.9999991296173479]
481,749,300,1.669357971067036,[-0.9994964295688904 -0.9061484924820422; 0.26611583935159266 -0.9999962489573608; 0.80053196624679 -0.4563397145183713; -0.9998486753601001 0.9996200977321498; -0.4246738093136488 -0.060698509077825556; -0.2917491556028352 0.8577881019034806; 0.9998565862888853 0.9761145047428547]
482,1168,300,1.620832149166463,[0.01589635066576973 0.3015073854166973; -0.40522644013426323 -0.7602686988789529; 0.9865780633869844 -0.9999999646270554; 0.9147808750196048 0.9999999952507477; 0.9678691250638827 0.23807157418930325; -0.9999999477244631 -0.20917981089353677; -0.6859248705763323 0.8807936876978383]
483,2309,300,1.6066299793785692,[0.9848540359827718 -0.20397816621808174; -1.0 0.15090051483524947; 0.03161687883451429 -0.2581747330254289; 0.9145142868319753 -1.0; 0.8907849923922212 0.9999999999816589; -0.41575477081744394 0.7655106192497517; -0.5969374137232127 -0.8255183329727763]
484,1624,300,1.6046324975024822,[-0.9999999999988153 -0.8300962866804381; 0.8892375085305981 0.5566980834070372; -0.08864410756020195 0.9999999999997448; 0.14387577806591237 -0.9920805954069444; 0.9999999999976146 -0.9962693366318132; -0.7134658120713864 0.46795467885665787; 0.25822657672427396 -0.03646182416144283]
485,582,300,1.6080391677285721,[-0.834157941360531 -0.9999834658909426; -0.05741123275327235 0.2633165613799937; 0.9999446372331833 -0.07529209229073906; 0.599722614295442 0.8539639879890351; 0.4050552775919777 -0.7360671630964944; -0.9998975175704192 0.19755433211299114; -0.9872398431382121 0.9998854222564842]
486,2316,300,1.6240387369037068,[-0.015249104211541274 -0.31998533954320696; 0.4260770719486448 0.7295395729248176; -0.9819156740431496 -0.2257816278583438; -0.9999621408684713 -0.9999999748350225; 0.9999999057270497 0.17937653971118747; 0.6953133382968846 -0.9260768268938937; -0.9625167988088146 0.9999999988989194]
487,991,300,1.595154894293779,[-0.5716002200542872 0.7305992856672671; 0.9898852923831829 0.153465463115063; 0.07902328382372553 0.06544436461682272; 0.9999950471034844 -0.9999996430990452; 0.675155430128596 0.9999994249529617; -1.0 -0.14768089057521414; -0.35509315224800475 -0.8035925160732285]
488,1419,300,1.6214888433929393,[-0.18648260489244273 0.960254569512204; 0.21075193081620547 -0.999999999638104; 0.8025804431163488 -0.42410792029399685; -0.838700559808205 -0.687306082011116; -0.9999999999817342 0.9147461981730245; 0.9999999987456577 0.9974056312421145; -0.2608687990371751 -0.007480403991136286]
489,1211,300,1.5947964333104165,[-0.9999999999772206 0.7216692137305435; 0.04028285764927364 -0.9999999999598447; 0.15438599592105218 0.08156590678217136; 0.06763064087994262 0.9967348908447361; 0.8534706683676686 -0.4924533252751943; 0.9999999999133684 0.9863907161303419; -0.71710417423112 -0.45880794631452143]
490,516,300,1.5955121293252732,[-0.7135024884754767 0.544055007934526; 0.13414957746261458 0.9999988242532621; 0.8286181242452726 0.38005931243742147; -0.07652554455738882 -0.06910579783044038; -0.13690151215299884 -0.9914318479851142; -0.9999999162507384 -0.7384963663583026; 0.9999981673830463 -0.9305717000768172]
491,1018,300,1.5980780179979868,[0.4626131752925658 0.8817247907934758; -0.9998673520848839 0.999999999963728; 0.9999999999995374 0.031720356554087864; -0.9625641416994296 0.049045138547927566; 0.4996178166752331 -0.7209104198357368; -0.09436888787241446 0.18249640139763376; -0.6687323792973452 -0.9999999998612797]
492,2261,300,1.6090955215848386,[-0.023940253190443024 -0.02196471616356321; 0.8973488458537628 -0.19724681861907292; -0.3376049069450594 0.8788741378069622; 0.5063594180967327 -0.9999987227680975; -0.9999966027334359 0.31334723214925997; -0.6319237033812584 -0.682036585658577; 1.0 0.9999999999019585]
493,200,300,1.6017896641676703,[-0.99896210679165 0.5910738478544156; -0.005472325147125707 0.06281410248307227; 0.999976189926038 0.9954484510894284; 0.854526098109796 -0.40957942856118396; -0.7292334400050168 -0.5538720153109853; -0.09754738988680775 0.9279194943760485; 0.1862224590828564 -1.0]
494,2191,300,1.613240479964654,[-0.9912913018901619 -0.15337433139908205; 0.9999999999156475 0.1548639177332698; 0.6197651080346113 -0.8129653071006173; 0.4347897909539998 0.7761265194466238; 0.0022210757538799523 -0.21761203325991452; -0.9249532782777274 -0.9999999999892026; -0.9500018996248921 0.9999999997725615]
495,427,300,1.6150736677217399,[0.6793039169000499 -0.6716944551678168; -0.49832256267728126 -0.9999997869038943; -0.8781273311299153 -0.2568774002382686; 0.3123393246392631 0.8803304854559851; 0.9999999251193122 0.37228922502067296; 0.06947084984284374 -0.060982373190426535; -0.9993903878032474 1.0]
496,2329,300,1.6204307606256587,[-0.9999164386226165 0.4879644620121232; -0.13609578611391074 0.9916566041097102; 0.9442144583849225 -0.278322561211291; -0.6125959768128465 -0.5342953162128101; 0.09239809256440291 0.12150648032983279; 0.9999999740372133 0.9999999998054172; 0.29994336704635566 -0.9999856186460855]
497,822,300,1.6051725370087928,[-0.53953945570858 0.9999965890454189; 0.34345638782381804 -0.9008214582272169; 0.5636817213469683 0.6580753153966362; -0.04022223473230635 -0.005163730979686534; -0.999999966397015 -0.9999830182004137; -0.9497591441335866 0.15669072352407892; 0.9999992187629152 -0.288442702137888]
498,1404,300,1.5947763645394046,[-0.8560327058958019 -0.3996785605598183; 0.6820922505344449 -0.5407079460155357; -0.10675048287376139 -0.9999999999995192; -0.006524290462588523 0.05276475486299026; 1.0 0.7383833790926879; 0.09032760451238335 0.9949607425680034; -0.9999999992719592 0.9574779898262633]
499,1258,300,1.6207515100033456,[-0.22450883414334655 0.9962815829387067; 0.7486434281177924 -0.42849643461911147; 0.9999999951710931 0.9500021469344136; 0.1921945843909561 -0.999999995673412; -0.3233907089050449 0.027348807948796978; -0.9999125727951121 0.9999999655399949; -0.8955454314039214 -0.6523096136341512]
500,791,300,1.6049591160895003,[0.7580930495582958 -0.46982573424477064; -0.21379158863410713 0.001995671429398996; 0.07806943797715236 -1.0; -0.9999978442338033 0.8992452194643795; 0.9999992264730915 0.7996526071887333; -0.13368487951964797 0.9052878787132608; -0.8728857664163694 -0.609378361955192]
